StudentID,previous_cgpa,previous_semester_percentage,previous_internal_marks,previous_assignment_score,previous_midterm_score,previous_subject_avg,weak_subject_count,lowest_subject_score,subject_consistency,assignment_completion_rate,practice_questions,next_semester_marks,performance_band
S102491,6.1,58%,29.4,47.93,37.13,50.91,1,27.63,72.4,81.99,44.0,34.9,At_Risk
S102492,6.36,56.05,49.38,93.18,70.97,85.56,0,65.95,66.75,88.78,34.0,62.69,Average
S102493,8.88,78.59,39.61,56.15,88.79,65.45,1,38.95,55.61,74.16,97.0,54.14,Average
S102494,5.37,51.41,5.76,77.61,70.04,56.54,0,22.05,45.17,100.0,238.0,41.73,At_Risk
S102495,8.06,74.37,31.11,76.39,67.98,81.47,1,62.97,68.0,81.05,126.0,79.55,Good
S102496,6.64,0.6673,23.93,75.84,59.93,60.85,3,26.69,46.85,84.34,21.0,37.57,At_Risk
S102497,6.64,66.03,28.6,75.58,82.32,65.79,2,59.56,85.16,60.25,263.0,55.7,Average
S102498,8.03,75.52,33.84,55.45,84.7,87.9,0,65.59,72.03,70.33,75.0,70.89,Good
S102499,7.44,66.07,37.83,95.37,58.09,73.17,2,43.35,56.39,82.44,10.0,43.91,At_Risk
S102500,7.74,75.59,37.09,84.34,70.74,76.04,1,64.9,85.04,93.03,33.0,69.54,Average
S102501,8.26,74.39,43.62,,68.72,66.54,3,46.05,64.85,100.0,103.0,52.28,Average
S102502,6.57,59.37,40.09,50.01,71.43,59.39,0,29.84,56.62,64.09,163.0,53.05,Average
S102503,6.2,55.02,39.6,55.32,52.64,63.71,3,43.84,71.02,67.6,60.0,31.69,At_Risk
S102504,5.59,53%,36.61,79.86,83.28,37.27,1,14.71,53.92,61.55,12.0,33.29,At_Risk
S102505,5.93,60.99,45.29,39.94,74.04,76.73,1,69.84,83.06,87.4,11.0,50.9,Average
S102506,10.0,94.98,32.47,75.08,84.24,75.69,1,44.61,49.64,100.0,32.0,73.65,Good
S102507,8.62,80.1,32.68,50.03,47.15,48.67,2,43.44,95.64,77.63,3.0,46.53,At_Risk
S102508,5.24,43.71,19.76,56.98,48.09,72.93,0,52.57,67.35,80.88,43.0,39.16,At_Risk
S102509,5.28,52.38,43.45,48.83,97.95,29.11,2,9.87,75.28,81.99,120.0,44.22,At_Risk
S102510,7.63,69.33,34.38,73.69,83.35,95.76,2,88.21,91.56,72.96,49.0,69.61,Average
S102511,7.71,73.73,50.0,86.75,51.96,60.57,1,48.67,72.97,61.68,142.0,56.69,Average
S102512,7.71,71.86,31.76,75.22,78.89,61.31,1,34.51,63.31,95.9,86.0,61.88,Average
S102513,6.67,66.7,35.71,76.87,57.55,77.69,2,45.78,48.22,82.31,17.0,54.96,Average
S102514,6.84,64.32,39.37,72.52,37.82,74.07,1,64.03,87.55,71.78,19.0,50.04,Average
S102515,7.43,70%,26.18,80.24,31.4,48.1,2,14.32,41.47,100.0,34.0,56.84,Average
S102516,7.11,70%,37.87,77.01,64.65,68.61,2,58.23,80.7,79.96,62.0,49.64,At_Risk
S102517,4.11,47.52,35.28,29.27,89.97,73.55,0,50.1,58.71,54.32,91.0,35.34,At_Risk
S102518,6.7,67.22,32.57,83.59,89.34,57.14,0,32.59,62.89,89.82,15.0,74.02,Good
S102519,5.89,55.63,44.38,82.02,85.16,78.26,0,53.06,65.93,52.38,13.0,51.34,Average
S102520,7.23,68.68,27.77,64.57,78.28,51.44,4,23.67,52.97,86.99,1.0,29.42,At_Risk
S102521,10.0,92.9,37.2,40.39,70.08,75.81,1,54.12,70.91,86.59,10.0,76.0,Good
S102522,7.48,67%,46.64,73.64,83.43,48.58,1,42.76,90.77,100.0,111.0,76.44,Good
S102523,6.59,60.42,29.35,74.9,32.83,62.48,2,41.59,78.03,64.97,5.0,18.88,At_Risk
S102524,8.2,74.8,32.62,63.39,80.84,46.82,0,16.83,55.51,75.6,74.0,62.99,Average
S102525,7.63,75.07,50.0,72.8,47.06,78.41,1,56.12,61.42,78.96,73.0,42.22,At_Risk
S102526,7.55,67.4,38.8,86.08,50.4,84.25,2,74.55,89.44,92.99,392.0,73.2,Good
S102527,7.79,79.3%,30.95,100.0,76.13,90.18,1,79.01,79.0,86.51,91.0,67.11,Average
S102528,9.67,94.91,41.42,72.2,79.86,62.63,0,42.75,65.63,87.78,96.0,93.44,Excellent
S102529,5.53,52.62,30.46,75.01,55.24,57.95,0,49.3,84.74,98.28,8.0,53.68,Average
S102530,7.62,72.35,22.48,57.64,75.34,81.18,0,72.32,85.44,76.67,167.0,54.66,Average
S102531,5.8,52.83,45.98,62.48,74.01,68.79,3,46.52,67.14,100.0,31.0,37.91,At_Risk
S102532,7.72,74.44,26.18,67.96,60.03,59.69,2,26.1,44.76,78.67,30.0,50.82,Average
S102533,5.81,59.51,50.0,87.67,67.46,59.54,0,47.24,79.05,93.43,50.0,65.13,Average
S102534,6.46,58.53,31.09,82.28,98.29,68.38,1,49.36,68.46,72.57,98.0,49.64,At_Risk
S102535,6.62,56.72,50.0,98.94,60.49,83.88,0,69.18,79.64,88.93,28.0,62.83,Average
S102536,8.27,81.36,24.05,47.65,61.05,54.28,1,27.25,54.55,97.37,120.0,54.21,Average
S102537,8.19,79.14,43.2,50.14,67.4,85.13,2,64.06,60.43,63.77,23.0,57.41,Average
S102538,5.38,46.63,39.0,86.53,62.07,65.66,1,42.74,60.15,94.17,10.0,54.27,Average
S102539,7.07,64.24,41.7,91.73,77.65,83.81,1,62.86,66.3,82.68,95.0,86.17,Excellent
S102540,6.08,54.3,42.74,70.5,88.51,65.31,1,35.95,57.6,100.0,204.0,51.83,Average
S102541,5.36,48.06,31.02,10.0,61.05,78.89,0,68.47,88.95,76.04,192.0,47.56,At_Risk
S102542,6.72,62.53,24.53,58.85,51.29,57.21,4,26.67,48.06,84.4,5.0,32.28,At_Risk
S102543,6.6,61.62,34.59,75.03,96.6,73.5,3,64.92,79.67,77.66,,52.34,Average
S102544,10.0,92.4,36.78,56.51,66.92,76.48,0,53.35,64.41,89.94,27.0,70.99,Good
S102545,7.56,68.81,31.23,72.78,37.73,43.83,3,23.96,66.75,47.25,49.0,38.36,At_Risk
S102546,5.21,48.57,37.22,98.48,94.8,89.28,0,72.61,72.52,58.84,4.0,48.28,At_Risk
S102547,6.27,60.2,37.64,91.39,83.02,49.11,1,28.25,75.86,90.03,42.0,61.91,Average
S102548,8.33,77.85,27.72,82.13,90.62,82.08,3,69.27,74.14,80.4,259.0,46.81,At_Risk
S102549,9.71,97%,38.16,69.03,87.95,61.58,1,44.53,73.39,49.95,67.0,64.61,Average
S102550,4.94,0.4895,32.86,62.58,100.0,77.99,0,71.92,93.26,70.49,20.0,50.83,Average
S102551,4.56,36.92,29.4,81.37,48.41,73.53,0,38.6,43.62,74.11,133.0,47.65,At_Risk
S102552,9.43,91.7%,41.3,70.38,52.27,63.5,2,55.79,93.55,72.72,41.0,49.34,At_Risk
S102553,7.51,73.73,28.78,70.9,57.12,56.49,1,26.62,62.71,93.97,5.0,53.61,Average
S102554,5.87,54.04,31.35,46.73,56.67,64.81,1,49.18,75.65,98.85,35.0,34.36,At_Risk
S102555,7.7,67.12,35.58,59.28,66.97,61.75,0,34.68,67.09,46.43,135.0,59.57,Average
S102556,3.57,35.0,45.99,81.28,57.16,72.79,2,57.53,77.76,78.21,20.0,25.68,At_Risk
S102557,7.0,66.51,36.54,53.48,45.97,69.11,1,35.67,44.59,81.71,32.0,44.15,At_Risk
S102558,7.43,66.06,39.23,73.99,51.01,57.66,3,48.24,90.12,57.78,25.0,42.28,At_Risk
S102559,8.2,72.11,32.62,76.19,60.3,52.04,1,36.42,71.36,98.8,183.0,70.19,Good
S102560,5.68,53.63,34.37,77.06,83.31,62.63,1,28.26,42.25,85.56,28.0,44.95,At_Risk
S102561,7.11,66.63,34.61,78.4,55.8,66.95,2,56.92,88.86,92.76,22.0,34.84,At_Risk
S102562,5.8,53.4,37.35,79.42,77.96,58.21,7,36.71,64.02,73.31,210.0,32.13,At_Risk
S102563,7.33,69.32,32.63,60.64,43.86,72.94,4,66.98,99.77,68.32,500.0,32.88,At_Risk
S102564,5.84,51.03,45.72,47.99,13.82,65.12,1,33.58,44.3,71.46,72.0,28.7,At_Risk
S102565,6.47,60%,32.01,56.9,62.87,80.78,1,68.12,85.95,78.35,218.0,58.35,Average
S102566,5.71,56.33,21.34,80.95,55.24,72.86,1,55.53,73.31,73.62,117.0,45.97,At_Risk
S102567,7.85,73.14,50.0,51.99,50.89,75.75,1,58.94,64.05,93.58,17.0,63.36,Average
S102568,8.12,70.41,32.38,54.39,49.02,60.57,1,48.6,87.68,100.0,92.0,61.1,Average
S102569,6.69,61.71,45.51,54.31,53.68,84.68,0,58.78,56.36,88.74,125.0,54.49,Average
S102570,7.05,62.69,46.24,42.31,49.2,71.33,2,49.89,55.68,50.79,109.0,50.0,Average
S102571,5.12,49.68,42.56,52.79,50.65,85.12,2,72.99,90.83,82.33,60.0,42.62,At_Risk
S102572,6.61,64.07,33.42,85.01,43.26,79.38,3,47.24,55.83,62.18,58.0,35.77,At_Risk
S102573,6.93,59.24,37.29,59.25,30.93,65.34,0,47.92,72.34,73.88,138.0,63.35,Average
S102574,10.0,98.04,24.8,43.77,29.65,60.13,2,40.82,77.37,79.47,93.0,64.46,Average
S102575,5.55,48.32,50.0,62.33,100.0,69.33,3,50.38,71.97,76.11,126.0,44.22,At_Risk
S102576,8.9,90.82,28.19,77.66,63.99,64.28,2,57.21,90.22,64.47,,72.25,Good
S102577,8.3,0.7862,32.97,42.54,89.39,58.84,1,51.37,96.75,87.83,272.0,75.12,Good
S102578,7.36,64.98,35.79,84.3,62.16,54.24,0,24.85,57.58,50.09,106.0,56.37,Average
S102579,9.29,83.65,34.14,48.39,62.69,93.02,3,63.96,61.96,85.8,44.0,50.09,Average
S102580,7.48,72.49,29.75,64.07,69.91,50.4,3,23.12,56.52,66.47,73.0,62.21,Average
S102581,7.51,69.74,46.15,63.88,75.24,42.98,1,13.74,49.6,84.18,82.0,57.91,Average
S102582,6.93,65.46,42.6,61.58,45.05,73.01,3,60.24,79.27,59.83,129.0,60.57,Average
S102583,8.59,88.06,37.58,69.03,58.92,58.61,3,25.41,53.68,83.47,97.0,58.7,Average
S102584,8.43,77.24,31.8,81.68,69.88,64.13,1,57.74,98.16,100.0,149.0,57.28,Average
S102585,6.19,59.0%,43.51,69.39,34.06,50.19,1,28.8,68.5,71.08,40.0,49.63,At_Risk
S102586,5.28,55.89,31.28,60.91,85.76,73.29,3,51.54,78.18,70.75,44.0,27.03,At_Risk
S102587,6.74,65.08,47.56,76.86,82.0,71.68,1,53.38,69.15,86.49,17.0,71.26,Good
S102588,5.96,0.5019,35.89,73.11,31.37,80.36,2,53.91,56.03,83.17,58.0,43.77,At_Risk
S102589,6.92,67.7%,44.84,59.96,50.94,75.17,2,60.54,78.97,59.27,41.0,55.87,Average
S102590,8.61,77.13,34.09,70.63,66.68,64.24,3,49.17,78.77,96.61,87.0,67.46,Average
S102591,6.41,66.48,35.57,58.71,78.47,47.05,2,39.59,87.39,92.13,74.0,46.42,At_Risk
S102592,6.94,62.68,44.8,57.01,89.42,57.64,0,22.8,45.84,99.23,156.0,67.34,Average
S102593,7.08,79.09,50.0,82.09,54.8,56.95,2,32.72,60.13,88.19,15.0,58.32,Average
S102594,8.1,82.85,47.48,76.7,100.0,53.67,3,32.65,72.27,100.0,198.0,69.72,Average
S102595,4.08,35.56,42.02,81.56,64.22,84.83,0,77.46,89.87,51.91,20.0,29.96,At_Risk
S102596,6.21,59.09,39.71,79.53,61.41,86.08,1,72.54,81.83,100.0,102.0,74.57,Good
S102597,7.27,72.12,30.94,,73.99,61.33,0,39.5,55.23,74.15,55.0,45.01,At_Risk
S102598,8.56,84.46,37.36,85.02,69.97,78.52,0,51.69,65.57,71.84,97.0,64.45,Average
S102599,6.36,62.19,27.7,65.54,69.08,71.37,1,49.28,62.75,69.28,61.0,48.35,At_Risk
S102600,4.56,48.33,38.01,83.94,96.94,60.41,1,26.5,55.6,87.64,85.0,49.08,At_Risk
S102601,7.81,73.66,38.52,68.12,68.96,69.24,1,56.45,74.81,92.0,112.0,58.76,Average
S102602,6.17,57.19,19.31,74.7,49.25,42.48,2,12.44,48.64,73.0,17.0,28.9,At_Risk
S102603,5.45,50.42,35.31,75.15,51.56,47.56,1,21.1,58.07,84.1,34.0,23.15,At_Risk
S102604,6.19,62%,38.32,82.2,88.56,73.5,1,66.66,91.73,100.0,162.0,60.18,Average
S102605,6.76,65.7%,34.33,,75.94,80.25,2,64.71,82.46,69.95,145.0,50.84,Average
S102606,6.21,60.2%,37.86,46.35,40.1,79.77,1,44.82,46.7,74.08,91.0,42.09,At_Risk
S102607,4.13,42%,24.27,80.08,39.31,54.31,2,44.94,82.7,100.0,29.0,17.94,At_Risk
S102608,8.17,69.37,28.79,75.35,65.4,79.47,1,70.17,92.24,56.37,18.0,47.35,At_Risk
S102609,8.66,83.48,43.28,58.37,74.86,76.61,1,54.2,65.09,83.68,4.0,64.25,Average
S102610,7.85,75.42,35.0,75.46,54.15,73.96,1,46.03,57.05,43.77,218.0,49.98,At_Risk
S102611,5.52,59.12,37.72,48.88,38.12,66.17,1,60.35,95.9,59.31,81.0,24.58,At_Risk
S102612,6.74,57.9,30.63,100.0,47.0,61.19,2,48.36,83.82,62.15,43.0,38.41,At_Risk
S102613,6.99,72.65,35.16,89.67,91.33,77.55,0,58.73,75.27,66.85,94.0,71.64,Good
S102614,7.78,74.2,16.58,79.33,72.95,78.37,1,52.89,66.67,61.29,49.0,67.94,Average
S102615,7.87,76.71,41.77,71.13,81.0,65.29,4,50.63,72.59,83.01,35.0,66.97,Average
S102616,6.05,0.6414,49.46,60.72,83.64,73.57,0,52.76,70.08,100.0,56.0,64.85,Average
S102617,7.11,69.76,26.48,50.35,54.98,74.03,2,56.71,70.04,100.0,107.0,54.54,Average
S102618,7.59,73.75,27.48,68.29,59.03,66.66,1,46.0,65.31,64.56,145.0,43.12,At_Risk
S102619,8.89,85.45,38.53,57.1,62.31,58.98,0,33.65,66.71,90.93,8.0,60.95,Average
S102620,7.92,0.7327,46.79,57.98,71.67,68.91,2,43.07,66.76,98.13,5.0,55.59,Average
S102621,8.03,76.13,34.98,48.75,82.43,79.25,2,68.38,95.92,81.81,33.0,88.52,Excellent
S102622,7.11,64.67,25.17,73.74,94.92,56.73,0,40.43,75.99,90.63,3.0,67.6,Average
S102623,8.83,83.74,33.33,64.35,78.03,83.06,1,69.69,73.29,86.9,55.0,67.79,Average
S102624,7.53,0.6222,26.76,78.03,78.15,58.44,1,42.81,80.73,86.88,139.0,52.41,Average
S102625,5.88,57.58,29.65,,95.83,91.63,1,76.03,72.77,68.95,34.0,65.52,Average
S102626,8.82,83.34,32.57,73.44,61.72,78.39,2,72.15,88.21,50.09,52.0,64.97,Average
S102627,7.91,73.77,27.57,100.0,84.02,62.26,2,32.4,59.82,74.77,68.0,67.53,Average
S102628,6.42,61.91,28.78,82.36,74.25,50.4,3,32.9,73.14,68.5,196.0,55.0,Average
S102629,6.38,54.84,35.6,51.09,74.84,60.86,2,28.85,54.55,75.83,209.0,61.45,Average
S102630,7.39,0.7788,36.72,76.88,61.57,64.03,0,39.35,63.58,94.42,80.0,47.26,At_Risk
S102631,7.6,71.81,23.61,69.19,42.69,63.71,1,31.1,54.74,100.0,1.0,30.0,At_Risk
S102632,7.26,68.35,38.17,49.88,70.52,59.26,2,26.45,49.54,82.26,17.0,59.4,Average
S102633,7.4,66.48,31.94,48.68,70.59,68.44,0,62.46,85.11,62.24,18.0,61.62,Average
S102634,9.21,87.59,40.76,76.8,55.79,66.83,1,48.34,77.8,74.16,73.0,60.89,Average
S102635,8.39,85.28,41.24,80.46,63.45,57.75,1,45.75,79.0,68.41,98.0,69.59,Average
S102636,7.25,73.0,30.64,54.31,50.89,81.74,0,66.81,80.03,81.86,7.0,57.26,Average
S102637,8.22,0.8154,39.91,84.55,51.03,82.6,4,72.69,87.29,73.0,27.0,76.12,Good
S102638,5.66,55.93,28.3,74.27,57.3,68.19,3,62.27,90.7,93.54,57.0,56.18,Average
S102639,7.52,0.6998,45.59,87.94,43.74,80.31,2,64.29,76.58,67.28,118.0,63.86,Average
S102640,9.35,83.04,28.61,86.34,55.66,76.34,3,48.59,58.7,100.0,34.0,58.47,Average
S102641,6.72,63.0,37.82,67.62,76.42,60.18,1,27.59,39.36,57.91,55.0,33.31,At_Risk
S102642,5.9,55.09,33.5,94.53,88.3,73.64,0,52.42,68.86,84.59,55.0,65.11,Average
S102643,6.15,62.64,26.86,53.14,98.21,56.55,1,48.12,89.18,55.84,,38.57,At_Risk
S102644,5.58,54.28,42.21,100.0,58.6,55.79,2,37.75,78.41,95.72,149.0,51.57,Average
S102645,5.98,63.26,30.09,56.82,84.2,75.92,3,49.67,53.74,80.7,156.0,48.22,At_Risk
S102646,6.52,66.71,21.4,69.28,70.38,74.67,0,56.13,74.72,83.09,15.0,44.19,At_Risk
S102647,5.17,47.32,11.94,61.49,61.2,73.86,1,62.38,76.61,66.54,185.0,22.03,At_Risk
S102648,7.02,59.51,28.0,64.35,71.44,69.84,1,42.54,65.79,96.29,40.0,63.82,Average
S102649,8.17,83.19,46.01,100.0,82.63,45.73,1,16.81,54.29,89.64,63.0,64.12,Average
S102650,5.82,60.73,45.06,63.06,57.03,48.52,0,20.99,62.33,71.82,76.0,47.7,At_Risk
S102651,8.98,79.8,29.25,,56.66,72.87,3,51.1,74.52,79.75,45.0,41.21,At_Risk
S102652,7.66,78.85,32.0,66.47,58.44,77.56,2,53.59,63.45,66.65,34.0,60.32,Average
S102653,8.34,80.76,31.28,84.05,54.97,58.75,3,33.68,59.16,65.46,23.0,50.79,Average
S102654,6.14,59.02,24.33,61.84,84.18,90.05,2,57.4,49.79,70.77,58.0,17.62,At_Risk
S102655,8.11,83.51,27.41,73.84,52.78,59.69,0,49.95,91.57,75.89,145.0,61.68,Average
S102656,5.58,58.39,42.85,79.43,55.6,83.42,1,61.39,71.16,80.03,116.0,65.27,Average
S102657,8.16,80.1,39.03,59.17,69.98,46.42,1,26.62,74.21,79.34,,71.28,Good
S102658,7.22,70.52,37.18,100.0,68.69,57.15,1,45.41,90.79,67.02,34.0,56.43,Average
S102659,7.72,75.8,24.32,80.21,58.44,72.51,5,37.74,47.49,91.39,1.0,34.95,At_Risk
S102660,5.47,50%,35.81,66.61,91.94,63.88,2,35.08,57.32,96.34,19.0,34.37,At_Risk
S102661,5.84,55.23,16.57,59.54,54.91,78.74,3,65.32,82.73,93.7,17.0,33.5,At_Risk
S102662,7.78,70.27,41.74,71.38,62.26,71.42,3,42.58,49.82,90.59,71.0,53.06,Average
S102663,5.77,53.46,37.07,51.76,34.17,86.76,0,74.32,86.97,42.46,203.0,37.85,At_Risk
S102664,7.6,70.75,24.24,96.73,60.12,61.51,2,48.1,76.36,65.02,30.0,46.39,At_Risk
S102665,5.22,47.07,47.93,76.47,43.83,53.78,1,22.1,53.88,57.67,126.0,28.67,At_Risk
S102666,8.1,77.52,20.63,68.68,50.34,65.07,1,32.99,55.5,53.41,32.0,44.46,At_Risk
S102667,5.4,49.98,39.24,85.69,33.71,62.69,2,33.25,53.09,97.16,266.0,38.27,At_Risk
S102668,7.72,75.33,39.44,59.18,50.72,59.28,4,24.43,43.26,100.0,17.0,42.31,At_Risk
S102669,7.81,67.74,25.08,52.66,63.8,56.71,1,48.4,87.38,80.11,42.0,57.46,Average
S102670,6.09,57.44,34.7,68.05,61.09,49.37,0,28.25,71.47,87.07,13.0,59.84,Average
S102671,7.76,74.21,21.91,71.91,58.36,84.81,0,65.88,75.02,74.61,21.0,47.59,At_Risk
S102672,7.34,68.47,12.23,77.96,59.8,48.7,1,25.64,66.4,97.55,9.0,31.83,At_Risk
S102673,6.3,59.16,26.46,47.86,56.92,66.91,0,43.6,59.86,84.2,9.0,57.09,Average
S102674,5.69,47.7,30.07,63.16,64.45,69.68,2,45.79,58.61,72.18,79.0,34.7,At_Risk
S102675,4.45,43.69,40.15,23.75,63.24,72.66,2,58.36,82.62,88.43,123.0,32.28,At_Risk
S102676,7.45,73.41,35.54,52.26,69.4,67.4,2,60.88,90.68,77.28,7.0,57.03,Average
S102677,4.97,49.15,35.75,80.73,61.78,49.32,0,34.04,81.57,82.93,20.0,35.36,At_Risk
S102678,7.12,71.83,26.88,84.42,58.06,57.7,3,31.22,59.21,90.4,31.0,34.33,At_Risk
S102679,6.66,64.05,30.76,52.87,77.45,67.3,2,50.98,75.28,100.0,221.0,59.23,Average
S102680,7.88,0.768,27.56,65.13,74.65,67.9,1,47.12,69.94,100.0,73.0,47.32,At_Risk
S102681,6.61,63.39,25.2,70.38,64.48,52.42,1,17.83,54.38,82.25,9.0,41.06,At_Risk
S102682,6.57,65.18,30.25,86.17,84.12,76.16,0,49.38,63.85,65.9,37.0,74.73,Good
S102683,7.95,69.23,35.6,,66.32,56.27,3,23.62,47.03,46.2,100.0,46.66,At_Risk
S102684,7.44,67.06,30.42,72.3,62.42,89.75,1,73.3,75.98,99.26,306.0,58.52,Average
S102685,7.41,76.75,32.41,66.09,63.9,42.95,1,21.23,71.09,96.8,107.0,42.26,At_Risk
S102686,7.61,62.45,40.56,48.34,67.64,74.93,1,63.46,88.62,70.58,16.0,63.04,Average
S102687,5.0,46.97,30.99,71.62,50.32,69.83,0,52.3,87.33,78.69,137.0,43.49,At_Risk
S102688,7.98,80.54,24.33,100.0,35.02,65.7,2,53.58,77.38,83.12,0.0,38.56,At_Risk
S102689,7.8,73.69,39.51,89.35,69.5,76.03,1,54.78,71.65,88.91,53.0,63.85,Average
S102690,5.68,52.32,37.13,72.62,78.34,58.55,3,36.04,70.92,100.0,34.0,44.04,At_Risk
S102691,6.68,64.0,37.63,74.55,48.98,63.81,0,53.51,87.39,60.45,234.0,60.98,Average
S102692,6.95,64.6,40.01,59.67,82.17,53.81,3,22.83,54.38,90.1,4.0,41.97,At_Risk
S102693,6.83,64.96,38.65,64.64,38.66,85.36,0,74.41,82.49,83.28,24.0,58.49,Average
S102694,7.43,68%,35.23,72.21,56.06,60.95,1,42.96,73.4,72.35,24.0,37.36,At_Risk
S102695,8.86,88.61,50.0,72.26,92.3,60.5,0,50.61,86.85,92.1,44.0,82.19,Good
S102696,8.41,85.55,24.72,85.16,70.69,85.0,2,74.37,85.76,78.33,205.0,57.12,Average
S102697,5.29,50%,30.31,84.43,60.16,45.79,1,26.14,76.19,78.79,85.0,36.45,At_Risk
S102698,7.81,68.64,42.74,77.81,69.04,89.5,2,66.27,65.91,84.71,10.0,65.78,Average
S102699,8.73,80.82,36.14,55.01,84.14,66.64,3,59.42,91.72,73.13,139.0,78.39,Good
S102700,7.5,70.54,41.06,55.58,41.88,81.18,2,72.3,93.09,89.82,80.0,74.67,Good
S102701,8.42,82.0,36.36,56.68,86.09,74.74,3,59.56,80.2,74.04,1.0,54.33,Average
S102702,9.62,87.32,45.99,73.53,57.16,42.65,0,35.26,94.62,100.0,201.0,69.93,Average
S102703,8.33,76.07,26.94,39.61,76.33,76.7,3,50.91,61.18,83.43,4.0,32.97,At_Risk
S102704,7.32,71.62,45.74,69.91,55.17,54.09,0,22.0,51.77,69.95,75.0,47.47,At_Risk
S102705,8.36,83.16,44.37,91.13,91.94,64.82,0,38.53,49.43,84.63,73.0,58.11,Average
S102706,7.19,65.8,25.32,80.0,64.5,90.06,2,67.26,67.76,94.84,75.0,49.42,At_Risk
S102707,7.03,61.46,40.05,64.74,43.74,60.69,2,27.33,44.56,56.37,151.0,48.77,At_Risk
S102708,6.54,75.3,34.66,59.53,72.52,82.55,1,65.92,71.88,99.01,11.0,55.88,Average
S102709,9.03,88.94,30.15,82.09,85.82,55.47,1,49.95,98.43,85.1,61.0,74.84,Good
S102710,5.94,55%,19.89,74.59,84.01,87.14,3,79.64,94.56,79.54,68.0,47.22,At_Risk
S102711,8.99,88.9,26.91,66.3,66.5,66.46,0,34.12,52.89,69.71,41.0,62.44,Average
S102712,7.65,72.2%,40.66,61.16,77.99,73.73,2,39.58,51.13,85.21,60.0,51.0,Average
S102713,5.18,52.69,41.51,71.15,58.25,66.76,2,59.97,94.22,66.75,56.0,28.62,At_Risk
S102714,7.48,71.68,33.31,65.45,74.46,68.31,0,35.74,55.81,50.16,114.0,67.86,Average
S102715,4.27,40.93,41.54,81.77,70.81,50.38,0,40.47,82.73,69.3,13.0,42.94,At_Risk
S102716,7.81,0.7377,42.56,88.62,18.68,61.36,1,45.37,78.81,75.91,2.0,47.68,At_Risk
S102717,8.15,71.64,36.24,49.49,48.99,58.58,1,30.98,54.7,89.2,214.0,51.94,Average
S102718,6.23,66.94,29.22,51.61,68.33,50.99,4,34.06,77.41,76.72,30.0,27.26,At_Risk
S102719,7.16,64.26,38.53,90.22,67.64,69.01,1,40.72,55.58,62.82,126.0,44.05,At_Risk
S102720,9.54,85.19,38.9,72.49,64.53,86.23,3,60.89,62.24,70.08,31.0,71.95,Good
S102721,6.34,0.594,40.39,53.03,66.43,56.41,2,23.45,47.18,80.31,0.0,36.23,At_Risk
S102722,5.62,49.58,41.92,84.75,84.32,89.76,2,71.56,74.4,89.68,19.0,65.78,Average
S102723,8.93,84.59,24.1,75.13,70.67,66.19,3,45.75,66.85,92.2,9.0,62.12,Average
S102724,9.55,93.49,30.92,100.0,27.68,62.11,1,33.99,70.93,59.57,138.0,75.9,Good
S102725,7.0,70.53,19.81,66.47,96.16,64.5,1,30.35,44.61,80.77,15.0,46.48,At_Risk
S102726,8.31,82.2%,40.98,86.63,34.5,97.21,1,81.37,83.96,91.61,405.0,77.76,Good
S102727,8.74,81.84,33.3,48.27,80.33,72.86,4,39.76,50.89,66.9,76.0,61.2,Average
S102728,6.03,57.53,38.45,,39.97,72.89,1,47.29,62.64,100.0,31.0,48.73,At_Risk
S102729,6.37,62.14,23.19,84.16,87.78,75.96,1,43.89,56.14,72.58,56.0,62.41,Average
S102730,8.6,74.67,46.21,94.07,60.55,50.86,0,37.78,76.28,95.3,261.0,68.49,Average
S102731,9.19,89.59,25.45,86.66,71.15,82.34,2,55.83,66.46,90.37,81.0,60.82,Average
S102732,7.73,67.62,41.2,68.51,33.22,57.22,3,39.47,74.25,69.68,112.0,51.04,Average
S102733,5.86,0.638,35.94,52.43,76.67,55.65,1,38.19,63.39,80.24,54.0,16.41,At_Risk
S102734,9.58,89.42,33.48,60.97,71.66,61.94,2,52.08,86.95,100.0,61.0,85.85,Excellent
S102735,6.31,59.2,32.84,43.58,74.88,64.86,0,51.18,79.87,71.95,330.0,55.05,Average
S102736,6.56,59.28,29.9,56.19,80.19,68.02,1,39.13,55.44,82.66,74.0,41.52,At_Risk
S102737,7.45,68.21,45.36,76.39,67.86,64.02,2,40.31,64.5,57.42,62.0,48.1,At_Risk
S102738,9.02,94.79,35.1,69.28,61.63,60.84,2,48.51,90.27,85.39,165.0,76.81,Good
S102739,8.11,80.81,24.85,66.65,52.03,59.47,2,30.17,60.34,73.93,48.0,48.8,At_Risk
S102740,7.54,65.4%,31.93,58.1,57.91,68.47,0,34.95,43.55,87.86,51.0,60.1,Average
S102741,7.6,78.24,36.03,,84.3,45.05,0,27.33,66.03,67.33,99.0,46.39,At_Risk
S102742,7.06,71.81,42.18,72.73,51.6,68.33,2,34.49,47.48,84.8,14.0,32.06,At_Risk
S102743,7.73,72.27,30.16,75.69,35.51,84.54,0,73.17,90.59,74.75,11.0,43.0,At_Risk
S102744,3.71,36.49,30.7,55.13,49.2,72.01,0,65.43,95.87,40.43,77.0,29.9,At_Risk
S102745,6.61,62.78,35.19,62.0,74.7,77.63,3,71.37,86.68,81.32,16.0,26.9,At_Risk
S102746,7.31,77.37,41.99,93.13,60.15,85.93,4,61.54,59.5,98.92,46.0,69.59,Average
