student_id,cgpa,backlog_history,family_income_lpa,at_risk_flag,backlogs,failed_subjects,enrollment_date
S103371,6.4,0,5.3,0,2,0,2022-08-07
S103372,5.73,1,1.0,0,0,2,2023-01-09
S103373,7.78,1,1.7,1,0,1,2022-07-11
S103374,7.43,0,1.9,1,0,0,15/08/2023
S103375,7.24,0,2.2,1,0,0,2023/04/26 12:16:10
S103376,5.91,0,7.3,0,1,0,2023-04-18
S103377,5.6,0,2.2,1,2,2,21/12/2021
S103378,9.34,0,1.0,0,1,0,2023-03-30
S103379,6.24,0,3.7,1,2,0,2023-08-10
S103380,8.9,1,4.1,1,0,0,2022-02-08
S103381,6.86,1,2.6,1,0,0,2022-12-16
S103382,6.75,0,10.2,1,0,0,2021-10-25
S103383,5.71,1,1.0,0,0,0,12-05-2022
S103384,6.86,1,5.0,0,0,1,06-17-2023
S103385,6.78,1,6.0,1,2,0,2022-12-05
S103386,5.48,0,12.7,1,1,0,2022-01-24
S103387,9.04,1,2.9,1,0,0,2022/01/19 01:24:43
S103388,7.37,0,2.9,0,0,1,2023-06-13
S103389,4.82,1,1.5,1,0,0,06/04/2023
S103390,8.39,0,8.8,1,1,0,2023-01-28
S103391,6.93,1,5.5,1,0,0,2023-04-07
S103392,5.43,0,10.6,1,0,0,2021-07-24
S103393,5.64,0,2.7,1,1,0,04-26-2023
S103394,9.79,1,1.3,0,0,0,03-29-2023
S103395,9.61,0,1.0,0,1,1,2022-03-08
S103396,7.08,1,9.0,1,0,0,28/01/2023
S103397,7.79,0,1.3,1,1,0,2022-09-04
S103398,6.08,1,1.0,0,1,0,2022-09-15
S103399,7.13,2,4.9,1,0,0,06/09/2021
S103400,7.03,1,3.3,0,0,0,2022-07-09
S103401,6.16,1,1.2,0,0,0,2022-06-02
S103402,7.21,1,2.0,0,1,0,2022-12-04
S103403,5.2,1,22.3,1,0,0,2023/06/29 16:47:35
S103404,9.3,3,6.4,1,3,0,05-05-2022
S103405,9.09,0,8.0,1,1,1,15/01/2022
S103406,8.89,0,1.5,0,0,0,2023-05-31
S103407,7.4,1,,0,0,0,24/07/2021
S103408,5.4,2,1.5,1,0,0,2022-05-04
S103409,5.96,0,8.5,1,1,0,2022/08/20 18:15:54
S103410,7.89,1,5.2,1,2,0,2022-01-27
S103411,9.85,0,2.6,0,1,0,2022-03-28
S103412,6.18,0,4.2,0,1,0,2023-07-28
S103413,4.79,0,1.4,1,0,0,22/03/2022
S103414,4.63,2,15.9,0,2,0,13/06/2022
S103415,8.16,0,1.0,1,0,0,2021-09-19
S103416,7.3,2,5.9,0,0,0,2022-11-06
S103417,6.18,1,9.1,1,0,0,14/01/2022
S103418,5.99,1,4.7,0,2,0,2021-08-05
S103419,7.58,1,8.8,1,0,0,25/09/2021
S103420,6.55,3,9.4,1,2,0,05-17-2022
S103421,7.47,0,18.1,0,0,1,2022-08-27
S103422,7.28,0,19.3,1,1,1,2023-08-01
S103423,5.98,0,11.8,0,2,0,2023-06-28
S103424,5.79,0,5.6,1,0,1,2023-07-12
S103425,6.06,1,5.6,1,0,0,2023-01-29
S103426,6.52,1,3.0,1,1,0,09/05/2023
S103427,5.35,1,1.0,1,0,0,2022-05-06
S103428,8.94,0,1.4,0,1,0,2022-07-07
S103429,6.64,0,2.5,1,1,0,07/12/2021
S103430,5.23,0,1.0,1,0,1,06/08/2023
S103431,7.29,2,9.6,1,0,0,08-23-2023
S103432,5.06,1,12.9,0,1,0,2021-10-29
S103433,9.04,2,1.0,0,1,0,07/10/2021
S103434,4.44,1,4.7,1,0,1,08-14-2022
S103435,6.02,2,9.8,1,1,0,2022-09-07
S103436,7.67,1,6.4,0,0,0,2023-01-31
S103437,7.25,1,4.4,0,0,0,2021-12-17
S103438,6.87,0,3.4,1,3,1,06-03-2023
S103439,8.09,0,10.3,0,1,0,2022-09-13
S103440,6.39,0,10.1,0,0,0,11-29-2022
S103441,8.58,1,6.7,0,2,2,03/07/2022
S103442,7.75,0,6.8,1,0,1,2022-08-15
S103443,9.4,0,2.4,0,1,1,2021-07-12
S103444,6.48,0,1.3,0,1,0,2022-03-15
S103445,7.07,2,1.7,1,1,0,2022-09-07
S103446,6.27,0,1.0,0,1,0,09/01/2023
S103447,7.88,2,2.5,0,0,0,04/07/2023
S103448,8.29,2,7.9,1,0,0,2021-09-04
S103449,7.52,1,3.8,1,1,0,26/04/2022
S103450,4.56,0,1.9,0,0,1,2021-09-17
S103451,8.23,1,4.7,0,0,0,2022-04-05
S103452,8.2,0,12.6,0,2,0,2022-06-16
S103453,7.68,0,1.1,0,1,1,2021-07-21
S103454,4.73,0,9.9,1,0,0,2023/06/20 09:22:24
S103455,8.57,1,3.3,1,0,0,04/09/2022
S103456,8.05,2,7.7,1,0,1,2022-09-04
S103457,10.0,0,1.0,0,0,1,2022-07-23
S103458,6.98,0,7.2,0,1,0,2022-05-13
S103459,3.78,0,2.5,0,0,1,2022-10-07
S103460,8.08,2,3.6,1,0,0,21/04/2023
S103461,6.98,3,3.3,1,0,0,12-10-2021
S103462,7.43,2,6.7,1,1,0,16/07/2023
S103463,6.59,1,3.3,0,0,0,2022-02-27
S103464,4.18,1,11.5,1,0,0,2021-10-08
S103465,8.9,1,2.4,0,0,0,2023-05-31
S103466,8.14,0,,1,0,0,2023-02-05
S103467,5.17,0,1.0,1,2,0,2021-09-16
S103468,4.57,0,8.1,1,0,0,2023-01-17
S103469,5.21,0,1.0,1,1,1,2022-05-09
S103470,7.07,1,4.0,0,0,1,18/02/2023
S103471,5.87,0,4.8,1,1,0,28/04/2023
S103472,10.0,2,7.6,0,0,0,2021-12-18
S103473,8.44,0,4.8,0,1,0,20/06/2022
S103474,9.07,1,12.9,1,1,0,2021-09-16
S103475,7.76,0,1.8,1,2,1,2023-01-12
S103476,6.37,1,18.7,1,3,0,28/06/2023
S103477,6.07,1,2.2,1,1,0,2021-08-01
S103478,5.77,0,13.0,0,0,0,04-11-2022
S103479,6.79,2,2.2,1,0,1,2021-10-30
S103480,5.73,0,2.5,0,0,2,2022-09-28
S103481,4.25,0,25.3,0,2,0,2022-12-22
S103482,6.94,1,9.1,1,0,3,24/06/2023
S103483,6.2,0,5.4,1,0,3,12/07/2021
S103484,6.29,1,18.2,1,0,1,29/03/2022
S103485,5.84,2,1.0,0,0,1,21/01/2023
S103486,9.02,2,13.3,0,0,0,2022-10-20
S103487,3.5,0,3.4,1,1,0,2023-05-28
S103488,6.18,1,1.2,0,0,2,29/10/2021
S103489,8.91,0,5.1,0,2,0,2022-09-20
S103490,8.83,0,15.1,0,2,0,2022/01/25 01:49:08
S103491,8.92,1,5.5,1,1,0,2023-05-01
S103492,9.23,0,16.8,0,0,0,2023-02-08
S103493,7.37,2,3.9,1,2,0,2022-03-08
S103494,6.91,0,1.0,0,1,0,07-20-2022
S103495,9.21,2,1.1,0,0,0,06-15-2023
S103496,8.79,1,5.0,1,0,0,2022-12-09
S103497,5.81,0,18.5,0,1,1,2021-11-03
S103498,6.56,0,1.0,1,1,0,2022-12-06
S103499,8.49,1,5.6,1,0,0,2023-05-06
S103500,6.66,0,11.9,1,1,1,2023/04/14 02:36:42
S103501,6.71,1,4.7,1,0,0,2023-06-06
S103502,5.02,2,2.6,1,1,0,2023-03-28
S103503,5.95,0,4.3,1,1,1,2022-12-06
S103504,3.5,0,1.2,1,1,0,2023-04-04
S103505,6.25,0,7.7,1,0,1,29/07/2021
S103506,8.89,1,2.0,0,3,0,2021-08-25
S103507,6.43,1,3.4,1,0,1,2021-07-11
S103508,4.38,2,10.1,1,1,1,2023/06/07 00:07:17
S103509,7.42,0,4.6,0,0,0,2022-02-22
S103510,9.39,1,2.2,1,0,0,28/08/2021
S103511,5.58,1,35.2,0,0,0,2023-06-04
S103512,7.5,1,8.6,1,0,0,2023-06-03
S103513,7.84,1,28.9,0,2,0,2023-06-10
S103514,7.67,0,4.1,1,2,0,2022-04-11
S103515,6.55,0,1.3,1,0,0,2022-09-04
S103516,7.27,3,7.9,0,1,0,2022-09-26
S103517,4.14,0,3.2,1,0,0,2022-03-03
S103518,7.0,1,1.1,1,2,0,2022-04-05
S103519,7.57,0,6.0,0,0,0,10/03/2022
S103520,5.19,0,12.3,0,1,0,03-27-2022
S103521,6.08,1,4.4,1,0,0,2021-11-01
S103522,8.97,0,5.3,0,0,0,2021-12-30
S103523,9.22,1,1.3,1,0,0,12/05/2023
S103524,5.97,1,1.0,1,0,0,14/07/2021
S103525,5.64,0,2.8,0,0,0,2023-04-21
S103526,5.29,0,7.1,0,0,1,2023-08-22
S103527,6.31,2,4.4,1,1,0,2023-06-15
S103528,8.78,0,24.7,1,0,1,2023-06-14
S103529,7.19,0,9.3,0,2,0,11-27-2022
S103530,8.31,2,4.3,1,1,0,04/03/2023
S103531,6.49,2,8.5,1,0,0,18/07/2022
S103532,6.63,0,2.6,0,0,1,2022-07-16
S103533,5.39,1,2.9,1,1,0,2023-01-30
S103534,6.74,0,7.5,0,1,1,03-23-2022
S103535,5.77,0,1.4,0,0,0,2021-08-14
S103536,6.27,0,9.6,0,0,0,2021-08-15
S103537,9.29,1,1.3,0,0,0,2022-08-30
S103538,8.9,0,7.6,0,0,0,2023-08-15
S103539,4.18,0,12.5,1,0,0,2022-06-05
S103540,6.83,2,16.1,0,2,0,2023-04-24
S103541,7.18,0,5.0,0,2,1,05-31-2022
S103542,9.38,1,2.2,1,0,0,09/06/2023
S103543,3.93,0,,0,1,0,2022-02-24
S103544,8.58,0,2.0,0,0,0,29/04/2023
S103545,7.52,2,7.2,1,0,0,2023-06-08
S103546,9.18,1,9.9,0,0,1,2022-11-16
S103547,7.39,0,1.0,1,0,1,13/06/2022
S103548,9.6,0,7.5,0,1,0,2021-12-02
S103549,5.23,0,3.8,1,0,1,2022-01-22
S103550,7.9,1,1.0,0,3,0,06/08/2022
S103551,6.19,1,3.9,0,0,1,07-27-2021
S103552,10.0,0,6.1,0,2,0,2022-04-03
S103553,5.89,0,5.6,1,1,1,2023-03-07
S103554,7.31,2,25.2,1,1,1,2021-10-29
S103555,5.67,1,1.0,0,2,0,2022-01-16
S103556,6.46,0,,1,1,0,2023-02-02
S103557,6.89,0,1.0,0,0,2,2022-01-25
S103558,6.59,3,1.1,1,0,1,04/01/2023
S103559,6.69,2,2.2,1,0,0,2022-05-27
S103560,6.84,0,3.7,0,2,2,2021-07-18
S103561,5.82,1,5.7,0,2,0,2021-12-16
S103562,7.53,3,1.7,1,0,0,2022-10-22
S103563,6.1,0,7.0,0,0,1,2022/03/31 06:57:28
S103564,6.8,1,17.8,1,0,1,2022-06-28
S103565,5.44,1,4.4,1,2,1,12-26-2022
S103566,8.52,0,1.0,1,0,0,04-02-2022
S103567,10.0,0,1.4,1,0,0,12/07/2022
S103568,6.25,1,19.1,0,2,2,2023-01-03
S103569,7.88,0,5.2,0,1,0,01-24-2023
S103570,3.53,1,1.0,1,2,1,2023-08-06
S103571,9.16,1,27.3,1,0,0,2023-01-10
S103572,9.38,0,13.2,1,1,0,2023-05-02
S103573,8.84,0,2.4,0,1,0,2023-07-25
S103574,6.7,0,3.7,1,0,0,2023-02-24
S103575,6.24,2,10.0,0,0,1,2022-01-14
S103576,7.68,0,16.8,0,0,0,2022-02-18
S103577,6.76,2,10.3,1,1,0,29/05/2023
S103578,7.97,0,6.2,1,2,0,2022-05-25
S103579,4.93,1,1.7,0,1,0,2022-11-15
S103580,5.13,1,6.8,0,0,0,2023/07/19 12:18:43
S103581,7.09,0,1.0,0,1,0,2021-08-27
S103582,7.48,0,11.6,0,0,0,07/01/2023
S103583,6.77,1,10.1,0,1,1,2021/07/17 13:01:30
S103584,7.05,1,1.0,1,1,0,2023-07-23
S103585,4.33,0,1.0,0,1,0,2021-07-25
S103586,6.14,1,1.8,0,0,0,01-17-2022
S103587,4.64,1,10.4,1,0,0,02-19-2023
S103588,9.66,0,22.4,0,1,1,12/10/2022
S103589,8.09,0,11.6,0,0,0,2023-04-13
S103590,4.95,1,9.0,0,0,1,04-23-2022
S103591,7.26,0,8.9,0,0,0,2022-07-29
S103592,8.14,1,8.7,1,1,0,2021-12-06
S103593,4.69,1,14.0,1,0,1,2021-11-16
S103594,7.93,1,2.4,1,2,0,2021-11-28
S103595,5.84,1,1.4,0,0,0,17/09/2021
S103596,6.88,0,10.1,0,0,0,05/07/2022
S103597,8.9,0,1.5,1,2,0,03/01/2023
S103598,7.2,0,4.2,0,0,1,2022-09-29
S103599,5.73,2,7.8,0,1,0,2021-07-22
S103600,8.02,1,8.7,1,0,0,19/03/2022
S103601,8.88,2,4.6,0,1,0,2022-10-20
S103602,6.52,2,8.8,1,3,0,07-11-2021
S103603,4.72,0,10.4,1,0,1,10/04/2023
S103604,5.19,2,6.3,1,0,0,01/01/2022
S103605,9.65,1,9.7,1,0,0,2022-10-05
S103606,5.75,1,1.0,0,1,0,16/02/2022
S103607,7.84,0,24.0,1,1,0,12-10-2021
S103608,8.42,1,2.8,1,1,0,2021-12-28
S103609,6.53,0,1.3,0,0,0,23/11/2021
S103610,6.69,1,7.5,1,1,0,2022-01-03
S103611,6.1,4,13.6,1,1,0,2022-02-10
S103612,5.9,0,3.9,1,1,1,24/05/2022
S103613,7.38,0,1.7,1,0,0,08/02/2022
S103614,8.36,2,5.4,0,1,0,04-11-2023
S103615,4.73,0,7.5,0,0,1,2022-09-11
S103616,6.19,1,10.2,0,2,0,2021-07-24
S103617,6.24,0,3.9,1,0,0,09/12/2022
S103618,6.39,0,1.7,0,1,0,2022-08-10
S103619,9.91,2,,1,0,0,2022-08-29
S103620,4.84,0,3.7,0,0,0,2022-11-08
S103621,7.59,0,18.3,1,1,0,2023-02-10
S103622,8.52,0,10.8,1,0,0,10/12/2022
S103623,9.36,2,18.3,0,0,0,05/05/2022
S103624,5.77,2,9.5,1,1,0,2021-07-18
S103625,9.89,0,1.0,0,2,1,2022-02-28
S103626,7.54,2,17.7,0,0,0,2022-06-25
S103627,7.45,0,1.0,0,0,0,2023-03-05
S103628,6.19,2,2.9,1,1,0,2023-01-10
S103629,7.82,1,1.8,0,1,1,2021-08-17
S103630,3.6,1,1.0,0,1,0,01/02/2022
S103631,7.26,0,1.2,1,2,0,05/10/2022
S103632,7.72,2,1.7,0,2,1,2022-10-29
S103633,9.11,0,2.2,0,3,1,20/10/2021
S103634,7.95,2,17.8,1,0,0,09-06-2022
S103635,6.58,1,1.7,1,0,2,2023-05-15
S103636,7.4,1,3.3,1,1,1,2022-04-04
S103637,5.39,1,12.5,1,0,0,2021-08-17
S103638,7.36,0,12.7,0,0,0,2023-05-15
S103639,7.66,1,3.5,1,0,0,18/02/2022
S103640,7.87,2,14.3,1,2,0,02/06/2023
S103641,5.7,2,1.3,0,1,0,2022-05-18
S103642,6.24,0,3.8,0,0,0,27/01/2023
S103643,6.38,0,,0,0,2,07/11/2022
S103644,10.0,1,6.4,1,0,0,2021-07-04
S103645,7.7,1,7.6,0,0,0,2022-05-26
S103646,4.36,0,13.5,1,1,0,05-21-2023
S103647,8.51,2,1.0,0,0,0,05-26-2023
S103648,6.82,0,1.0,0,0,0,26/02/2022
S103649,4.45,0,4.5,0,0,1,08-24-2023
S103650,7.14,0,3.9,1,1,0,2021-08-15
S103651,5.73,0,12.1,0,1,2,2023-02-24
S103652,5.09,0,1.0,0,1,0,2022-10-28
S103653,5.37,0,5.8,0,2,1,2022-03-31
S103654,6.47,0,6.1,0,0,0,04/12/2021
S103655,8.01,0,18.3,1,0,0,2021/07/21 03:56:06
S103656,5.82,0,1.4,1,1,0,28/01/2022
S103657,7.54,1,5.3,1,1,0,2023-08-09
S103658,8.72,0,1.0,0,1,2,2022-11-04
S103659,8.06,2,1.4,1,0,1,2021-08-03
S103660,6.72,1,1.0,1,0,0,2023-03-07
S103661,7.35,0,1.0,0,0,0,08/12/2021
S103662,6.91,2,17.4,0,0,1,2022-05-07
S103663,7.13,0,1.3,0,0,1,12-12-2021
S103664,6.43,0,9.8,0,0,0,02-06-2023
S103665,10.0,0,5.0,1,0,0,2022-12-27
S103666,8.37,2,3.3,1,1,0,2022-07-31
S103667,8.22,0,3.2,1,0,0,04/02/2023
S103668,6.87,1,3.8,0,0,0,2021-09-07
S103669,4.85,0,17.8,0,1,1,13/05/2023
S103670,7.0,0,3.3,0,1,0,2022-06-02
S103671,8.64,0,6.2,0,1,1,2021-09-06
S103672,9.4,1,3.9,0,1,1,2021-07-03
S103673,7.23,0,9.2,0,0,1,2023-07-24
S103674,7.56,0,22.5,0,0,0,06-22-2023
S103675,8.64,2,1.0,0,4,1,2021-11-23
S103676,5.84,1,1.0,0,0,0,08-26-2023
S103677,6.65,1,1.0,1,0,0,17/07/2022
S103678,7.7,2,1.9,1,0,2,14/10/2021
S103679,5.55,0,10.6,0,0,1,2023-06-18
S103680,7.59,3,13.4,0,0,0,30/09/2021
S103681,6.03,0,3.2,1,0,4,2021-07-28
S103682,9.1,0,7.9,0,0,0,2023-08-22
S103683,9.46,1,13.3,1,1,0,31/12/2022
S103684,7.96,0,5.9,1,0,0,2022-11-04
S103685,7.09,2,12.6,1,0,1,03-11-2023
S103686,7.53,0,8.3,1,1,0,2023-05-20
S103687,6.47,0,11.3,1,1,1,19/08/2021
S103688,8.3,1,6.8,0,1,0,2022-09-17
S103689,7.7,1,6.2,1,0,0,10/07/2023
S103690,6.04,2,3.7,1,0,0,05-25-2023
S103691,4.8,2,1.9,1,1,0,2022-03-24
S103692,4.91,1,34.2,0,1,0,2022-11-17
S103693,8.84,0,10.4,0,1,0,17/03/2022
S103694,8.52,0,5.1,1,0,0,2023-04-03
S103695,8.12,1,,0,1,1,2023-01-02
S103696,7.6,3,13.8,1,2,0,2021-09-12
S103697,7.32,0,3.2,0,2,0,03-27-2022
S103698,6.13,1,6.6,0,0,1,05-27-2022
S103699,8.97,0,5.4,0,0,0,21/08/2022
S103700,8.0,2,1.0,1,1,0,27/12/2022
S103701,10.0,1,21.4,1,1,1,23/09/2022
S103702,6.6,0,1.0,0,0,0,2022-12-05
S103703,7.95,0,1.0,0,1,0,2021-07-16
S103704,4.79,1,9.8,0,0,0,2023-04-18
S103705,7.91,0,3.1,0,0,0,02-07-2022
S103706,5.65,0,2.7,0,0,0,15/11/2022
S103707,7.12,2,8.4,0,0,0,2023-06-02
S103708,6.67,3,9.6,1,1,2,28/08/2021
S103709,8.45,1,24.1,1,0,0,2022-09-09
S103710,8.34,1,1.3,0,0,0,04/02/2022
S103711,7.78,0,1.0,0,0,0,2021-11-17
S103712,6.65,1,6.8,0,1,0,2021-09-08
S103713,5.89,0,13.1,0,0,0,15/12/2022
S103714,6.71,1,4.1,1,0,0,07/09/2021
S103715,7.82,0,3.1,1,0,0,2022-12-16
S103716,4.54,2,2.3,1,0,0,2023-06-30
S103717,7.69,2,1.8,0,0,1,26/09/2021
S103718,6.8,2,6.3,0,2,0,09/11/2021
S103719,7.93,1,2.3,0,1,0,04-20-2023
S103720,6.9,2,1.0,1,0,0,2021-09-22
S103721,5.66,2,1.0,0,1,0,2021/08/02 11:31:24
S103722,6.76,1,3.2,1,0,0,21/05/2022
S103723,4.31,1,7.6,1,0,0,15/01/2023
S103724,4.41,1,8.0,1,1,0,24/10/2021
S103725,4.62,0,2.1,1,0,0,2021-09-15
S103726,5.14,1,7.1,1,0,1,2021-07-14
S103727,9.28,1,18.6,0,1,0,23/04/2023
S103728,7.45,1,1.2,1,0,0,2023-08-04
S103729,7.85,2,7.2,1,2,1,07/07/2022
S103730,6.46,0,11.6,0,0,0,2023-02-17
S103731,7.28,1,2.0,0,1,0,2021-07-02
S103732,7.9,0,8.6,1,0,0,2023-03-24
S103733,7.39,0,7.9,1,1,1,21/06/2023
S103734,7.49,0,1.0,1,0,0,2022-12-29
S103735,6.98,0,8.7,0,0,0,11/09/2022
S103736,8.45,0,8.7,0,1,1,2022-06-22
S103737,9.54,2,2.8,1,2,0,20/11/2022
S103738,8.09,0,1.7,0,1,1,2022-02-12
S103739,6.39,1,8.6,1,0,1,2021-10-17
S103740,10.0,0,1.4,0,0,1,16/05/2022
S103741,4.94,1,2.5,0,2,0,2022-12-08
S103742,7.83,1,4.3,1,0,0,2023-07-16
S103743,8.62,0,5.2,0,0,0,12-01-2022
S103744,6.0,1,1.0,0,0,2,2023-04-04
S103745,9.09,0,5.3,1,1,0,2021-12-05
S103746,7.8,1,1.0,1,1,0,2021-08-10
S103747,8.66,0,1.0,1,2,1,2023-07-19
S103748,9.45,0,16.9,1,1,0,2022-06-10
S103749,7.95,1,1.0,0,0,0,2023-06-19
S103750,5.16,0,1.9,0,1,0,02/04/2023
S103751,7.06,1,14.6,0,0,0,2023-06-07
S103752,8.95,0,2.9,0,0,2,08/12/2022
S103753,5.6,0,1.0,1,0,0,2022-08-02
S103754,6.07,0,1.0,1,0,0,2023-05-17
S103755,7.27,0,1.0,1,1,0,2022-02-02
S103756,8.69,0,9.0,0,0,0,02/11/2022
S103757,6.47,1,1.0,0,0,0,02/09/2021
S103758,6.3,0,8.6,0,0,0,04/09/2021
S103759,8.97,0,5.1,0,0,1,2021-12-30
S103760,8.94,1,3.0,1,1,0,02/10/2022
S103761,6.9,1,1.0,1,0,0,03/08/2021
S103762,5.98,0,11.3,1,2,1,2022-02-06
S103763,8.26,0,7.2,0,0,0,2023-07-04
S103764,7.09,0,8.2,0,0,0,2022-01-02
S103765,5.62,0,1.8,0,0,0,25/01/2023
S103766,7.59,1,2.2,1,0,0,2022-04-17
S103767,7.71,0,3.6,0,1,0,07/09/2022
S103768,6.58,1,3.8,0,1,1,2023-06-25
S103769,6.1,1,1.0,0,1,0,2021-09-20
S103770,4.91,0,1.0,1,1,0,2022-08-08
S103771,7.07,1,3.2,1,0,0,2022-02-22
S103772,5.49,4,8.2,1,1,0,2023-03-06
S103773,6.71,0,3.1,0,0,0,2021-08-08
S103774,8.68,0,1.0,0,1,0,23/04/2022
S103775,6.3,1,1.0,0,0,1,2021-07-25
S103776,8.08,3,13.4,1,0,0,2023-03-26
S103777,8.24,1,1.0,0,0,0,2021-12-11
S103778,5.88,0,4.2,0,1,0,2023-03-05
S103779,4.71,0,7.3,1,0,0,2021-12-30
S103780,9.32,0,1.2,0,1,0,2022-04-02
S103781,9.13,0,2.7,1,1,2,2023-06-14
S103782,7.88,1,4.9,0,0,0,2021-09-16
S103783,7.39,0,2.8,1,0,1,2023/08/19 05:42:58
S103784,8.37,1,3.3,0,1,0,2023-03-06
S103785,5.91,1,3.0,0,2,1,2021-09-05
S103786,6.32,1,9.3,1,0,0,2023-01-12
S103787,6.37,1,1.0,1,1,0,2023-03-15
S103788,6.02,1,5.4,0,0,0,01-29-2023
S103789,5.49,0,4.3,0,0,0,2022-11-22
S103790,8.83,0,1.8,0,2,0,2023-02-22
S103791,8.34,0,3.1,0,2,0,10/08/2023
S103792,7.66,0,1.7,0,0,0,2021-12-24
S103793,8.21,0,7.5,0,2,0,2022/02/25 02:25:59
S103794,6.98,0,1.0,0,0,1,03-09-2022
S103795,8.56,0,8.9,0,2,0,2023-06-17
S103796,9.05,2,,1,1,0,2022-02-02
S103797,6.96,0,1.0,0,2,0,2022-10-24
S103798,4.49,1,1.0,0,1,0,2022-04-19
S103799,5.85,0,15.9,0,0,0,2022-11-02
S103800,6.3,1,20.7,1,0,0,2022-05-11
S103801,6.2,0,11.1,1,0,0,05-28-2022
S103802,8.61,0,5.5,1,0,0,2022-05-29
S103803,7.28,1,2.2,1,1,0,19/07/2021
S103804,4.43,2,5.4,1,1,1,24/11/2022
S103805,7.49,1,,0,0,0,02-06-2023
S103806,8.68,0,9.9,0,0,1,2021-12-03
S103807,6.14,1,14.5,1,1,0,2023-04-19
S103808,4.78,2,3.2,1,0,0,02/08/2021
S103809,8.55,0,3.6,1,1,0,21/03/2022
S103810,4.63,0,9.7,1,0,0,04-14-2022
S103811,6.7,1,3.0,0,1,0,01/01/2023
S103812,6.58,1,1.4,0,1,0,2022-10-28
S103813,5.4,0,1.0,0,0,0,2021-09-13
S103814,6.5,1,2.9,0,1,0,2023-08-01
S103815,6.96,1,5.1,1,0,0,29/12/2022
S103816,9.41,0,1.9,0,0,0,2022-09-03
S103817,6.87,1,2.9,0,2,0,22/05/2022
S103818,6.73,0,3.1,0,0,1,09-11-2021
S103819,6.34,0,3.2,0,1,0,12/01/2023
S103820,6.73,0,2.7,1,0,0,2022-10-02
S103821,8.25,3,17.1,1,0,0,2022-06-13
S103822,6.83,1,1.9,1,0,0,09-14-2021
S103823,6.15,2,2.5,1,1,0,2021-10-03
S103824,7.3,1,10.5,1,0,0,2022-03-07
S103825,8.1,1,1.0,1,0,0,2021-10-18
S103826,4.61,0,1.0,1,0,0,2022-04-08
S103827,6.52,0,4.4,0,4,0,2021-08-28
S103828,8.71,0,12.4,0,1,1,01-09-2022
S103829,7.35,0,3.9,1,0,0,2023/08/05 02:18:49
S103830,4.76,3,1.7,1,1,0,2023/04/09 01:34:15
S103831,5.33,0,1.0,1,0,0,2022-03-01
S103832,8.35,0,1.6,0,1,0,06-16-2022
S103833,8.21,1,9.6,1,1,0,2022/01/17 11:27:22
S103834,9.55,0,9.0,0,0,1,11-24-2021
S103835,5.37,2,5.0,1,1,1,07/06/2022
S103836,5.95,2,14.8,0,2,0,27/06/2022
S103837,7.16,1,1.4,0,0,1,2022-03-03
S103838,5.75,0,3.3,0,0,1,03-08-2023
S103839,7.89,0,7.0,1,0,0,2022-10-20
S103840,6.68,1,4.3,0,2,0,2023-04-09
S103841,6.52,0,9.0,1,1,0,2022/07/07 01:25:31
S103842,8.04,1,17.5,0,0,0,2021-11-23
S103843,6.55,0,5.9,1,0,1,2023-05-19
S103844,7.4,0,29.7,1,0,0,2021/09/07 12:06:46
S103845,7.08,1,14.2,0,0,0,2021/12/24 18:15:18
S103846,8.9,2,1.2,0,0,1,2023-04-23
S103847,7.71,0,13.4,1,1,0,11-05-2021
S103848,7.23,1,3.3,0,1,0,2021-12-02
S103849,8.42,1,1.0,1,0,1,2022-12-27
S103850,8.44,0,1.0,1,0,0,2021-11-13
S103851,5.09,0,1.6,0,0,0,2022-11-12
S103852,7.83,1,2.5,0,0,1,2022-11-09
S103853,6.83,1,10.7,1,0,0,2021-07-11
S103854,6.59,1,,0,0,1,05-29-2022
S103855,6.33,2,,0,1,0,09/03/2023
S103856,5.06,0,9.6,0,1,1,02-21-2023
S103857,6.52,0,8.5,1,3,0,24/10/2021
S103858,9.07,0,1.3,0,0,0,2023-07-23
S103859,6.07,0,14.5,0,0,0,06-25-2022
S103860,4.34,0,2.5,1,0,1,08-10-2022
S103861,7.66,1,,1,0,0,2023-07-22
S103862,8.16,1,9.6,0,3,1,2023-08-07
S103863,5.74,0,,1,1,1,17/01/2023
S103864,8.33,1,3.8,1,1,0,27/05/2023
S103865,6.26,0,14.8,0,0,0,07-11-2021
S103866,5.11,2,1.0,1,1,0,2023-06-09
S103867,5.32,0,10.7,0,1,0,2023-07-25
S103868,6.64,0,5.1,0,0,0,2021-10-28
S103869,5.79,0,8.2,1,0,2,22/02/2023
S103870,7.3,2,1.7,1,0,0,2022-08-26
S103871,6.45,0,5.9,0,2,0,2022-01-21
S103872,6.85,0,6.1,0,0,0,2021-08-08
S103873,6.69,0,1.0,1,1,1,26/02/2023
S103874,4.76,3,5.9,1,1,1,2022-02-15
S103875,8.58,0,1.0,1,1,2,2023-06-11
S103876,5.26,2,1.0,0,0,0,14/03/2022
S103877,7.44,0,2.2,0,1,0,2022/12/20 10:07:44
S103878,5.13,0,4.1,1,1,0,2023-05-30
S103879,7.06,0,5.3,1,0,0,2022-01-12
S103880,5.75,1,9.2,1,1,1,12-15-2022
S103881,6.85,2,5.2,0,0,0,2022-03-05
S103882,6.87,2,12.8,1,0,0,14/06/2023
S103883,6.73,0,4.8,1,0,1,16/04/2023
