student_id,hackathons_participated,preferred_domain,career_goal,submitted_at
S103148,3,Core Engineering,Higher Studies,2024-12-04 00:00:00
S103149,1,Cybersecurity,Job,2023-11-25 00:00:00
S103150,1,Product/Management,Job,2024-01-12 00:00:00
S103151,0,Data Science,Job,2024-01-11 00:00:00
S103152,0,Core Engineering,Job,2023-11-16 00:00:00
S103153,0,Product/Management,Job,2024-01-19 00:00:00
S103154,0,Data Science,Job,2024-04-02 00:00:00
S103155,2,Core Engineering,Job,2023-11-25 00:00:00
S103156,0,Web Development,Job,2023-12-31 00:00:00
S103157,0,AI/ML,Startup/Entrepreneurship,2024-01-16 00:00:00
S103158,2,AI/ML,Higher Studies,2024-01-09 00:00:00
S103159,3,Product/Management,Job,2024-01-23 00:00:00
S103160,0,Product/Management,Startup/Entrepreneurship,2023-11-12 00:00:00
S103161,3,Web Development,Job,2023-11-15 00:00:00
S103162,1,Core Engineering,Job,2024-02-09 00:00:00
S103163,0,Web Development,Higher Studies,2024-01-15 00:00:00
S103164,1,Product/Management,Higher Studies,2023-11-11 00:00:00
S103165,0,AI/ML,Job,2024-01-26 00:00:00
S103166,1,AI/ML,Job,2024-04-14 00:00:00
S103167,1,Data Science,Job,2024-02-29 00:00:00
S103168,1,AI/ML,Job,2024-03-31 00:00:00
S103169,0,Data Science,Job,2023-12-02 00:00:00
S103170,2,Product/Management,Job,2023-12-04 00:00:00
S103171,2,Core Engineering,Job,2024-03-11 00:00:00
S103172,1,AI/ML,Higher Studies,2023-12-17 00:00:00
S103173,3,Core Engineering,Startup/Entrepreneurship,2024-02-08 00:00:00
S103174,3,Web Development,Job,2024-03-13 00:00:00
S103175,3,Data Science,Job,2023-12-24 00:00:00
S103176,2,AI/ML,Job,2024-03-05 00:00:00
S103177,0,Core Engineering,Higher Studies,2024-04-02 00:00:00
S103178,1,Core Engineering,Job,2023-12-14 00:00:00
S103179,1,Core Engineering,Job,2023-11-30 00:00:00
S103180,1,Cybersecurity,Higher Studies,2023-11-24 00:00:00
S103181,2,Core Engineering,Higher Studies,2024-01-08 00:00:00
S103182,0,Core Engineering,Higher Studies,2023-12-11 00:00:00
S103183,1,Data Science,Job,2023-07-11 00:00:00
S103184,0,Web Development,Job,2023-12-20 00:00:00
S103185,1,AI/ML,Job,2023-12-17 00:00:00
S103186,0,Product/Management,Job,2024-02-26 00:00:00
S103187,1,AI/ML,Job,2024-01-01 00:00:00
S103188,0,Core Engineering,Job,2023-12-25 00:00:00
S103189,0,Cybersecurity,Higher Studies,2023-11-07 00:00:00
S103190,1,Core Engineering,Job,2024-02-25 00:00:00
S103191,0,Cybersecurity,Job,2023-12-28 00:00:00
S103192,0,AI/ML,Job,2023-11-07 00:00:00
S103193,1,Product/Management,Job,2024-04-12 11:44:19
S103194,1,Core Engineering,Job,2024-03-21 00:00:00
S103195,2,Web Development,Higher Studies,2023-12-23 00:00:00
S103196,2,Core Engineering,Higher Studies,2023-11-30 00:00:00
S103197,1,Cybersecurity,Higher Studies,2023-12-13 00:00:00
S103198,1,Web Development,Higher Studies,2024-04-14 00:00:00
S103199,2,Product/Management,Job,2024-03-16 00:00:00
S103200,1,AI/ML,Higher Studies,2024-03-05 00:00:00
S103201,3,AI/ML,Job,2024-02-29 00:00:00
S103202,3,Product/Management,Higher Studies,2024-01-31 00:00:00
S103203,0,Core Engineering,Job,2024-01-23 00:00:00
S103204,0,AI/ML,Higher Studies,2024-02-12 00:00:00
S103205,0,Data Science,Job,2024-03-28 00:00:00
S103206,1,AI/ML,Job,2023-12-13 00:00:00
S103207,1,AI/ML,Job,2024-01-03 00:00:00
S103208,1,Web Development,Job,2023-02-12 00:00:00
S103209,2,Cybersecurity,Job,2024-04-02 00:00:00
S103210,2,Web Development,Higher Studies,2023-11-10 00:00:00
S103211,2,Data Science,Job,2024-08-04 00:00:00
S103212,0,Cybersecurity,Job,2024-01-12 00:00:00
S103213,3,AI/ML,Job,2023-11-30 00:00:00
S103214,1,Core Engineering,Job,2023-12-20 00:00:00
S103215,1,Core Engineering,Job,2024-02-07 00:00:00
S103216,0,Web Development,Job,2024-01-29 00:00:00
S103217,1,AI/ML,Job,2023-12-04 00:00:00
S103218,1,AI/ML,Job,2023-11-11 00:00:00
S103219,0,Core Engineering,Job,2023-11-30 10:17:36
S103220,1,Data Science,Higher Studies,2024-07-02 00:00:00
S103221,2,Core Engineering,Job,2023-12-07 21:11:02
S103222,1,Cybersecurity,Job,2023-12-26 00:00:00
S103223,0,AI/ML,Higher Studies,2024-02-16 00:00:00
S103224,3,Product/Management,Job,2024-01-09 00:00:00
S103225,2,Data Science,Job,2023-11-03 00:00:00
S103226,1,Cybersecurity,Job,2024-02-18 00:00:00
S103227,1,Web Development,Job,2024-01-27 00:00:00
S103228,2,Web Development,Higher Studies,2023-11-23 00:00:00
S103229,3,Web Development,Startup/Entrepreneurship,2023-11-12 00:00:00
S103230,0,Data Science,Job,2024-03-01 00:00:00
S103231,2,Product/Management,Job,2023-12-26 00:00:00
S103232,0,Web Development,Job,2023-11-07 00:00:00
S103233,1,Cybersecurity,Job,2024-03-23 00:00:00
S103234,3,Core Engineering,Job,2023-01-12 00:00:00
S103235,3,Web Development,Job,2024-01-15 00:00:00
S103236,2,Web Development,Higher Studies,2023-12-25 00:00:00
S103237,1,Data Science,Job,2024-03-11 00:00:00
S103238,1,Product/Management,Job,2024-01-28 00:00:00
S103239,2,AI/ML,Job,2024-03-30 00:00:00
S103240,0,AI/ML,Higher Studies,2023-11-20 00:00:00
S103241,1,AI/ML,Job,2024-07-02 00:00:00
S103242,0,Product/Management,Job,2024-11-03 00:00:00
S103243,1,AI/ML,Startup/Entrepreneurship,2024-03-07 00:00:00
S103244,1,Cybersecurity,Startup/Entrepreneurship,2023-11-21 00:00:00
S103245,0,Web Development,Startup/Entrepreneurship,2023-12-13 00:00:00
S103246,0,Product/Management,Job,2023-12-17 00:00:00
S103247,1,AI/ML,Higher Studies,2023-11-18 00:00:00
S103248,3,Core Engineering,Higher Studies,2024-01-28 00:00:00
S103249,1,Cybersecurity,Higher Studies,2024-03-02 00:00:00
S103250,0,Product/Management,Higher Studies,2023-11-12 00:00:00
S103251,2,Product/Management,Startup/Entrepreneurship,2024-01-18 00:00:00
S103252,0,Data Science,Job,2023-11-22 00:00:00
S103253,0,Product/Management,Job,2023-02-11 00:00:00
S103254,1,Web Development,Job,2024-03-30 00:00:00
S103255,0,Product/Management,Job,2024-01-25 00:00:00
S103256,1,Product/Management,Job,2023-11-01 00:00:00
S103257,0,Cybersecurity,Higher Studies,2023-12-26 00:00:00
S103258,4,Cybersecurity,Job,2023-11-05 00:00:00
S103259,1,Data Science,Job,2023-12-29 00:00:00
S103260,2,Cybersecurity,Job,2024-11-01 00:00:00
S103261,0,Product/Management,Job,2024-01-31 00:00:00
S103262,1,Web Development,Job,2024-01-14 08:40:55
S103263,2,AI/ML,Higher Studies,2024-01-02 00:00:00
S103264,2,Cybersecurity,Job,2023-12-13 00:00:00
S103265,0,Web Development,Higher Studies,2024-03-24 00:00:00
S103266,2,Data Science,Job,2023-11-03 00:00:00
S103267,0,Product/Management,Job,2024-02-17 00:00:00
S103268,3,Web Development,Job,2024-01-18 00:00:00
S103269,0,Product/Management,Job,2024-01-23 00:00:00
S103270,2,Core Engineering,Job,2024-01-11 00:00:00
S103271,2,Cybersecurity,Higher Studies,2024-01-25 00:00:00
S103272,0,AI/ML,Job,2024-01-06 00:00:00
S103273,1,Core Engineering,Job,2023-12-22 00:00:00
S103274,2,Web Development,Job,2023-12-22 00:00:00
S103275,1,Product/Management,Startup/Entrepreneurship,2023-12-22 00:00:00
S103276,2,Cybersecurity,Job,2024-02-01 00:00:00
S103277,0,Product/Management,Job,2024-03-17 00:00:00
S103278,2,Core Engineering,Job,2024-01-08 00:00:00
S103279,2,AI/ML,Higher Studies,2024-04-09 00:00:00
S103280,1,Cybersecurity,Higher Studies,2024-01-28 00:00:00
S103281,3,AI/ML,Startup/Entrepreneurship,2023-12-29 00:00:00
S103282,3,AI/ML,Job,2023-12-17 00:00:00
S103283,1,Web Development,Higher Studies,2023-11-27 00:00:00
S103284,1,Core Engineering,Job,2023-11-27 00:00:00
S103285,3,AI/ML,Job,2023-11-17 00:00:00
S103286,0,AI/ML,Startup/Entrepreneurship,2024-03-26 00:00:00
S103287,0,AI/ML,Job,2023-11-28 00:00:00
S103288,1,Web Development,Higher Studies,2024-02-11 00:00:00
S103289,0,Data Science,Job,2023-11-22 00:00:00
S103290,2,Web Development,Higher Studies,2024-04-09 00:00:00
S103291,2,AI/ML,Job,2024-11-01 00:00:00
S103292,2,Web Development,Job,2024-01-06 00:00:00
S103293,1,Product/Management,Job,2023-11-30 00:00:00
S103294,2,AI/ML,Startup/Entrepreneurship,2023-12-28 00:00:00
S103295,1,Web Development,Job,2023-01-11 00:00:00
S103296,2,Cybersecurity,Higher Studies,2024-03-31 00:00:00
S103297,1,Core Engineering,Higher Studies,2024-03-01 00:00:00
S103298,2,Product/Management,Job,2023-12-12 00:00:00
S103299,1,Cybersecurity,Higher Studies,2024-03-28 19:41:59
S103300,0,Core Engineering,Job,2023-12-17 00:00:00
S103301,2,Data Science,Job,2024-02-02 00:00:00
S103302,1,Core Engineering,Job,2024-04-01 00:00:00
S103303,1,AI/ML,Job,2024-04-01 00:00:00
S103304,1,Web Development,Job,2024-02-11 00:00:00
S103305,1,AI/ML,Startup/Entrepreneurship,2024-03-14 00:00:00
S103306,3,Product/Management,Job,2024-01-25 00:00:00
S103307,2,Core Engineering,Higher Studies,2024-03-05 00:00:00
S103308,1,Core Engineering,Higher Studies,2024-04-03 00:00:00
S103309,2,Core Engineering,Job,2023-12-13 00:00:00
S103310,1,Product/Management,Job,2024-02-10 00:00:00
S103311,0,Product/Management,Higher Studies,2024-03-02 00:00:00
S103312,0,Cybersecurity,Job,2024-02-21 00:00:00
S103313,0,Web Development,Job,2024-01-03 06:13:40
S103314,0,Product/Management,Job,2023-12-29 00:00:00
S103315,0,Core Engineering,Job,2024-05-02 00:00:00
S103316,1,Data Science,Higher Studies,2023-11-20 00:00:00
S103317,3,Product/Management,Job,2024-02-25 00:00:00
S103318,3,Cybersecurity,Higher Studies,2024-02-23 00:00:00
S103319,1,Core Engineering,Startup/Entrepreneurship,2024-03-01 00:00:00
S103320,0,Product/Management,Job,2024-01-25 00:00:00
S103321,0,Web Development,Job,2024-02-28 00:00:00
S103322,4,Cybersecurity,Job,2024-02-21 00:00:00
S103323,3,Data Science,Higher Studies,2023-12-16 00:00:00
S103324,5,Cybersecurity,Job,2023-12-12 00:00:00
S103325,3,Data Science,Job,2023-12-08 00:00:00
S103326,1,Data Science,Job,2024-03-17 00:00:00
S103327,0,Core Engineering,Job,2024-03-01 00:00:00
S103328,1,Product/Management,Higher Studies,2024-01-11 00:00:00
S103329,0,AI/ML,Job,2024-01-14 00:00:00
S103330,1,Core Engineering,Job,2024-01-28 00:00:00
S103331,1,Product/Management,Job,2023-04-12 00:00:00
S103332,1,Web Development,Higher Studies,2024-02-18 00:00:00
S103333,1,AI/ML,Job,2024-03-06 00:00:00
S103334,0,Web Development,Higher Studies,2024-01-25 00:00:00
S103335,1,Core Engineering,Job,2023-12-30 00:00:00
S103336,1,Product/Management,Job,2024-01-02 00:00:00
S103337,1,Cybersecurity,Job,2024-12-01 00:00:00
S103338,2,Cybersecurity,Job,2023-12-14 00:00:00
S103339,0,AI/ML,Job,2024-03-03 00:00:00
S103340,4,Core Engineering,Job,2023-11-07 00:00:00
S103341,0,Core Engineering,Higher Studies,2023-11-24 00:00:00
S103342,2,AI/ML,Higher Studies,2024-03-26 00:00:00
S103343,1,Core Engineering,Job,2024-03-01 00:00:00
S103344,0,Core Engineering,Job,2023-11-25 00:00:00
S103345,2,AI/ML,Job,2024-04-11 10:23:35
S103346,2,Core Engineering,Job,2024-07-01 00:00:00
S103347,2,Cybersecurity,Higher Studies,2023-11-27 00:00:00
S103348,0,Cybersecurity,Higher Studies,2024-01-15 00:00:00
S103349,0,Data Science,Higher Studies,2024-02-04 00:00:00
S103350,1,Product/Management,Job,2024-03-08 08:36:44
S103351,0,AI/ML,Job,2024-02-18 00:00:00
S103352,1,Product/Management,Job,2024-02-04 00:00:00
S103353,2,Product/Management,Job,2024-03-30 00:00:00
S103354,3,Web Development,Job,2024-02-29 00:00:00
S103355,2,Web Development,Job,2023-11-29 00:00:00
S103356,0,Core Engineering,Job,2024-02-11 00:00:00
S103357,2,Core Engineering,Job,2024-01-18 00:00:00
S103358,0,Product/Management,Higher Studies,2024-01-09 00:00:00
S103359,5,Core Engineering,Job,2024-03-06 00:00:00
S103360,1,Web Development,Higher Studies,2023-12-20 00:00:00
S103361,1,AI/ML,Job,2024-03-24 00:00:00
S103362,2,AI/ML,Job,2024-04-10 00:00:00
S103363,0,Cybersecurity,Higher Studies,2024-07-03 00:00:00
S103364,1,Core Engineering,Startup/Entrepreneurship,2023-12-07 00:00:00
S103365,2,AI/ML,Job,2023-12-03 00:00:00
S103366,3,Cybersecurity,Job,2023-11-03 00:00:00
S103367,0,Web Development,Job,2023-11-25 00:00:00
S103368,4,Web Development,Higher Studies,2024-03-17 00:00:00
S103369,0,AI/ML,Startup/Entrepreneurship,2023-11-08 00:00:00
S103370,0,Data Science,Job,2024-03-27 00:00:00
S103371,0,Data Science,Job,2023-11-28 00:00:00
S103372,2,Cybersecurity,Job,2024-03-25 00:00:00
S103373,0,AI/ML,Higher Studies,2023-11-27 02:46:17
S103374,1,Web Development,Higher Studies,2024-02-25 00:00:00
S103375,1,AI/ML,Job,2024-02-13 00:00:00
S103376,2,Product/Management,Startup/Entrepreneurship,2024-01-29 00:00:00
S103377,1,AI/ML,Higher Studies,2024-02-02 00:00:00
S103378,0,Core Engineering,Startup/Entrepreneurship,2023-12-14 00:00:00
S103379,2,Cybersecurity,Job,2023-11-13 00:00:00
S103380,3,Core Engineering,Higher Studies,2023-11-15 00:00:00
S103381,1,Product/Management,Startup/Entrepreneurship,2024-04-04 00:00:00
S103382,0,Data Science,Higher Studies,2024-03-05 00:00:00
S103383,2,AI/ML,Startup/Entrepreneurship,2024-10-03 00:00:00
S103384,1,Data Science,Higher Studies,2024-01-18 00:00:00
S103385,2,AI/ML,Job,2024-03-26 00:00:00
S103386,2,Web Development,Job,2024-02-18 00:00:00
S103387,1,Web Development,Job,2023-11-19 00:00:00
S103388,0,Data Science,Job,2024-03-25 00:00:00
S103389,1,Web Development,Job,2024-01-21 00:00:00
S103390,0,Product/Management,Job,2024-02-02 00:00:00
S103391,0,Product/Management,Job,2024-04-04 00:00:00
S103392,3,Data Science,Higher Studies,2024-01-24 00:00:00
S103393,0,Cybersecurity,Higher Studies,2023-11-30 00:00:00
S103394,2,Data Science,Higher Studies,2024-01-16 00:00:00
S103395,1,Product/Management,Job,2024-09-02 00:00:00
S103396,1,Web Development,Job,2024-03-22 00:00:00
S103397,2,Web Development,Job,2024-02-17 00:00:00
S103398,0,Cybersecurity,Job,2023-12-27 00:00:00
S103399,0,Product/Management,Startup/Entrepreneurship,2024-04-04 00:00:00
S103400,4,Data Science,Job,2023-11-17 00:00:00
S103401,0,AI/ML,Startup/Entrepreneurship,2023-12-16 00:00:00
S103402,1,Product/Management,Job,2023-11-08 00:00:00
S103403,1,AI/ML,Job,2024-02-28 00:00:00
S103404,4,Web Development,Job,2024-02-26 00:00:00
S103405,2,Data Science,Job,2023-11-02 00:00:00
S103406,1,Cybersecurity,Job,2024-03-02 00:00:00
S103407,3,Web Development,Startup/Entrepreneurship,2023-12-09 00:00:00
S103408,0,Product/Management,Higher Studies,2023-11-04 00:00:00
S103409,0,Data Science,Job,2023-12-02 00:00:00
S103410,0,AI/ML,Higher Studies,2023-11-15 00:00:00
S103411,2,Cybersecurity,Job,2024-02-28 00:00:00
S103412,0,Product/Management,Higher Studies,2024-01-13 00:00:00
S103413,1,AI/ML,Job,2023-11-26 00:00:00
S103414,0,Product/Management,Higher Studies,2024-01-21 00:00:00
S103415,2,Web Development,Higher Studies,2024-03-14 00:00:00
S103416,2,Web Development,Job,2024-03-17 00:00:00
S103417,0,AI/ML,Job,2024-03-03 00:00:00
S103418,3,Web Development,Job,2024-01-16 00:00:00
S103419,1,Data Science,Job,2024-03-20 00:00:00
S103420,4,AI/ML,Job,2024-03-25 12:01:36
S103421,0,Core Engineering,Job,2024-03-09 00:00:00
S103422,1,Cybersecurity,Higher Studies,2023-12-22 00:00:00
S103423,2,Data Science,Higher Studies,2024-03-30 00:00:00
S103424,0,Data Science,Higher Studies,2023-12-11 00:00:00
S103425,0,Cybersecurity,Job,2024-03-19 00:00:00
S103426,0,Core Engineering,Job,2023-12-31 00:00:00
S103427,3,Product/Management,Job,2023-11-25 00:00:00
S103428,0,AI/ML,Job,2024-04-09 00:00:00
S103429,2,AI/ML,Job,2024-03-30 00:00:00
S103430,0,Cybersecurity,Job,2023-12-26 00:00:00
S103431,0,Data Science,Job,2023-12-25 00:00:00
S103432,1,Data Science,Job,2023-11-14 00:00:00
S103433,2,Core Engineering,Job,2024-02-22 00:00:00
S103434,0,Core Engineering,Job,2023-12-24 00:00:00
S103435,2,Product/Management,Job,2023-02-12 00:00:00
S103436,1,Web Development,Job,2023-08-11 00:00:00
S103437,2,Data Science,Startup/Entrepreneurship,2024-02-09 00:00:00
S103438,0,AI/ML,Job,2024-02-06 00:00:00
S103439,1,Cybersecurity,Job,2024-04-06 00:00:00
S103440,0,AI/ML,Job,2024-03-07 00:00:00
S103441,1,Data Science,Higher Studies,2024-02-08 00:00:00
S103442,0,Product/Management,Job,2024-02-02 00:00:00
S103443,1,Product/Management,Job,2024-01-06 00:00:00
S103444,1,Cybersecurity,Job,2024-04-09 00:00:00
S103445,2,Cybersecurity,Higher Studies,2023-12-24 00:00:00
S103446,2,Cybersecurity,Startup/Entrepreneurship,2023-11-11 00:00:00
S103447,1,Product/Management,Startup/Entrepreneurship,2023-12-16 00:00:00
S103448,4,Data Science,Job,2023-11-01 00:00:00
S103449,0,Core Engineering,Higher Studies,2023-12-01 00:00:00
S103450,0,Core Engineering,Job,2023-12-17 00:00:00
S103451,2,AI/ML,Job,2024-04-14 00:00:00
S103452,0,Cybersecurity,Job,2023-11-30 00:00:00
S103453,1,Web Development,Job,2023-12-23 00:00:00
S103454,0,Cybersecurity,Job,2024-03-20 00:00:00
S103455,0,Data Science,Job,2023-12-17 00:00:00
S103456,1,Data Science,Job,2024-01-15 00:00:00
S103457,0,Core Engineering,Higher Studies,2023-12-16 00:00:00
S103458,1,Cybersecurity,Startup/Entrepreneurship,2023-11-09 00:00:00
S103459,0,Web Development,Higher Studies,2024-01-17 00:00:00
S103460,0,Product/Management,Startup/Entrepreneurship,2024-01-05 18:03:17
S103461,0,Product/Management,Job,2023-11-23 00:00:00
S103462,0,Core Engineering,Job,2024-01-09 00:00:00
S103463,2,Cybersecurity,Job,2024-03-08 00:00:00
S103464,1,AI/ML,Job,2024-02-18 00:00:00
S103465,1,Core Engineering,Startup/Entrepreneurship,2023-09-12 00:00:00
S103466,1,Core Engineering,Job,2023-11-20 00:00:00
S103467,1,Product/Management,Job,2024-03-09 15:35:13
S103468,0,AI/ML,Higher Studies,2023-12-08 00:00:00
S103469,3,Core Engineering,Job,2024-03-21 00:00:00
S103470,1,Data Science,Higher Studies,2024-03-07 00:00:00
S103471,1,Cybersecurity,Job,2024-02-29 00:00:00
S103472,3,AI/ML,Job,2024-02-15 00:00:00
S103473,2,AI/ML,Higher Studies,2024-07-04 00:00:00
S103474,5,AI/ML,Job,2023-11-08 00:00:00
S103475,1,Product/Management,Job,2024-01-27 00:00:00
S103476,0,Product/Management,Job,2024-02-06 00:00:00
S103477,0,Cybersecurity,Job,2024-02-12 00:00:00
S103478,0,AI/ML,Job,2023-12-25 00:00:00
S103479,1,Cybersecurity,Job,2024-02-23 00:00:00
S103480,1,Product/Management,Job,2024-12-01 00:00:00
S103481,1,Cybersecurity,Higher Studies,2023-11-05 00:00:00
S103482,1,Web Development,Job,2024-02-22 00:00:00
S103483,1,Product/Management,Job,2024-03-30 01:38:16
S103484,4,AI/ML,Job,2024-01-18 00:00:00
S103485,3,AI/ML,Job,2024-02-09 00:00:00
S103486,3,Core Engineering,Higher Studies,2024-01-05 00:00:00
S103487,0,AI/ML,Job,2023-11-10 19:57:58
S103488,3,Core Engineering,Startup/Entrepreneurship,2024-02-22 00:00:00
S103489,0,AI/ML,Job,2024-04-13 00:00:00
S103490,0,Product/Management,Job,2024-01-15 00:00:00
S103491,0,Product/Management,Higher Studies,2023-12-06 00:00:00
S103492,1,AI/ML,Job,2024-02-23 00:00:00
S103493,2,Web Development,Job,2023-12-03 00:00:00
S103494,1,Cybersecurity,Job,2023-11-16 00:00:00
S103495,1,AI/ML,Higher Studies,2023-12-05 00:00:00
S103496,1,Data Science,Job,2023-12-05 00:00:00
S103497,0,Web Development,Job,2024-02-25 00:00:00
S103498,1,AI/ML,Higher Studies,2023-11-25 00:00:00
S103499,1,Product/Management,Job,2023-12-25 00:00:00
S103500,0,Core Engineering,Job,2023-11-09 00:00:00
S103501,2,AI/ML,Startup/Entrepreneurship,2023-11-09 00:00:00
S103502,1,Web Development,Job,2023-11-05 00:00:00
S103503,0,Web Development,Job,2023-12-03 00:00:00
S103504,1,Product/Management,Higher Studies,2023-08-12 00:00:00
S103505,3,Data Science,Job,2024-04-06 00:00:00
S103506,0,Data Science,Higher Studies,2024-02-12 00:00:00
S103507,3,Core Engineering,Job,2023-11-26 00:00:00
S103508,1,Product/Management,Job,2023-12-24 00:00:00
S103509,2,Product/Management,Job,2024-01-11 00:00:00
S103510,0,Product/Management,Startup/Entrepreneurship,2024-03-30 00:00:00
S103511,2,Data Science,Higher Studies,2024-01-27 00:00:00
S103512,2,AI/ML,Job,2023-11-26 00:00:00
S103513,1,Data Science,Job,2023-12-13 00:00:00
S103514,1,Cybersecurity,Higher Studies,2024-04-14 00:00:00
S103515,1,Cybersecurity,Job,2023-12-12 00:00:00
S103516,1,Cybersecurity,Job,2024-03-10 00:00:00
S103517,3,Product/Management,Higher Studies,2024-01-25 00:00:00
S103518,1,Core Engineering,Higher Studies,2023-12-29 00:00:00
S103519,3,Cybersecurity,Higher Studies,2024-03-07 00:00:00
S103520,1,AI/ML,Higher Studies,2023-12-01 00:00:00
S103521,3,Cybersecurity,Higher Studies,2024-01-19 00:00:00
S103522,4,Cybersecurity,Job,2023-11-22 00:00:00
S103523,1,AI/ML,Higher Studies,2024-01-25 00:00:00
S103524,0,Data Science,Job,2024-03-14 00:00:00
S103525,2,Core Engineering,Job,2023-02-12 00:00:00
S103526,2,Web Development,Job,2024-03-09 00:00:00
S103527,1,Cybersecurity,Higher Studies,2023-12-23 00:00:00
S103528,1,Data Science,Higher Studies,2024-03-26 00:00:00
S103529,3,AI/ML,Job,2024-02-22 00:00:00
S103530,0,Core Engineering,Job,2024-01-14 00:00:00
S103531,1,Data Science,Job,2023-12-23 00:00:00
S103532,1,AI/ML,Job,2024-01-06 00:00:00
S103533,2,Cybersecurity,Higher Studies,2024-03-13 00:00:00
S103534,0,Core Engineering,Higher Studies,2024-02-29 00:00:00
S103535,0,Web Development,Startup/Entrepreneurship,2023-12-18 00:00:00
S103536,1,Data Science,Higher Studies,2023-12-14 00:00:00
S103537,1,Cybersecurity,Startup/Entrepreneurship,2023-12-01 05:32:29
S103538,1,Product/Management,Higher Studies,2024-01-14 00:00:00
