student_id,age,gender,major,study_hours_per_day,social_media_hours,part_time_job,attendance_percentage,sleep_hours,extracurricular_participation,previous_gpa,semester,stress_level,screen_time,study_environment,access_to_tutoring,parental_support_level,exam_anxiety_score,learning_style,time_management_score,exam_score,subject_marks_student_id,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,career_field,career_target,career_gpa,internships,projects,leadership_positions,Previous_GPA_10
STU01443,26,Other,Biology,7.3,4.5,Yes,64.2,5.1,No,3.23,4,4.1,12.1,Dorm,Yes,1,8,Kinesthetic,4.1,84,UCI_0217,14,16,16,13,16,15,Biology,Risk Analyst,4.5644426219120895,1,4,0,8.07
STU01444,27,Male,Computer Science,5.806661671246278,0.2,No,80.1,10.0,No,3.82,7,6.8,7.5,Cafe,No,9,10,Visual,9.7,92,UCI_0286,13,13,12,18,17,19,Computer Science,Web Developer,4.605684632432819,1,0,1,9.55
STU01445,22,Female,Psychology,1.2,1.5,No,91.5,8.2,No,2.15,6,4.5,4.7,Cafe,No,5,10,Kinesthetic,6.8,47,UCI_0273,9,9,9,11,12,12,Psychology,Biomedical Engineer,4.505719224563499,0,0,0,5.38
STU01446,20,Female,Biology,4.5,2.0,Yes,91.6,5.6,No,3.11,6,6.3,10.8,Cafe,No,4,8,Auditory,1.6,80,UCI_0238,14,14,13,15,15,16,Biology,Game Developer,3.928570906,0,2,0,7.77
STU01447,26,Other,Arts,3.5,4.5,Yes,99.9,6.6,No,3.72,3,5.4,12.5,Cafe,Yes,10,8,Visual,5.4,95,UCI_0286,13,12,12,18,17,19,Arts,Game Developer,4.048212611334565,2,2,1,9.3
STU01448,18,Male,Biology,4.8,1.2,Yes,78.9,7.9,No,3.41,7,2.9,6.2,Dorm,Yes,2,10,Reading,3.2,73,UCI_0286,12,13,13,17,16,18,Biology,Cybersecurity Analyst,4.052400216,0,0,1,8.53
STU01449,28,Other,Arts,3.6,4.3,Yes,53.9,9.3,No,4.0,8,1.8,12.9,Dorm,No,8,10,Auditory,3.0,99,UCI_0286,11,12,11,17,17,17,Arts,Cybersecurity Analyst,2.794241841170221,0,0,1,10.0
STU01450,22,Other,Computer Science,2.529067043252774,1.3,No,40.8,8.3,Yes,3.41,5,2.9,5.6,Library,No,6,10,Visual,5.7,84,UCI_0286,11,12,11,18,18,19,Computer Science,Pharmacist,4.821935173449198,2,3,1,8.53
STU01451,28,Other,Engineering,3.4,0.3,Yes,48.8,6.2,No,2.68,8,8.0,8.2,Dorm,No,7,6,Auditory,7.8,65,UCI_0175,10,11,9,14,14,15,Engineering,Graphic Designer,4.037820343176062,0,3,1,6.7
STU01452,23,Other,Biology,2.2,0.8,Yes,53.8,4.4,No,3.94,7,1.8,4.7,Dorm,No,2,10,Kinesthetic,5.4,100,UCI_0217,15,15,15,13,16,16,Biology,Zoologist,3.2881338668885918,1,0,0,9.85
STU01453,27,Female,Computer Science,2.182829588,0.6,Yes,73.0,8.2,No,3.46,1,5.9,3.2,Co-Learning Group,Yes,1,10,Auditory,4.5,84,UCI_0217,13,14,15,14,16,15,Computer Science,Teacher,3.057460725418918,0,2,1,8.65
STU01454,17,Other,Biology,3.6,2.1,No,83.9,6.7,Yes,3.26,5,6.8,9.4,Co-Learning Group,Yes,1,6,Kinesthetic,1.2,78,UCI_0217,13,14,14,13,17,16,Biology,Teacher,4.673025992706805,1,1,0,8.15
STU01455,23,Male,Computer Science,6.380899259176929,5.0,No,59.3,5.9,Yes,4.0,7,4.1,14.2,Co-Learning Group,Yes,10,5,Reading,4.7,100,UCI_0217,14,14,15,15,15,15,Computer Science,Curriculum Developer,4.402310168,1,0,1,10.0
STU01456,17,Other,Arts,4.9,0.9,Yes,98.2,5.2,No,3.98,6,7.0,6.9,Library,Yes,3,5,Auditory,5.8,99,UCI_0217,14,14,15,14,16,16,Arts,Aerospace Engineer,4.3399875162742365,2,0,1,9.95
STU01457,20,Other,Arts,2.1,2.5,Yes,75.4,6.7,No,3.06,8,4.2,8.9,Cafe,No,6,10,Kinesthetic,6.5,73,UCI_0124,15,14,15,15,13,13,Arts,Illustrator,4.832419407470128,0,2,1,7.65
STU01458,21,Other,Arts,5.3,4.2,Yes,85.0,8.8,No,4.0,7,7.5,13.5,Cafe,No,7,5,Reading,4.2,100,UCI_0217,15,15,14,13,16,15,Arts,Biomedical Engineer,4.130037766146927,0,3,0,10.0
STU01459,27,Male,Arts,3.9,2.7,No,79.1,7.7,No,4.0,3,5.0,7.5,Co-Learning Group,No,1,5,Reading,3.8,97,UCI_0217,14,14,15,15,15,15,Arts,Education Administrator,3.1431220887959403,1,1,1,10.0
STU01460,17,Female,Psychology,2.2,4.4,No,62.2,4.4,Yes,3.11,2,1.4,10.7,Library,No,4,5,Reading,5.6,81,UCI_0326,12,13,13,16,14,16,Psychology,Brand Manager,4.784256073444613,2,0,1,7.77
STU01461,27,Other,Engineering,7.8,4.0,No,51.4,6.1,No,4.0,2,3.0,17.0,Cafe,Yes,10,10,Kinesthetic,7.2,91,UCI_0217,14,15,15,14,16,16,Engineering,Industrial-Organizational Psychologist,2.5621285225658794,2,2,0,10.0
STU01462,19,Male,Psychology,4.0,0.5,Yes,87.9,7.1,Yes,3.38,7,8.0,6.5,Library,No,1,10,Auditory,6.9,82,UCI_0217,15,14,16,13,17,14,Psychology,Pharmacist,3.8310024409456966,1,1,1,8.45
STU01463,26,Female,Computer Science,5.286143409748191,2.9,Yes,40.7,5.4,Yes,3.29,5,8.1,9.1,Library,No,10,8,Kinesthetic,6.7,85,UCI_0217,13,16,16,13,16,15,Computer Science,Music Therapist,4.627043028491245,2,0,0,8.22
STU01464,28,Other,Computer Science,5.413215309364607,0.8,Yes,51.2,8.1,No,2.91,4,9.1,9.1,Dorm,No,8,10,Reading,6.4,78,UCI_0231,12,11,13,15,16,17,Computer Science,Marketing Manager,3.1240304896747038,0,2,1,7.28
STU01465,24,Other,Arts,2.8,4.7,Yes,55.1,7.5,Yes,3.07,8,8.6,10.8,Dorm,No,1,10,Visual,9.6,78,UCI_0121,14,15,12,15,15,15,Arts,Legal Consultant,3.195362908516593,1,2,1,7.67
STU01466,18,Other,Arts,0.6,0.4,No,62.9,6.2,No,3.84,3,2.0,2.4,Quiet Room,Yes,4,7,Visual,2.3,98,UCI_0217,14,15,16,15,17,15,Arts,Illustrator,3.574126387320245,1,3,0,9.6
STU01467,21,Female,Engineering,4.2,4.1,Yes,92.4,7.1,Yes,3.48,7,3.6,10.1,Cafe,Yes,10,10,Visual,7.3,80,UCI_0324,13,15,13,14,13,16,Engineering,Mechanical Engineer,3.366024482311816,2,2,0,8.7
STU01468,16,Other,Arts,6.2,0.2,Yes,71.3,8.2,No,4.0,5,7.7,8.6,Cafe,Yes,6,10,Kinesthetic,7.0,98,UCI_0324,14,13,13,15,15,16,Arts,Brand Manager,4.037411530904206,0,2,0,10.0
STU01469,18,Other,Engineering,5.9,0.6,No,50.3,6.3,No,2.68,2,5.7,10.7,Co-Learning Group,No,6,10,Auditory,3.4,74,UCI_0192,11,13,14,11,13,13,Engineering,Advertising Manager,3.587360794318797,1,1,0,6.7
STU01470,23,Other,Business,1.7,2.2,No,93.9,4.6,Yes,4.0,8,2.6,8.7,Quiet Room,Yes,6,5,Visual,4.9,100,UCI_0324,15,13,13,16,15,14,Business,Cybersecurity Analyst,4.488318764775559,1,4,1,10.0
STU01471,27,Male,Biology,0.2,2.9,No,93.7,8.0,Yes,3.59,5,6.3,6.5,Cafe,No,3,10,Kinesthetic,1.9,82,UCI_0324,15,13,15,14,13,16,Biology,Clinical Psychologist,4.055934111,1,1,0,8.97
STU01472,24,Male,Computer Science,7.445128157903192,2.0,Yes,47.6,4.7,No,3.35,8,4.3,14.3,Co-Learning Group,No,1,10,Visual,8.1,84,UCI_0324,15,13,13,15,13,16,Computer Science,Composer,4.342996656186921,1,0,1,8.38
STU01473,22,Male,Business,5.0,4.9,No,47.7,7.8,No,3.9,8,2.7,13.4,Co-Learning Group,Yes,9,10,Reading,4.9,100,UCI_0324,15,15,13,14,15,14,Business,Social Media Manager,3.934793887165688,0,1,1,9.75
STU01474,27,Other,Arts,5.4,3.5,No,46.0,8.6,Yes,3.8,4,4.7,10.5,Dorm,Yes,2,10,Kinesthetic,6.9,88,UCI_0324,14,14,15,14,15,16,Arts,Human Resources Specialist,4.755266736632047,0,0,1,9.5
STU01475,22,Female,Psychology,3.0,0.3,Yes,61.0,6.0,Yes,3.32,1,1.0,5.4,Library,No,9,5,Reading,7.6,87,UCI_0324,13,14,13,15,13,14,Psychology,Marketing Manager,3.689631960397631,1,4,0,8.3
STU01476,23,Male,Computer Science,6.662582508903292,0.3,Yes,56.6,7.7,No,3.62,5,6.5,11.6,Dorm,Yes,9,10,Reading,2.8,94,UCI_0324,14,14,13,14,13,16,Computer Science,Biomedical Engineer,3.258756030766617,1,4,0,9.05
STU01477,25,Other,Biology,6.5,0.2,Yes,97.1,8.5,Yes,4.0,3,2.1,10.9,Library,No,7,6,Visual,2.0,100,UCI_0324,14,13,13,16,13,16,Biology,Geneticist,3.603774972153488,2,1,0,10.0
STU01478,25,Male,Psychology,5.5,1.7,Yes,89.0,6.5,No,4.0,3,4.7,9.1,Cafe,No,9,5,Reading,3.7,99,UCI_0324,14,13,13,14,15,15,Psychology,Risk Analyst,3.6762296044162297,2,0,1,10.0
STU01479,26,Female,Psychology,4.5,2.0,No,70.5,5.7,No,2.84,8,4.9,10.7,Quiet Room,No,2,10,Reading,2.2,70,UCI_0214,11,14,13,13,14,14,Psychology,Zoologist,4.553910626723648,2,4,0,7.1
STU01480,24,Male,Business,8.3,3.6,Yes,63.4,8.2,No,4.0,4,1.5,17.0,Library,Yes,10,10,Visual,2.6,92,UCI_0324,14,15,13,16,14,15,Business,Legal Secretary,4.825631453604554,2,2,1,10.0
STU01481,19,Other,Computer Science,3.399550894812549,3.1,Yes,70.9,7.4,Yes,4.0,6,3.9,8.8,Library,No,7,9,Auditory,2.7,100,UCI_0324,13,15,15,16,13,15,Computer Science,Architectural Technologist,3.652526577516759,0,2,1,10.0
STU01482,22,Male,Engineering,5.5,2.4,Yes,90.0,5.9,No,4.0,7,7.4,9.3,Library,Yes,2,10,Visual,2.3,100,UCI_0004,16,14,16,15,13,14,Engineering,Microbiologist,4.990298722453381,2,4,1,10.0
STU01483,20,Other,Arts,7.8,0.8,No,75.6,7.2,No,4.0,8,2.1,10.8,Cafe,Yes,6,5,Reading,5.3,98,UCI_0004,14,14,15,15,15,14,Arts,Nuclear Physicist,3.740088544461758,1,1,0,10.0
STU01484,18,Female,Business,3.6,3.5,No,89.2,9.2,Yes,3.81,3,6.1,8.8,Quiet Room,Yes,4,10,Auditory,4.8,97,UCI_0004,15,14,15,14,15,15,Business,Chemical Engineer,4.801375087,0,4,1,9.53
STU01485,16,Female,Psychology,2.7,4.7,Yes,98.1,4.9,No,3.46,8,4.8,10.8,Cafe,Yes,4,8,Kinesthetic,7.7,84,UCI_0004,16,13,15,14,14,14,Psychology,Data Scientist,3.2123929781758944,0,0,1,8.65
STU01486,24,Male,Business,3.4,2.3,Yes,53.8,6.6,Yes,2.96,6,3.0,9.0,Dorm,No,3,9,Visual,5.1,64,UCI_0326,12,13,14,16,14,14,Business,Acoustics Specialist,3.6850060497784543,1,3,0,7.4
STU01487,25,Female,Engineering,1.9,3.2,No,42.4,8.3,No,3.72,1,5.6,6.6,Quiet Room,Yes,3,9,Kinesthetic,9.2,98,UCI_0004,16,13,15,15,13,14,Engineering,Actuary,2.7434057836961783,0,1,0,9.3
STU01488,27,Other,Engineering,3.6,2.2,Yes,75.3,4.0,No,3.04,2,2.4,9.9,Cafe,No,10,10,Reading,8.8,78,UCI_0017,12,13,13,13,13,13,Engineering,Physicist,4.733315612739178,0,0,0,7.6
STU01489,16,Male,Biology,1.3,2.3,No,44.8,9.6,Yes,4.0,8,4.7,5.4,Library,Yes,4,5,Kinesthetic,4.8,91,UCI_0004,16,15,14,15,13,14,Biology,Landscape Architect,4.2888743534185725,2,1,1,10.0
STU01490,22,Female,Psychology,4.4,4.4,Yes,68.1,6.1,Yes,3.84,8,1.7,10.8,Library,Yes,1,5,Auditory,9.4,92,UCI_0004,15,14,16,15,13,14,Psychology,Financial Controller,2.9333531776230317,1,4,1,9.6
STU01491,18,Other,Psychology,3.1,1.9,No,51.7,6.7,No,4.0,8,1.3,6.5,Cafe,Yes,5,10,Kinesthetic,2.4,91,UCI_0004,16,15,16,14,13,14,Psychology,Legal Consultant,2.619765972903007,2,0,1,10.0
STU01492,20,Other,Computer Science,7.705395045838579,4.0,Yes,59.6,8.7,Yes,4.0,5,3.7,13.6,Cafe,Yes,2,10,Kinesthetic,9.9,100,UCI_0004,16,15,16,15,14,13,Computer Science,Entrepreneur,3.931848663530898,2,0,0,10.0
STU01493,18,Female,Arts,2.9,1.5,No,65.5,7.4,No,3.03,4,5.2,9.5,Cafe,No,4,10,Kinesthetic,6.7,73,UCI_0231,12,11,12,16,14,17,Arts,Fluid Mechanics Engineer,4.791761944138198,0,2,0,7.57
STU01494,16,Other,Psychology,2.7,4.7,No,63.6,7.1,Yes,3.22,4,4.0,11.5,Co-Learning Group,No,7,10,Kinesthetic,6.8,76,UCI_0004,15,15,15,14,13,15,Psychology,Credit Analyst,4.821381206171344,1,0,1,8.05
STU01495,23,Other,Psychology,2.3,4.0,No,75.6,6.4,No,2.95,6,1.3,9.6,Cafe,Yes,5,10,Kinesthetic,6.0,71,UCI_0004,16,13,14,15,13,14,Psychology,Digital Marketing Specialist,2.657866114718101,0,0,0,7.38
STU01496,25,Other,Psychology,4.7,2.1,Yes,52.7,4.0,Yes,2.93,8,1.0,8.5,Cafe,No,10,10,Kinesthetic,1.8,74,UCI_0209,12,13,14,13,15,16,Psychology,Inorganic Chemist,3.1107039902242555,1,2,0,7.33
STU01497,21,Female,Psychology,4.1,0.3,Yes,55.6,7.6,No,3.39,4,4.5,7.0,Co-Learning Group,No,2,7,Reading,2.9,81,UCI_0004,16,13,16,14,13,14,Psychology,Conductor,4.703143330513692,1,2,1,8.47
STU01498,22,Female,Psychology,3.6,0.9,No,68.0,6.8,Yes,3.46,1,3.9,6.3,Co-Learning Group,No,9,9,Reading,4.1,83,UCI_0004,16,13,14,15,15,13,Psychology,Conductor,3.643350486335096,2,3,0,8.65
STU01499,19,Other,Arts,5.0,0.4,No,91.6,7.6,Yes,4.0,4,5.5,7.1,Co-Learning Group,Yes,6,10,Reading,9.9,100,UCI_0326,13,15,15,14,15,16,Arts,Biomedical Engineer,3.6341895505674207,1,4,0,10.0
STU01500,18,Other,Biology,1.8,0.9,No,45.6,7.4,Yes,3.74,6,7.6,5.3,Quiet Room,No,9,9,Kinesthetic,7.2,91,UCI_0326,13,14,13,14,14,14,Biology,Art Director,3.071055314391855,1,2,1,9.35
STU01501,19,Male,Biology,2.2,0.8,No,48.0,5.6,Yes,3.62,4,5.3,6.1,Library,Yes,7,10,Reading,2.2,92,UCI_0326,11,13,15,15,15,16,Biology,Biotechnologist,3.928075868230458,1,1,1,9.05
STU01502,18,Female,Computer Science,5.590778872225925,1.6,No,75.2,8.1,Yes,4.0,6,4.0,11.3,Co-Learning Group,Yes,7,10,Reading,8.5,100,UCI_0326,12,14,13,15,14,15,Computer Science,Counselor,3.1479659528764263,2,1,1,10.0
STU01503,25,Other,Biology,5.7,4.2,Yes,41.6,5.8,Yes,3.79,2,1.0,15.2,Co-Learning Group,No,10,10,Visual,1.2,90,UCI_0326,13,14,13,16,16,15,Biology,Physicist,3.6840560487064025,1,4,1,9.47
STU01504,24,Female,Arts,3.7,3.6,No,66.5,5.7,Yes,2.89,5,8.1,8.9,Library,Yes,1,9,Visual,5.6,67,UCI_0163,17,15,15,12,10,11,Arts,AI Researcher,3.462712988666123,2,1,1,7.23
STU01505,28,Female,Arts,5.1,4.8,Yes,54.2,9.3,Yes,3.05,6,5.7,12.3,Dorm,Yes,1,8,Kinesthetic,7.3,76,UCI_0052,10,14,12,16,15,15,Arts,Physician Assistant,3.5845536172064723,2,4,0,7.62
STU01506,17,Female,Arts,2.5,2.0,No,74.0,7.5,No,4.0,7,2.4,10.0,Dorm,No,1,10,Reading,7.7,100,UCI_0326,11,13,14,15,14,15,Arts,Legal Analyst,2.559677044363313,2,0,0,10.0
STU01507,28,Male,Engineering,3.0,3.2,No,71.5,8.0,No,4.0,1,7.1,8.0,Dorm,Yes,2,6,Reading,9.4,100,UCI_0326,13,15,13,15,14,15,Engineering,AI Researcher,4.070084546774336,1,1,1,10.0
STU01508,16,Other,Engineering,6.2,2.0,No,94.1,5.7,Yes,3.99,6,8.9,12.1,Dorm,No,10,10,Reading,2.3,95,UCI_0326,13,15,13,14,16,16,Engineering,Counselor,3.635537461439725,2,2,1,9.98
STU01509,27,Male,Computer Science,3.229279888,3.9,Yes,90.8,6.0,No,3.59,2,4.0,8.7,Quiet Room,No,9,10,Auditory,1.3,97,UCI_0326,11,13,14,15,15,16,Computer Science,Brand Manager,4.306337179954657,1,1,1,8.97
STU01510,17,Male,Psychology,3.6,2.8,No,54.8,7.0,Yes,4.0,1,3.1,9.3,Co-Learning Group,Yes,9,6,Kinesthetic,3.9,100,UCI_0326,13,15,13,16,16,15,Psychology,Entrepreneur,4.644960395735918,2,0,1,10.0
STU01511,23,Female,Computer Science,1.6934743179661718,2.4,Yes,72.1,6.8,No,3.4,2,4.1,8.5,Co-Learning Group,Yes,2,7,Kinesthetic,8.9,91,UCI_0326,12,15,15,15,14,15,Computer Science,Entrepreneur,3.144193262533496,1,3,0,8.5
STU01512,22,Female,Psychology,5.7,2.7,Yes,47.0,8.3,Yes,3.02,8,3.2,13.1,Dorm,Yes,8,8,Auditory,9.2,71,UCI_0238,13,14,12,17,16,15,Psychology,Musician,4.609197570790943,1,0,0,7.55
STU01513,21,Female,Arts,4.8,0.2,Yes,62.6,6.0,Yes,2.56,1,5.0,9.4,Dorm,No,4,10,Visual,7.2,63,UCI_0011,10,8,9,14,14,14,Arts,Game Developer,4.237183481501219,0,0,1,6.4
STU01514,22,Other,Business,2.9,0.6,No,67.8,4.9,Yes,2.37,7,4.8,7.5,Cafe,Yes,2,10,Kinesthetic,7.6,61,UCI_0101,7,9,8,12,13,13,Business,Paralegal,2.521193322,2,3,0,5.93
STU01515,21,Female,Biology,1.2,1.5,Yes,50.5,8.6,Yes,3.47,4,4.0,4.2,Dorm,Yes,3,7,Reading,4.3,84,UCI_0124,17,15,16,13,15,15,Biology,Geneticist,2.532016013,1,3,0,8.68
STU01516,19,Female,Psychology,6.9,0.5,No,59.6,7.2,No,3.1,7,8.6,10.8,Co-Learning Group,Yes,5,10,Visual,7.1,71,UCI_0330,16,16,14,10,14,14,Psychology,Counselor,4.744307929087043,0,2,0,7.75
STU01517,24,Female,Psychology,5.3,1.9,Yes,88.3,6.7,Yes,4.0,4,4.1,11.4,Co-Learning Group,Yes,4,10,Kinesthetic,4.0,94,UCI_0124,15,16,16,13,13,13,Psychology,Special Education Teacher,4.523446495968162,2,2,1,10.0
STU01518,17,Male,Engineering,3.8,2.5,No,41.1,6.1,Yes,3.16,1,1.0,9.9,Cafe,No,7,10,Visual,7.8,81,UCI_0298,13,14,14,14,16,16,Engineering,Entrepreneur,4.354508115901249,1,2,0,7.9
STU01519,18,Female,Business,5.6,3.2,Yes,62.8,8.8,Yes,3.51,4,6.2,13.2,Dorm,Yes,5,6,Visual,5.7,94,UCI_0124,15,14,14,15,14,13,Business,Biochemist,4.155559840210962,0,2,1,8.77
STU01520,20,Male,Engineering,4.3,4.4,No,73.6,6.9,Yes,3.51,5,3.1,13.7,Cafe,No,10,8,Auditory,3.6,88,UCI_0124,15,15,16,14,15,15,Engineering,Artist,2.8493277973383875,1,3,1,8.77
STU01521,26,Male,Biology,2.2,0.8,Yes,85.1,4.9,Yes,3.27,7,6.1,8.7,Library,No,5,6,Visual,7.6,85,UCI_0124,17,15,16,15,14,14,Biology,Software Developer,3.2234632655362554,0,2,1,8.18
STU01522,23,Other,Psychology,6.6,0.2,Yes,55.0,9.5,Yes,3.35,4,5.6,11.9,Dorm,No,6,5,Auditory,7.1,85,UCI_0124,17,15,14,15,13,15,Psychology,Surgeon,3.495779776989853,1,2,0,8.38
STU01523,27,Other,Engineering,7.3,1.3,No,65.9,7.8,No,3.64,7,5.9,9.8,Quiet Room,Yes,4,9,Kinesthetic,6.2,93,UCI_0124,16,15,14,14,15,13,Engineering,Nuclear Physicist,3.723386812561656,0,0,1,9.1
STU01524,20,Male,Arts,5.7,2.5,No,91.3,9.2,No,3.59,8,7.3,12.9,Library,Yes,5,8,Kinesthetic,5.0,90,UCI_0124,17,16,16,14,13,15,Arts,Accountant,3.651336220847661,2,1,1,8.97
STU01525,26,Female,Engineering,0.0,4.8,No,86.1,5.4,No,3.52,6,4.4,9.0,Library,Yes,4,10,Kinesthetic,8.3,87,UCI_0124,16,15,16,15,13,15,Engineering,Illustrator,4.207062070197479,2,0,0,8.8
STU01526,18,Male,Arts,1.4,0.9,No,91.3,6.7,Yes,2.36,5,5.2,5.7,Dorm,No,9,10,Kinesthetic,7.6,53,UCI_0278,13,12,13,13,13,13,Arts,Education Administrator,4.647562824541962,1,2,0,5.9
STU01527,21,Female,Biology,0.6,0.7,Yes,66.0,4.9,Yes,3.95,4,8.4,5.3,Quiet Room,No,10,10,Reading,9.3,99,UCI_0124,16,14,15,14,15,14,Biology,Fluid Mechanics Engineer,3.5646846759650312,1,4,0,9.88
STU01528,16,Male,Biology,5.7,1.0,Yes,66.8,7.2,No,4.0,8,6.2,7.4,Dorm,No,1,10,Auditory,9.4,100,UCI_0124,16,14,16,14,13,13,Biology,Risk Analyst,4.1731199352386605,2,2,1,10.0
STU01529,27,Female,Psychology,3.1,3.1,Yes,42.3,8.5,No,4.0,7,4.2,11.4,Quiet Room,No,1,8,Auditory,8.1,99,UCI_0124,17,14,15,14,13,13,Psychology,Biomedical Engineer,4.932900944757449,1,4,1,10.0
STU01530,19,Male,Computer Science,4.504009091,2.5,No,42.0,7.0,Yes,4.0,4,5.0,10.7,Dorm,Yes,2,5,Reading,4.0,97,UCI_0330,17,15,14,10,13,15,Computer Science,Manager,4.378628239286336,0,0,1,10.0
STU01531,16,Other,Engineering,3.1,3.7,Yes,84.5,6.8,Yes,3.72,7,3.4,9.1,Quiet Room,Yes,6,10,Auditory,3.2,97,UCI_0330,17,14,16,12,12,13,Engineering,Counselor,3.635537461439725,2,2,1,9.3
STU01532,16,Male,Arts,1.0,1.8,Yes,97.4,4.6,No,3.25,7,2.2,7.0,Co-Learning Group,Yes,9,10,Auditory,6.0,81,UCI_0330,17,15,16,10,12,13,Arts,Pharmacist,4.379578535267432,2,3,1,8.12
STU01533,20,Female,Computer Science,6.886133231,1.6,Yes,47.7,6.2,Yes,4.0,6,3.8,11.8,Cafe,No,1,5,Kinesthetic,5.8,100,UCI_0330,15,15,14,12,13,15,Computer Science,AI Researcher,4.270517054467531,2,0,1,10.0
STU01534,20,Male,Business,2.5,4.9,No,69.6,7.2,Yes,4.0,5,2.2,8.6,Library,No,7,6,Kinesthetic,6.3,100,UCI_0330,16,14,15,10,14,15,Business,Financial Analyst,3.789056339266309,0,1,0,10.0
STU01535,24,Other,Psychology,5.5,0.4,No,82.2,7.9,Yes,4.0,1,4.3,9.9,Library,Yes,5,6,Kinesthetic,3.0,98,UCI_0330,15,15,15,10,12,15,Psychology,Financial Controller,4.623242799605808,2,0,0,10.0
STU01536,19,Female,Arts,4.6,0.1,No,48.0,7.1,Yes,3.71,7,1.7,9.2,Co-Learning Group,Yes,7,10,Kinesthetic,9.8,92,UCI_0330,15,15,14,11,12,14,Arts,Construction Manager,4.757077636195975,0,2,0,9.28
STU01537,24,Other,Arts,5.6,1.8,No,72.5,6.5,No,4.0,7,5.3,9.8,Cafe,Yes,4,7,Visual,5.5,100,UCI_0330,16,15,15,10,13,15,Arts,Legal Analyst,3.4231655862225674,0,3,0,10.0
STU01538,23,Other,Biology,2.8,3.5,No,74.8,5.7,Yes,4.0,1,2.4,7.9,Dorm,Yes,6,7,Kinesthetic,2.1,100,UCI_0330,16,14,16,12,14,15,Biology,Zoologist,3.2881338668885918,1,0,0,10.0
STU01539,25,Male,Computer Science,5.626877286212651,3.6,No,92.8,9.4,Yes,2.99,4,6.3,10.9,Dorm,Yes,6,9,Reading,9.4,78,UCI_0238,15,13,12,16,15,17,Computer Science,Physician Assistant,3.981998818113134,2,1,1,7.48
STU01540,21,Male,Business,4.6,3.6,No,86.2,5.5,Yes,3.34,2,4.7,12.0,Dorm,Yes,1,10,Kinesthetic,7.2,89,UCI_0330,16,16,15,11,14,14,Business,Graphic Designer,4.871818546657677,0,1,1,8.35
STU01541,23,Female,Computer Science,6.177641724171218,0.9,No,90.9,6.9,No,3.02,2,4.2,11.0,Library,No,3,10,Auditory,1.3,72,UCI_0038,15,17,16,12,13,13,Computer Science,Geneticist,2.5006980183596994,2,4,0,7.55
STU01542,27,Other,Engineering,1.3,2.8,Yes,82.8,7.5,No,4.0,3,5.0,6.2,Quiet Room,No,9,10,Visual,6.7,97,UCI_0330,16,14,16,12,12,13,Engineering,Lawyer,3.057854262880226,2,4,0,10.0
STU01543,19,Other,Computer Science,5.651235568381441,2.4,No,57.1,7.7,No,3.36,8,5.5,13.3,Dorm,No,2,10,Reading,6.8,84,UCI_0330,16,14,16,12,14,14,Computer Science,Teacher,3.5246458001780496,2,3,1,8.4
STU01544,21,Female,Engineering,1.9,4.0,Yes,46.8,8.9,No,2.95,4,4.7,9.9,Quiet Room,No,9,10,Reading,6.1,74,UCI_0021,12,13,14,13,13,13,Engineering,Pharmacist,4.292240590844771,2,4,1,7.38
STU01545,26,Other,Business,4.9,3.9,No,46.1,8.2,Yes,2.89,7,4.1,10.9,Cafe,No,5,10,Kinesthetic,9.6,75,UCI_0104,10,12,14,12,12,11,Business,Cybersecurity Analyst,3.3699398938370857,1,2,0,7.23
STU01546,20,Male,Computer Science,4.670207067342283,1.2,No,40.7,7.9,No,2.73,6,7.3,9.9,Cafe,No,7,10,Reading,3.7,69,UCI_0249,12,12,13,9,12,13,Computer Science,Market Research Analyst,3.6091768019156296,0,2,1,6.83
STU01547,17,Female,Business,3.8,4.5,No,92.4,8.4,No,3.45,4,6.4,10.8,Library,No,9,7,Kinesthetic,9.1,88,UCI_0330,16,14,15,11,12,14,Business,Psychologist,2.908937124666094,1,4,0,8.62
STU01548,25,Male,Arts,5.8,3.3,No,88.5,5.7,Yes,2.83,1,8.1,10.5,Quiet Room,No,4,10,Reading,6.7,74,UCI_0351,11,11,10,14,15,14,Arts,Mechanical Engineer,3.775635204426979,1,4,1,7.08
STU01549,19,Male,Business,4.4,1.5,No,41.3,9.4,Yes,4.0,2,5.9,6.8,Co-Learning Group,Yes,8,9,Reading,8.1,96,UCI_0330,17,16,16,12,12,14,Business,Interior Designer,2.940313353513332,2,3,0,10.0
STU01550,23,Male,Engineering,3.7,1.7,No,76.1,4.9,Yes,3.44,4,3.7,8.9,Cafe,Yes,1,7,Auditory,1.6,78,UCI_0330,17,15,14,11,14,15,Engineering,Chemist,2.904276111470244,1,3,0,8.6
STU01551,23,Female,Psychology,0.0,1.0,Yes,42.8,9.4,No,3.65,3,1.8,6.1,Cafe,No,8,10,Reading,1.8,90,UCI_0238,14,12,12,15,16,15,Psychology,Construction Manager,3.525728178286325,2,4,0,9.12
STU01552,16,Male,Psychology,5.0,1.1,Yes,78.7,7.5,No,4.0,4,7.6,9.4,Co-Learning Group,No,4,10,Auditory,9.1,99,UCI_0238,14,12,12,15,15,17,Psychology,Physician Assistant,4.910993088926731,0,1,0,10.0
