student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag
S101997,2022-12-17,9.8,6.17,1,0,0
S101998,2022-06-15,3.1,6.43,0,0,1
S101999,2023-08-11,19.0,8.69,0,0,1
S102000,2021-11-10,4.1,4.66,1,2,0
S102001,2022-05-18,2.4,5.36,0,0,1
S102002,2022-05-12,12.1,7.79,1,0,0
S102003,2022-11-27,11.8,8.41,1,1,1
S102004,2021-09-07,2.1,6.35,1,0,0
S102005,2021-08-05,7.4,10.0,0,0,0
S102006,2021-12-12,1.0,3.94,1,0,1
S102007,2023-04-28,11.4,5.66,0,0,0
S102008,2022-05-18,6.3,7.22,1,1,1
S102009,2021-09-13,7.3,7.1,0,0,0
S102010,2023-04-25,29.4,7.81,0,1,1
S102011,2021-08-16,3.3,8.63,1,0,0
S102012,2022-03-08,6.8,8.84,1,1,1
S102013,2023-02-02,2.1,8.51,0,0,1
S102014,2021-07-01,23.8,9.45,0,1,0
S102015,2022-04-19,2.3,6.43,1,0,0
S102016,2022-04-29,14.8,6.06,1,0,1
S102017,2022-10-11,9.7,7.39,0,0,0
S102018,2023-03-01,5.1,6.33,0,0,0
S102019,2021-08-21,6.7,7.58,1,0,0
S102020,2021-11-20,1.9,7.42,0,1,1
S102021,2021-07-07,1.5,6.61,0,1,1
S102022,2022-10-08,2.1,7.36,1,1,1
S102023,2021-10-26,3.1,6.97,0,0,1
S102024,2023-07-29,23.3,7.41,0,0,1
S102025,2021-07-08,1.8,6.23,0,1,1
S102026,2021-07-10,3.4,8.49,2,0,1
S102027,2023-09-06,10.7,6.03,0,1,0
S102028,2021-10-16,2.3,3.5,0,1,1
S102029,2021-08-28,7.0,8.98,0,0,0
S102030,2021-11-11,4.7,6.81,0,0,1
S102031,2022-02-26,6.1,8.9,1,0,1
S102032,2021-12-26,1.0,4.44,0,0,0
S102033,2023-12-05,3.2,8.11,0,1,0
S102034,2022-07-10,7.0,7.21,0,0,0
S102035,2021-11-26,3.0,6.69,0,1,0
S102036,2022-06-20,7.2,6.21,0,0,1
S102037,2023-08-03,1.0,6.02,1,1,0
S102038,2023-03-16,1.2,6.07,0,0,1
S102039,2022-05-18,1.5,6.97,0,1,1
S102040,2022-11-17,15.5,8.5,1,1,1
S102041,2023-02-21,14.4,8.68,0,0,1
S102042,2023-03-16,1.0,6.93,1,0,0
S102043,2022-12-19,8.5,6.37,1,1,1
S102044,2022-05-21,1.0,5.55,0,0,1
S102045,2022-05-15,4.2,7.6,1,2,0
S102046,2022-09-12,1.0,7.39,1,0,1
S102047,2021-12-31,1.0,6.47,1,1,1
S102048,2021-11-18,9.9,6.96,0,1,1
S102049,2021-09-12,4.5,6.18,0,0,0
S102050,2022-10-18,3.1,6.02,2,1,1
S102051,2023-07-05,13.3,5.82,2,0,1
S102052,2022-04-13,7.3,8.2,1,0,1
S102053,2021-09-01,10.0,6.68,0,0,1
S102054,2022-05-23,1.0,7.67,0,0,1
S102055,2023-02-04,3.6,7.36,1,0,1
S102056,2021-08-18,8.4,3.5,0,0,1
S102057,2022-06-07,1.8,7.34,0,1,0
S102058,2023-05-20,1.0,7.88,0,0,0
S102059,2023-02-05,8.6,7.61,1,0,0
S102060,2022-09-04,4.4,6.96,1,0,1
S102061,2022-01-19,2.1,4.58,2,0,0
S102062,2023-01-13,6.6,4.61,0,0,0
S102063,2022-03-14,1.2,10.0,0,1,1
S102064,2022-02-12,1.0,8.57,2,0,1
S102065,2023-03-03,1.5,5.5,0,0,0
S102066,2022-07-03,4.2,5.58,0,2,1
S102067,2021-12-05,20.8,8.94,0,0,0
S102068,2022-10-17,1.0,8.05,1,0,0
S102069,2022-08-12,3.6,7.15,0,1,1
S102070,2022-07-30,2.3,7.21,1,1,0
S102071,2022-05-06,11.7,8.75,1,0,0
S102072,2023-03-27,1.9,6.97,0,0,0
S102073,2022-06-01,3.4,6.07,0,2,0
S102074,2022-04-01,1.0,7.05,1,0,1
S102075,2023-05-06,14.6,6.65,0,0,1
S102076,2022-10-08,1.0,5.52,1,1,1
S102077,2022-11-04,3.3,6.1,1,0,1
S102078,2023-03-14,1.4,7.96,0,0,1
S102079,2023-02-28,1.4,7.79,0,0,1
S102080,2022-10-06,11.1,7.6,2,1,1
S102081,2023-03-26,4.5,7.04,0,0,1
S102082,2022-07-03,2.2,7.09,0,0,1
S102083,2023-05-21,2.8,7.39,1,0,0
S102084,2022-09-02,4.6,5.44,1,1,0
S102085,2022-08-25,2.7,6.24,1,1,1
S102086,2023-05-07,3.1,5.29,0,2,0
S102087,2022-08-23,2.9,7.31,0,0,0
S102088,2022-06-01,16.2,8.71,0,1,1
S102089,2022-01-21,4.3,6.02,0,0,0
S102090,2021-09-01,7.2,5.78,0,1,0
S102091,2021-11-18,11.6,7.62,0,0,1
S102092,2021-12-15,4.1,5.9,2,1,0
S102093,2022-02-13,3.5,7.53,1,0,1
S102094,2022-03-24,2.1,8.51,1,0,0
S102095,2022-03-31,15.9,7.49,1,0,0
S102096,2022-09-28,7.9,7.32,0,0,1
S102097,2023-05-14,15.3,7.75,0,0,1
S102098,2021-06-08,3.4,7.35,0,0,0
S102099,2021-12-11,9.2,9.79,0,0,1
S102100,2021-07-20,1.0,7.56,0,2,0
S102101,2021-11-25,7.0,7.59,0,0,1
S102102,2021-08-28,1.0,5.69,0,0,0
S102103,2022-06-07,1.0,7.61,1,0,1
S102104,2023-08-21,4.4,9.07,2,0,1
S102105,2023-02-03,9.5,5.9,0,0,0
S102106,2021-07-27,6.8,8.54,3,0,0
S102107,2023-06-06,6.6,7.93,0,0,0
S102108,2022-10-21,1.8,9.99,1,2,0
S102109,2022-03-27,22.4,6.17,1,0,0
S102110,2021-12-25,5.1,7.26,0,0,0
S102111,2022-08-08,6.2,7.95,1,1,1
S102112,2021-07-15,14.3,6.78,0,1,1
S102113,2022-04-19,1.5,9.06,0,1,1
S102114,2023-04-04,4.1,5.36,1,0,0
S102115,2023-01-28,5.0,6.76,1,0,0
S102116,2022-07-07,6.3,6.72,1,0,1
S102117,2023-07-21,9.5,5.3,1,1,1
S102118,2022-10-20,5.7,7.07,1,0,1
S102119,2022-08-19,1.0,7.44,1,0,1
S102120,2022-09-13,2.1,8.19,0,0,1
S102121,2021-09-27,4.1,6.86,0,1,0
S102122,2021-09-23,17.2,6.66,0,0,0
S102123,2022-11-15,1.0,6.09,4,0,1
S102124,2022-08-22,1.7,5.92,0,2,0
S102125,2023-02-18,3.7,7.69,1,0,0
S102126,2022-10-30,7.4,7.77,1,1,1
S102127,2022-01-28,1.8,8.16,0,0,0
S102128,2023-04-29,8.2,7.24,1,0,0
S102129,2023-03-19,2.4,4.11,0,1,1
S102130,2023-07-05,1.7,6.45,0,1,1
S102131,2022-06-16,2.3,5.13,0,1,0
S102132,2023-08-21,1.9,6.14,1,1,0
S102133,2022-02-02,15.9,9.14,0,0,0
S102134,2023-06-22,4.4,6.23,1,0,0
S102135,2021-10-15,4.1,7.1,0,0,1
S102136,2023-05-22,1.2,5.63,0,0,1
S102137,2022-07-27,17.1,7.04,1,0,1
S102138,2021-08-02,5.9,4.79,0,0,0
S102139,2021-11-18,2.2,7.1,0,0,1
S102140,2023-04-14,4.8,7.62,0,1,0
S102141,2022-07-04,14.6,8.67,0,0,0
S102142,2022-03-16,2.8,7.98,1,0,1
S102143,2022-06-22,15.0,6.42,0,0,1
S102144,2023-01-24,1.0,7.65,0,0,1
S102145,2023-03-08,1.0,5.12,1,0,0
S102146,2023-01-02,2.1,7.75,0,0,1
S102147,2022-05-16,3.8,8.2,0,0,0
S102148,2022-10-24,1.3,6.07,1,0,1
S102149,2022-05-12,21.6,5.83,2,1,0
S102150,2022-10-26,1.0,5.0,1,1,1
S102151,2022-06-10,4.1,10.0,1,0,1
S102152,2022-12-31,1.8,7.93,0,1,0
S102153,2022-04-24,16.5,5.32,0,0,1
S102154,2022-02-25,1.5,8.57,2,0,0
S102155,2023-03-19,2.6,7.2,1,0,1
S102156,2021-07-31,8.4,6.6,1,0,1
S102157,2022-02-12,4.1,8.09,0,0,1
S102158,2023-07-29,1.5,7.49,1,1,1
S102159,2022-01-17,1.1,7.51,2,0,1
S102160,2023-03-26,9.7,6.16,1,0,1
S102161,2022-02-20,7.8,5.05,0,0,0
S102162,2023-06-18,6.4,7.44,0,0,0
S102163,2023-07-28,4.4,6.87,0,1,1
S102164,2022-05-23,1.0,7.6,0,0,0
S102165,2023-02-15,1.0,6.78,3,0,1
S102166,2022-10-18,5.2,6.43,0,0,0
S102167,2022-10-20,2.0,8.46,0,2,0
S102168,2021-09-30,9.2,9.63,1,0,0
S102169,2021-10-29,1.0,5.7,0,0,0
S102170,2022-09-28,2.4,6.09,0,0,1
S102171,2021-09-16,9.6,8.82,0,1,0
S102172,2023-05-30,7.6,4.28,1,0,1
S102173,2022-01-31,3.0,6.69,0,1,1
S102174,2022-06-01,2.8,5.72,1,0,1
S102175,2023-08-22,2.9,8.45,1,2,1
S102176,2022-02-25,12.0,6.97,1,0,1
S102177,2023-02-05,4.9,6.59,1,0,0
S102178,2022-08-06,22.3,6.48,0,0,1
S102179,2021-07-17,1.3,8.54,2,0,1
S102180,2023-05-21,5.1,7.98,0,0,1
S102181,2022-01-25,1.0,7.49,0,0,0
S102182,2023-03-31,5.0,6.91,0,0,1
S102183,2022-01-03,16.5,7.42,1,0,1
S102184,2023-07-04,1.2,8.23,1,0,1
S102185,2022-09-02,1.0,9.45,1,1,0
S102186,2021-11-04,3.2,6.79,1,0,0
S102187,2022-11-27,2.7,10.0,0,1,0
S102188,2022-01-14,1.0,7.25,0,0,1
S102189,2022-09-28,4.1,5.71,1,0,1
S102190,2021-09-01,4.6,6.66,1,0,1
S102191,2023-03-19,12.7,9.24,1,0,1
S102192,2023-03-19,1.0,7.27,0,1,1
S102193,2021-10-29,14.1,8.14,2,0,0
S102194,2022-01-06,1.0,7.43,1,0,0
S102195,2022-06-20,1.5,7.23,0,0,0
S102196,2022-12-23,3.2,6.25,0,1,1
S102197,2023-02-16,20.8,9.18,1,0,1
S102198,2022-08-24,4.8,7.48,0,0,1
S102199,2022-11-18,2.4,8.02,0,0,1
S102200,2023-06-25,2.3,3.5,0,0,1
S102201,2022-05-27,12.7,5.99,1,0,1
S102202,2023-03-22,9.1,7.87,1,0,0
S102203,2022-04-25,2.5,7.0,0,2,1
S102204,2021-10-05,17.0,9.2,1,0,1
S102205,2023-04-15,5.4,7.06,1,0,1
S102206,2021-10-11,1.2,8.53,0,1,1
S102207,2022-10-03,5.8,5.3,1,0,0
S102208,2021-08-10,17.1,9.9,0,0,0
S102209,2023-05-28,15.0,6.23,1,0,0
S102210,2022-06-23,5.8,7.04,1,0,1
S102211,2022-08-09,13.9,8.5,1,1,1
S102212,2022-11-24,4.5,5.72,1,0,0
S102213,2021-08-16,11.0,7.75,0,0,0
S102214,2023-06-20,4.5,6.89,0,1,0
S102215,2021-07-10,6.1,7.64,1,1,1
S102216,2023-03-30,6.2,7.6,0,0,1
S102217,2023-07-04,8.1,7.11,0,0,0
S102218,2022-10-19,11.4,7.27,0,0,1
S102219,2022-02-09,23.1,8.59,0,1,1
S102220,2022-08-01,6.4,10.0,0,0,1
S102221,2022-05-25,6.3,5.96,2,1,0
S102222,2023-08-05,13.2,4.21,0,1,1
S102223,2022-08-01,1.0,7.53,0,0,0
S102224,2022-03-26,9.7,6.27,2,0,0
S102225,2022-05-20,1.9,3.5,0,0,1
S102226,2022-08-05,1.0,6.64,0,0,0
S102227,2022-11-26,4.5,4.8,0,0,0
S102228,2022-12-18,1.0,5.09,0,1,0
S102229,2023-07-26,4.5,8.23,1,1,0
S102230,2023-02-08,2.5,5.25,0,2,1
S102231,2021-10-30,2.2,7.1,1,0,1
S102232,2023-06-26,1.0,7.17,0,1,0
S102233,2022-12-28,4.6,6.17,0,1,0
S102234,2022-01-17,5.7,6.85,2,0,0
S102235,2022-02-10,3.1,8.72,1,0,1
S102236,2023-05-05,5.5,5.49,2,0,1
S102237,2022-01-13,1.0,7.65,0,1,1
S102238,2023-02-08,5.5,5.72,1,0,1
S102239,2023-04-10,9.1,7.61,0,0,0
S102240,2022-07-29,1.7,4.72,1,0,1
S102241,2021-12-08,6.0,6.36,1,0,0
S102242,2021-09-09,1.2,6.49,0,0,1
S102243,2021-07-14,1.0,5.55,1,0,0
S102244,2022-11-14,1.6,8.61,0,0,1
S102245,2023-03-06,2.0,6.95,0,0,1
S102246,2022-10-13,1.0,7.37,0,1,0
S102247,2022-04-17,9.9,7.54,0,0,0
S102248,2021-11-16,2.8,6.18,1,0,0
S102249,2023-04-23,1.5,4.67,0,0,1
S102250,2023-07-10,3.8,7.29,3,0,1
S102251,2023-03-09,4.5,5.86,0,0,0
S102252,2022-02-18,1.4,7.44,1,0,0
S102253,2021-07-01,1.0,7.57,0,0,0
S102254,2021-11-06,5.5,6.75,1,1,1
S102255,2023-02-19,8.4,7.06,0,1,1
S102256,2022-02-15,14.4,3.5,0,0,1
S102257,2023-02-04,1.7,4.84,0,0,0
S102258,2022-07-13,17.8,6.33,0,0,0
S102259,2023-01-23,19.3,6.72,1,0,0
S102260,2022-03-09,4.1,5.12,0,0,1
S102261,2021-10-07,2.5,8.11,1,1,0
S102262,2021-10-20,2.6,4.0,0,1,1
S102263,2022-08-28,6.2,7.03,2,0,1
S102264,2021-10-21,2.3,6.03,0,0,0
S102265,2023-01-26,2.9,5.95,0,0,1
S102266,2021-08-28,1.0,9.32,1,0,0
S102267,2021-07-04,14.2,4.67,0,0,0
S102268,2023-04-24,1.4,6.25,1,1,1
S102269,2022-01-17,11.2,7.12,0,1,1
S102270,2021-12-18,1.8,6.91,0,0,1
S102271,2022-07-29,4.1,7.59,0,0,1
S102272,2023-02-14,1.0,7.31,0,2,1
S102273,2022-12-22,10.8,8.21,1,0,0
S102274,2021-11-06,2.5,6.55,1,0,1
S102275,2021-08-26,1.3,7.29,0,1,1
S102276,2021-10-23,10.3,8.9,0,2,0
S102277,2021-09-12,4.1,7.43,1,1,0
S102278,2022-03-17,5.3,7.96,0,1,1
S102279,2021-06-07,1.9,9.28,2,0,1
S102280,2021-12-15,16.6,5.43,0,0,0
S102281,2021-09-08,6.1,3.5,0,0,0
S102282,2023-05-04,15.9,5.63,2,1,0
S102283,2021-10-17,5.4,7.19,0,0,1
S102284,2022-01-14,5.6,6.7,0,0,1
S102285,2022-04-10,2.4,7.82,0,0,0
S102286,2022-06-11,6.9,7.58,1,0,1
S102287,2022-02-07,2.0,6.94,2,1,1
S102288,2022-02-06,2.3,7.75,0,1,0
S102289,2023-03-15,4.1,9.93,0,0,0
S102290,2022-11-08,3.3,7.14,1,0,0
S102291,2022-08-31,13.7,9.98,0,0,0
S102292,2022-04-19,1.4,7.06,0,0,0
S102293,2023-06-13,2.7,8.35,0,2,1
S102294,2023-04-25,4.7,7.18,0,0,1
S102295,2022-12-10,4.2,6.38,0,0,0
S102296,2022-05-10,3.7,5.38,1,0,0
S102297,2022-07-21,12.0,7.06,0,0,1
S102298,2022-11-07,6.5,6.22,2,0,0
S102299,2023-07-23,16.2,7.53,2,0,0
S102300,2023-06-27,2.1,8.75,1,0,0
S102301,2023-03-07,2.6,6.75,0,0,1
S102302,2022-05-29,3.8,7.8,0,1,0
S102303,2022-03-12,10.0,6.79,0,0,1
S102304,2023-07-08,8.7,10.0,0,0,1
S102305,2022-10-16,3.5,7.87,2,0,0
S102306,2022-03-31,1.0,5.52,1,0,0
S102307,2021-10-09,1.1,7.9,1,1,0
S102308,2023-03-23,1.8,5.69,1,0,1
S102309,2023-04-09,11.0,6.5,0,0,0
S102310,2022-06-09,6.2,8.6,0,0,0
S102311,2022-01-23,26.0,8.06,0,0,0
S102312,2023-07-21,7.0,5.15,1,0,1
S102313,2022-08-05,12.6,9.04,0,1,0
S102314,2022-09-26,5.2,4.18,0,0,1
S102315,2021-08-05,1.1,9.61,0,0,1
S102316,2022-08-24,2.6,7.72,0,1,1
S102317,2022-02-04,1.0,7.41,0,0,1
S102318,2021-11-23,5.0,9.2,0,0,0
S102319,2022-08-28,1.4,7.69,1,1,0
S102320,2022-03-01,2.5,5.92,0,1,0
S102321,2022-11-26,7.0,7.67,0,0,1
S102322,2023-06-16,5.2,6.62,1,0,1
S102323,2021-08-26,1.2,7.39,2,1,0
S102324,2023-07-17,10.5,6.52,0,1,1
S102325,2021-08-14,1.9,3.51,0,0,0
S102326,2021-11-16,4.2,7.62,0,0,1
S102327,2023-04-06,16.6,6.65,0,1,0
S102328,2022-01-26,1.0,6.67,0,0,1
S102329,2023-04-22,21.5,6.29,0,1,0
S102330,2022-09-01,13.6,8.73,0,0,0
S102331,2021-08-19,1.6,4.95,0,0,0
S102332,2022-08-11,3.1,8.98,0,0,0
S102333,2022-02-04,4.1,5.95,0,1,1
S102334,2022-04-13,11.7,7.69,0,0,1
S102335,2022-03-31,7.9,6.19,0,2,1
S102336,2022-11-29,1.2,7.15,1,1,0
S102337,2022-07-16,1.0,9.51,0,0,0
S102338,2021-07-16,19.4,8.23,0,1,1
S102339,2022-03-29,4.1,7.75,0,0,0
S102340,2021-09-07,19.0,5.53,1,1,0
S102341,2023-06-10,9.8,3.5,0,0,1
S102342,2021-12-29,22.4,7.71,1,0,1
S102343,2021-08-21,1.0,9.75,1,0,0
S102344,2022-10-18,2.6,8.71,0,0,0
S102345,2023-03-22,9.2,8.13,1,0,0
S102346,2023-03-01,2.4,4.72,1,0,0
S102347,2023-04-15,10.6,6.52,0,0,1
S102348,2022-01-24,2.3,7.43,1,0,0
S102349,2021-12-12,8.9,7.27,0,1,1
S102350,2022-04-10,4.9,7.89,0,0,0
S102351,2021-07-18,7.3,6.77,0,1,0
S102352,2021-12-09,4.1,9.62,0,0,0
S102353,2022-02-27,5.9,5.05,0,1,0
S102354,2022-04-07,2.3,6.08,0,0,0
S102355,2023-03-03,1.4,6.37,0,0,0
S102356,2023-04-07,1.1,8.1,3,1,0
S102357,2023-08-05,2.2,6.41,0,0,0
S102358,2023-04-13,10.1,8.48,0,2,0
S102359,2022-05-19,3.9,7.28,2,0,0
S102360,2022-09-19,3.6,7.53,0,0,0
S102361,2023-07-10,12.4,5.85,0,1,1
S102362,2023-08-14,3.3,10.0,1,2,0
S102363,2023-01-04,2.7,5.91,0,0,1
S102364,2022-02-23,13.1,8.54,0,0,0
S102365,2022-06-26,8.0,8.09,0,1,1
S102366,2021-09-06,13.7,7.12,1,0,1
S102367,2023-07-01,15.7,8.39,1,0,1
S102368,2022-08-11,7.2,8.25,0,0,0
S102369,2023-06-04,1.0,8.03,0,1,1
S102370,2023-08-09,11.0,7.85,0,1,0
S102371,2023-01-13,2.5,6.88,0,1,1
S102372,2022-09-06,14.4,7.53,0,0,1
S102373,2021-11-09,11.7,7.76,0,0,0
S102374,2021-09-16,1.0,8.28,0,0,0
S102375,2023-01-18,6.8,9.6,1,0,0
S102376,2021-10-13,1.8,7.88,2,1,0
S102377,2022-07-14,1.0,7.09,2,1,1
S102378,2022-10-06,1.9,5.07,1,1,1
S102379,2022-11-12,5.9,9.77,0,0,1
S102380,2022-05-29,1.0,7.83,0,2,1
S102381,2022-09-23,1.0,8.02,2,0,0
S102382,2022-09-13,1.0,6.65,1,0,1
S102383,2022-05-15,21.8,4.41,2,2,0
S102384,2021-11-05,9.3,5.24,0,0,0
S102385,2023-03-24,5.2,5.86,1,0,1
S102386,2021-08-28,5.1,8.14,3,0,1
S102387,2022-08-27,4.0,4.75,1,1,1
S102388,2022-08-31,42.8,8.41,2,0,0
S102389,2022-12-30,1.0,8.08,1,0,1
S102390,2022-01-27,4.9,6.18,1,0,1
S102391,2022-05-16,1.3,8.31,0,0,0
S102392,2023-03-05,4.1,5.66,1,0,0
S102393,2023-04-10,3.5,5.99,1,0,0
S102394,2022-03-03,6.4,5.89,0,0,1
S102395,2022-11-16,1.8,5.61,0,0,0
S102396,2021-10-16,2.2,5.68,1,1,1
S102397,2023-01-03,1.8,6.72,0,1,1
S102398,2023-05-21,2.6,7.65,1,0,1
S102399,2022-06-15,3.6,5.34,1,0,0
S102400,2023-08-15,1.0,7.02,0,0,0
S102401,2022-03-17,1.0,3.77,1,0,1
S102402,2023-02-04,1.5,7.1,2,0,0
S102403,2022-01-13,1.4,6.9,1,0,1
S102404,2021-11-13,1.7,5.79,1,1,0
S102405,2022-09-07,1.9,8.92,2,0,0
S102406,2023-02-02,12.8,6.51,0,0,0
S102407,2022-07-02,7.2,5.86,0,0,0
S102408,2023-08-24,24.1,7.28,0,0,0
S102409,2021-08-31,6.8,6.92,2,1,0
S102410,2023-05-17,3.3,5.99,1,1,0
S102411,2023-01-16,1.0,5.74,1,1,0
S102412,2023-07-01,1.7,5.41,0,0,1
S102413,2023-03-13,1.0,9.05,1,1,0
S102414,2022-01-10,14.1,6.84,0,2,1
S102415,2022-12-01,12.9,9.06,1,0,0
S102416,2022-01-26,1.2,7.91,0,1,1
S102417,2022-02-28,2.0,5.43,1,0,1
S102418,2021-01-10,7.0,7.13,0,0,1
S102419,2023-03-09,4.4,8.42,0,0,1
S102420,2022-03-06,1.1,8.51,1,1,1
S102421,2022-08-07,1.0,4.83,0,0,0
S102422,2023-07-22,5.7,8.64,1,1,0
S102423,2023-01-12,2.6,6.62,1,0,0
S102424,2022-07-20,2.5,7.48,0,0,1
S102425,2022-09-17,4.6,7.68,0,0,1
S102426,2022-07-10,5.1,8.08,0,0,0
S102427,2022-10-03,11.6,6.24,0,0,0
S102428,2022-06-11,1.0,10.0,1,0,1
S102429,2023-03-20,8.7,5.8,2,0,0
S102430,2023-05-18,12.5,5.48,1,0,1
S102431,2022-11-29,3.2,5.48,0,1,0
S102432,2022-10-08,1.0,6.44,1,0,1
S102433,2022-12-03,4.1,5.88,0,0,1
S102434,2022-05-13,20.5,6.3,0,0,0
S102435,2023-06-29,3.1,9.28,0,0,1
S102436,2023-03-04,2.0,6.11,1,0,1
S102437,2022-06-30,1.0,6.06,1,1,0
S102438,2021-08-14,1.1,5.49,1,0,0
S102439,2023-02-01,2.8,5.91,0,2,0
S102440,2022-12-10,11.2,6.08,1,1,0
S102441,2022-10-10,12.3,6.65,0,1,1
S102442,2023-04-05,2.2,7.53,0,0,0
S102443,2023-07-21,1.4,7.33,2,0,0
S102444,2023-02-12,15.6,8.66,0,0,0
S102445,2021-10-14,6.8,8.34,0,0,1
S102446,2022-09-28,5.8,6.35,0,0,0
S102447,2022-01-11,11.5,8.64,2,2,0
S102448,2023-02-12,6.5,7.52,0,0,1
S102449,2022-05-30,6.1,7.22,0,0,0
S102450,2022-12-23,16.6,3.84,0,0,1
S102451,2022-10-01,8.1,7.47,1,0,1
S102452,2022-12-03,2.6,6.07,1,0,1
S102453,2021-12-15,2.4,4.9,0,0,1
S102454,2021-10-20,6.4,6.74,0,1,1
S102455,2022-07-09,17.7,8.05,0,0,1
S102456,2021-12-16,7.7,5.39,1,0,1
S102457,2023-02-18,6.2,7.74,1,0,0
S102458,2023-01-24,13.5,7.72,0,0,1
S102459,2021-08-08,1.6,7.95,1,1,0
S102460,2023-04-01,12.1,7.21,0,0,0
S102461,2023-08-13,1.0,6.77,1,0,0
S102462,2021-12-10,1.0,8.11,2,0,0
S102463,2022-10-28,4.3,7.26,0,0,1
S102464,2022-09-06,1.9,6.94,1,0,0
S102465,2022-03-29,2.4,7.16,1,1,1
S102466,2021-08-02,12.3,6.53,1,0,1
S102467,2022-12-19,2.9,7.7,1,0,1
S102468,2022-10-01,5.8,9.37,0,0,0
S102469,2022-03-04,14.2,6.94,0,0,0
S102470,2022-07-21,16.8,7.55,1,0,0
S102471,2023-04-07,1.0,5.79,1,0,0
S102472,2022-07-28,18.0,7.36,1,0,1
S102473,2022-01-04,2.3,5.42,1,0,1
S102474,2021-08-05,1.0,8.03,1,0,0
S102475,2022-05-05,2.3,6.97,1,0,0
S102476,2022-02-08,13.0,6.0,0,0,1
S102477,2022-03-08,1.0,5.52,1,0,1
S102478,2021-09-11,1.0,7.77,1,1,1
S102479,2022-03-19,4.7,7.69,0,0,0
S102480,2023-04-28,7.3,7.28,0,0,1
S102481,2022-05-26,1.0,5.03,0,1,1
S102482,2022-09-30,1.2,4.1,2,0,1
S102483,2023-06-07,3.8,4.89,0,0,0
S102484,2023-03-06,5.7,6.21,1,0,0
S102485,2023-07-29,1.0,7.39,1,0,0
S102486,2022-06-21,17.3,5.49,1,0,0
S102487,2023-04-14,11.8,7.39,0,1,1
S102488,2023-06-20,15.4,6.77,0,2,1
S102489,2022-12-05,2.6,6.94,0,0,1
S102490,2021-08-10,2.4,6.29,0,0,0
S102491,2022-11-17,3.5,5.99,0,0,0
S102492,2023-01-16,6.0,7.81,1,0,1
S102493,2022-09-27,3.0,9.38,1,1,0
S102494,2021-08-20,1.4,7.13,0,0,1
S102495,2022-12-02,1.5,5.8,1,0,1
S102496,2023-02-21,5.7,6.93,0,0,1
S102497,2023-02-12,1.0,7.05,2,0,0
S102498,2021-11-24,4.1,5.03,1,1,0
S102499,2023-11-03,11.5,7.6,1,1,0
S102500,2023-06-12,15.3,5.33,1,0,1
S102501,2022-10-08,1.8,7.44,1,1,1
S102502,2022-06-20,3.8,8.09,0,0,1
S102503,2022-07-06,15.8,6.65,1,0,1
S102504,2023-05-06,3.2,8.82,2,0,0
S102505,2021-12-23,1.1,7.02,0,1,1
S102506,2022-09-20,2.3,6.99,0,0,0
S102507,2023-06-06,50.0,5.07,0,0,1
S102508,2022-05-22,1.0,6.29,1,0,1
S102509,2021-08-31,6.6,7.83,0,0,0
S102510,2022-01-28,3.9,8.98,1,0,0
S102511,2021-08-26,8.2,6.61,0,0,0
S102512,2023-08-26,11.1,5.95,1,0,0
S102513,2022-03-22,12.1,5.44,1,0,0
S102514,2023-04-24,2.4,8.3,1,0,0
S102515,2022-06-07,2.0,6.5,0,1,1
S102516,2023-01-12,4.5,4.6,0,1,0
S102517,2023-05-18,1.0,5.36,1,0,0
S102518,2023-02-20,1.0,8.14,1,0,0
S102519,2022-08-13,1.8,7.31,1,1,1
S102520,2022-11-09,2.6,7.55,0,0,1
S102521,2022-03-06,6.6,6.35,0,0,1
S102522,2023-02-06,3.9,9.28,0,0,0
S102523,2021-04-08,1.0,7.79,1,0,0
S102524,2022-09-21,5.7,5.77,0,0,0
S102525,2022-07-02,5.8,5.12,3,0,1
S102526,2021-12-07,3.3,7.44,0,0,0
S102527,2022-03-24,15.1,5.88,4,0,0
S102528,2021-12-16,16.4,7.35,1,0,0
S102529,2022-10-26,1.0,8.97,0,0,1
S102530,2021-10-15,1.0,5.83,1,0,1
S102531,2022-05-31,6.5,10.0,1,1,1
S102532,2022-04-07,1.5,8.08,0,1,0
S102533,2022-10-04,15.3,8.26,1,0,1
S102534,2023-04-06,7.4,5.84,3,0,0
S102535,2021-10-12,1.0,6.37,0,0,1
S102536,2021-12-07,4.2,6.87,0,0,1
S102537,2022-05-22,3.3,6.39,0,0,1
S102538,2021-08-12,7.1,5.01,0,1,1
S102539,2023-01-29,2.8,5.84,0,0,1
S102540,2023-04-03,1.3,9.41,1,0,0
S102541,2023-03-01,1.0,8.45,0,0,0
S102542,2023-06-29,2.6,6.46,2,0,1
S102543,2022-02-15,7.3,9.56,1,0,1
S102544,2021-07-17,7.9,7.37,0,0,0
S102545,2022-02-11,1.0,5.07,0,0,1
S102546,2023-08-21,1.0,6.41,1,0,0
S102547,2021-11-07,14.1,7.96,1,0,0
S102548,2023-07-02,11.3,5.85,3,0,0
S102549,2022-01-02,1.4,7.28,0,1,1
S102550,2023-01-25,1.6,6.23,1,0,1
S102551,2023-02-17,1.0,7.84,0,0,1
S102552,2023-01-12,7.0,8.29,0,1,0
S102553,2023-03-13,7.9,6.7,1,0,1
S102554,2023-05-07,20.9,5.11,0,0,1
