student_id,gender,age,stream_branch,degree,college_tier,city_tier,state,family_income_lpa
STU04515,Female,21,Electronics,BE,3,3,Delhi,6.54
STU04516,Male,22,Civil,MCA,2,1,Tamil Nadu,12.79
STU04517,Female,25,Civil,MCA,3,3,Telangana,7.57
STU04518,Female,24,Civil,MCA,1,3,Uttar Pradesh,5.14
STU04519,Female,21,Electronics,BE,2,1,Tamil Nadu,6.46
STU04520,Female,23,Electronics,MCA,3,2,Delhi,3.56
STU04521,Female,25,Civil,BTech,1,2,Gujarat,1.53
STU04522,Male,21,Civil,BTech,3,2,Delhi,9.52
STU04523,Male,21,Computer Science,BTech,3,2,Maharashtra,4.41
STU04524,Female,22,AI & DS,MCA,2,1,Maharashtra,1.65
STU04525,Other,24,Civil,MCA,2,3,Tamil Nadu,8.0
STU04526,Male,25,Computer Science,BE,2,1,Delhi,8.82
STU04527,Female,22,Computer Science,BTech,2,3,Gujarat,8.91
STU04528,Male,22,AI & DS,MCA,2,2,Tamil Nadu,16.83
STU04529,Female,25,AI & DS,BE,3,3,Uttar Pradesh,1.0
STU04530,Female,25,AI & DS,MCA,1,2,Tamil Nadu,3.59
STU04531,Male,22,Electronics,MCA,1,1,Maharashtra,5.87
STU04532,Male,21,Information Technology,BE,3,2,Tamil Nadu,6.89
STU04533,Female,25,Mechanical,BE,3,3,West Bengal,10.4
STU04534,Male,22,Civil,MCA,1,2,Gujarat,6.38
STU04535,Female,24,AI & DS,BE,2,2,Maharashtra,7.87
STU04536,Male,23,Mechanical,MCA,3,2,Karnataka,1.0
STU04537,Male,20,Mechanical,MCA,2,3,Maharashtra,13.09
STU04538,Male,23,Civil,BE,3,3,Uttar Pradesh,11.59
STU04539,Female,24,Computer Science,BE,2,3,Gujarat,14.35
STU04540,Male,20,Computer Science,MCA,2,2,Gujarat,5.09
STU04541,Male,21,AI & DS,BTech,2,2,Karnataka,2.3
STU04542,Female,21,Computer Science,BTech,3,2,Karnataka,5.59
STU04543,Female,23,AI & DS,BTech,2,1,Delhi,11.71
STU04544,Female,24,Information Technology,BE,1,2,Maharashtra,10.13
STU04545,Male,25,AI & DS,BE,2,1,Tamil Nadu,4.44
STU04546,Male,20,Civil,BTech,3,1,Karnataka,6.46
STU04547,Male,25,Mechanical,BTech,3,1,Delhi,10.33
STU04548,Female,22,Electronics,BE,2,1,Tamil Nadu,5.7
STU04549,Male,24,Electronics,BE,2,2,Maharashtra,1.83
STU04550,Female,21,Information Technology,BTech,2,2,Uttar Pradesh,2.54
STU04551,Male,20,Mechanical,BE,3,1,West Bengal,3.31
STU04552,Male,24,AI & DS,MCA,3,2,Maharashtra,11.48
STU04553,Female,21,AI & DS,BTech,2,2,Delhi,12.36
STU04554,Female,20,Electronics,BE,2,2,Gujarat,2.54
STU04555,Other,24,Civil,BE,1,3,Karnataka,10.22
STU04556,Male,25,Civil,MCA,2,3,Telangana,7.18
STU04557,Female,23,Electronics,BE,2,3,West Bengal,9.0
STU04558,Male,24,Information Technology,MCA,1,2,Telangana,18.82
STU04559,Female,21,AI & DS,BE,3,1,Maharashtra,6.18
STU04560,Other,23,Computer Science,MCA,2,1,Gujarat,12.32
STU04561,Female,22,Electronics,BE,3,2,Gujarat,5.36
STU04562,Female,21,Civil,MCA,3,2,Delhi,5.34
STU04563,Male,23,Civil,BTech,1,1,Karnataka,9.24
STU04564,Male,25,Mechanical,BTech,2,2,Uttar Pradesh,6.1
STU04565,Male,25,Civil,MCA,2,3,Telangana,13.12
STU04566,Male,23,AI & DS,BE,2,3,Maharashtra,6.37
STU04567,Male,20,Electronics,BTech,1,3,Uttar Pradesh,5.0
STU04568,Female,22,Electronics,MCA,2,3,Uttar Pradesh,3.08
STU04569,Female,23,Electronics,MCA,2,1,Delhi,10.92
STU04570,Female,25,Information Technology,MCA,2,1,Maharashtra,8.99
STU04571,Female,24,Civil,MCA,2,1,Maharashtra,17.52
STU04572,Male,23,Civil,MCA,3,2,Maharashtra,5.13
STU04573,Male,22,Computer Science,MCA,2,1,Tamil Nadu,1.0
STU04574,Female,25,Civil,MCA,2,3,Karnataka,8.73
STU04575,Male,20,Computer Science,BTech,2,3,Karnataka,1.0
STU04576,Male,22,Computer Science,BTech,3,1,Uttar Pradesh,11.51
STU04577,Female,23,Civil,BTech,2,2,Telangana,9.93
STU04578,Male,25,Information Technology,MCA,2,3,Delhi,8.73
STU04579,Male,25,Computer Science,BE,3,2,Uttar Pradesh,9.74
STU04580,Male,22,Electronics,BTech,1,1,Maharashtra,8.56
STU04581,Female,20,Mechanical,BE,1,3,Maharashtra,4.07
STU04582,Male,20,Electronics,BE,3,2,Gujarat,4.08
STU04583,Female,24,AI & DS,BTech,1,3,Tamil Nadu,8.33
STU04584,Female,24,Mechanical,MCA,3,1,Gujarat,5.37
STU04585,Male,20,Civil,BE,2,3,Delhi,4.43
STU04586,Male,25,Information Technology,BE,1,2,Uttar Pradesh,8.17
STU04587,Female,23,Computer Science,BE,1,1,Uttar Pradesh,13.9
STU04588,Male,21,Computer Science,MCA,3,1,Uttar Pradesh,6.77
STU04589,Female,20,Electronics,BE,3,2,Tamil Nadu,4.39
STU04590,Female,24,Mechanical,MCA,3,3,Delhi,12.32
STU04591,Female,23,Mechanical,BTech,3,2,Maharashtra,1.31
STU04592,Female,21,Mechanical,BTech,3,3,Delhi,7.98
STU04593,Male,22,AI & DS,MCA,3,1,Karnataka,1.0
STU04594,Male,25,Computer Science,BTech,3,3,Karnataka,5.8
STU04595,Male,22,Information Technology,BTech,3,3,Karnataka,1.0
STU04596,Male,21,Information Technology,BE,3,3,Maharashtra,16.11
STU04597,Male,24,Electronics,BTech,1,3,Gujarat,15.89
STU04598,Male,22,Civil,BE,2,3,Telangana,7.03
STU04599,Male,23,Civil,MCA,2,1,Karnataka,4.55
STU04600,Female,23,Civil,MCA,3,2,Maharashtra,9.93
STU04601,Male,22,Mechanical,BE,1,1,Tamil Nadu,8.61
STU04602,Male,21,Electronics,BE,3,1,Telangana,5.09
STU04603,Male,21,Electronics,MCA,3,1,Telangana,3.49
STU04604,Male,25,Electronics,BTech,3,1,Gujarat,9.3
STU04605,Male,24,AI & DS,MCA,3,2,Maharashtra,14.58
STU04606,Male,23,Civil,BTech,2,2,Telangana,13.82
STU04607,Male,22,Mechanical,BTech,3,2,Uttar Pradesh,12.03
STU04608,Female,25,Mechanical,MCA,2,2,Karnataka,6.25
STU04609,Female,21,Mechanical,BTech,2,2,Uttar Pradesh,13.6
STU04610,Female,20,Information Technology,BE,2,3,Uttar Pradesh,18.95
STU04611,Male,23,Computer Science,BE,2,2,West Bengal,10.44
STU04612,Male,20,Computer Science,BTech,2,3,Uttar Pradesh,5.2
STU04613,Other,20,Civil,BE,3,3,Telangana,12.34
STU04614,Female,25,AI & DS,BTech,3,2,Delhi,2.07
STU04615,Male,21,Mechanical,BE,1,3,Karnataka,8.82
STU04616,Male,22,Electronics,MCA,3,3,Maharashtra,13.41
STU04617,Male,21,Information Technology,BE,3,2,Tamil Nadu,6.57
STU04618,Male,20,Civil,BE,2,3,Delhi,4.29
STU04619,Male,23,Computer Science,MCA,1,1,Gujarat,6.57
STU04620,Female,22,Information Technology,BTech,2,2,Telangana,4.12
STU04621,Male,22,Civil,BTech,2,1,West Bengal,9.22
STU04622,Female,25,AI & DS,MCA,3,1,Karnataka,1.0
STU04623,Male,22,AI & DS,BE,2,3,Gujarat,11.73
STU04624,Male,23,Mechanical,BE,3,2,Delhi,8.94
STU04625,Female,23,Information Technology,BE,2,2,Delhi,6.8
STU04626,Male,25,Mechanical,MCA,3,3,West Bengal,2.61
STU04627,Male,22,Computer Science,BTech,2,2,West Bengal,5.19
STU04628,Male,22,Civil,BE,2,3,Karnataka,6.17
STU04629,Male,23,Civil,BTech,1,2,Karnataka,6.15
STU04630,Male,21,Mechanical,BE,3,3,Telangana,7.52
STU04631,Male,24,AI & DS,MCA,3,1,Tamil Nadu,18.52
STU04632,Male,23,Information Technology,MCA,3,1,Tamil Nadu,8.88
STU04633,Female,21,Information Technology,MCA,3,1,Maharashtra,15.6
STU04634,Male,20,Mechanical,BE,2,2,Tamil Nadu,9.41
STU04635,Female,21,Mechanical,BE,3,1,Tamil Nadu,12.54
STU04636,Male,23,AI & DS,BTech,2,2,Telangana,5.84
STU04637,Female,24,Computer Science,MCA,1,2,Tamil Nadu,12.09
STU04638,Male,24,Computer Science,BE,3,1,Maharashtra,10.79
STU04639,Other,21,Civil,BE,3,2,Tamil Nadu,7.42
STU04640,Male,23,Mechanical,MCA,3,3,Gujarat,6.75
STU04641,Male,23,AI & DS,BE,3,1,Maharashtra,1.0
STU04642,Male,20,Electronics,MCA,3,2,Telangana,13.96
STU04643,Male,20,Mechanical,BE,3,3,Maharashtra,6.19
STU04644,Male,24,Computer Science,BTech,1,3,Delhi,9.87
STU04645,Male,25,Information Technology,MCA,2,2,Delhi,7.98
STU04646,Female,21,Information Technology,BE,3,2,Tamil Nadu,13.99
STU04647,Male,20,Information Technology,BTech,2,1,Delhi,1.18
STU04648,Male,24,Electronics,MCA,3,2,Uttar Pradesh,13.4
STU04649,Male,25,Information Technology,MCA,3,1,Maharashtra,8.26
STU04650,Female,20,Computer Science,BE,2,3,Uttar Pradesh,1.0
STU04651,Male,22,Information Technology,MCA,3,1,Gujarat,5.22
STU04652,Male,25,AI & DS,BE,3,1,Maharashtra,1.0
STU04653,Male,21,Information Technology,BE,1,1,Maharashtra,1.0
STU04654,Male,25,Mechanical,BE,2,1,Uttar Pradesh,8.9
STU04655,Female,20,Mechanical,BTech,3,2,West Bengal,9.65
STU04656,Male,20,Computer Science,BTech,1,1,Tamil Nadu,9.29
STU04657,Female,23,AI & DS,BE,2,3,Telangana,1.0
STU04658,Male,24,Electronics,MCA,3,3,Karnataka,2.06
STU04659,Male,23,AI & DS,MCA,3,1,West Bengal,15.45
STU04660,Male,21,Civil,MCA,2,3,Delhi,8.03
STU04661,Male,23,Civil,BTech,2,3,Gujarat,6.81
STU04662,Female,21,Electronics,BTech,3,2,Telangana,1.0
STU04663,Male,24,Mechanical,BE,1,1,Uttar Pradesh,10.81
STU04664,Male,22,Civil,BE,1,1,Delhi,10.13
STU04665,Female,25,Information Technology,MCA,2,1,Karnataka,15.37
STU04666,Male,23,Electronics,MCA,2,3,Karnataka,17.26
STU04667,Other,25,Computer Science,BTech,3,1,Gujarat,7.89
STU04668,Male,22,Mechanical,MCA,1,2,West Bengal,13.25
STU04669,Male,24,Civil,MCA,1,3,Delhi,14.83
STU04670,Female,24,Information Technology,MCA,1,1,Gujarat,10.53
STU04671,Male,25,AI & DS,MCA,2,1,West Bengal,12.26
STU04672,Male,23,Information Technology,BTech,2,1,Tamil Nadu,10.34
STU04673,Male,20,AI & DS,MCA,3,2,Telangana,4.49
STU04674,Male,25,Mechanical,MCA,3,3,Maharashtra,12.19
STU04675,Male,25,Civil,MCA,3,2,Gujarat,11.5
STU04676,Female,25,AI & DS,MCA,2,2,West Bengal,7.06
STU04677,Male,20,AI & DS,BE,1,3,Maharashtra,9.08
STU04678,Male,25,Civil,BE,3,2,West Bengal,2.52
STU04679,Male,21,Computer Science,MCA,2,2,Delhi,9.33
STU04680,Male,22,Computer Science,BTech,2,2,Uttar Pradesh,8.3
STU04681,Male,20,Mechanical,BTech,3,2,Tamil Nadu,11.88
STU04682,Male,22,Computer Science,BE,3,3,Maharashtra,6.7
STU04683,Male,25,AI & DS,MCA,1,1,West Bengal,7.83
STU04684,Male,22,AI & DS,MCA,3,1,West Bengal,1.0
STU04685,Male,21,Mechanical,BE,2,3,Telangana,12.32
STU04686,Female,24,Mechanical,BE,3,2,West Bengal,4.7
STU04687,Female,24,Civil,BE,2,3,Uttar Pradesh,11.56
STU04688,Male,22,Electronics,MCA,1,2,Tamil Nadu,5.34
STU04689,Female,20,Mechanical,BE,3,3,Uttar Pradesh,7.03
STU04690,Female,25,Information Technology,BE,3,1,Tamil Nadu,11.52
STU04691,Male,23,Electronics,BTech,3,3,West Bengal,2.49
STU04692,Male,23,Civil,BE,2,2,Uttar Pradesh,6.99
STU04693,Male,24,Computer Science,MCA,3,3,West Bengal,11.66
STU04694,Male,25,Mechanical,BTech,2,3,Delhi,5.84
STU04695,Male,23,Information Technology,MCA,3,1,Tamil Nadu,1.0
STU04696,Male,23,Computer Science,MCA,1,3,Tamil Nadu,2.2
STU04697,Male,23,Computer Science,MCA,2,3,Delhi,11.2
STU04698,Male,25,AI & DS,MCA,1,3,Gujarat,1.0
STU04699,Female,22,Civil,BE,2,1,Karnataka,12.77
STU04700,Female,23,Information Technology,BE,3,1,West Bengal,14.54
STU04701,Male,23,Computer Science,BTech,3,1,Gujarat,1.59
STU04702,Female,25,Civil,BTech,2,2,Gujarat,7.38
STU04703,Female,23,Information Technology,BE,3,1,West Bengal,1.45
STU04704,Male,24,Civil,BE,3,3,Maharashtra,3.26
STU04705,Female,23,AI & DS,BTech,1,3,Gujarat,7.75
STU04706,Male,21,Computer Science,BTech,3,2,Uttar Pradesh,7.38
STU04707,Female,20,AI & DS,BTech,3,3,Tamil Nadu,1.0
STU04708,Male,20,Electronics,MCA,3,1,Tamil Nadu,6.2
STU04709,Male,25,Electronics,BTech,2,2,Delhi,1.0
STU04710,Female,21,AI & DS,BE,1,3,West Bengal,14.82
STU04711,Male,20,Mechanical,BE,1,1,Uttar Pradesh,12.16
STU04712,Female,20,Computer Science,MCA,2,2,Gujarat,9.28
STU04713,Male,25,Information Technology,BTech,2,2,Tamil Nadu,2.96
STU04714,Female,23,AI & DS,MCA,3,1,Telangana,6.32
STU04715,Male,23,Information Technology,BTech,3,2,Uttar Pradesh,10.96
STU04716,Male,25,Computer Science,MCA,3,3,Uttar Pradesh,9.0
STU04717,Male,24,AI & DS,MCA,3,2,Uttar Pradesh,6.86
STU04718,Other,24,Mechanical,BE,3,3,Uttar Pradesh,8.65
STU04719,Female,21,Information Technology,MCA,3,3,West Bengal,4.64
STU04720,Male,21,Civil,BTech,2,2,Tamil Nadu,6.7
STU04721,Male,25,Civil,BTech,3,3,Karnataka,1.43
STU04722,Female,21,Mechanical,BE,3,1,Tamil Nadu,1.0
STU04723,Male,25,Mechanical,BTech,3,2,Maharashtra,2.72
STU04724,Male,25,Information Technology,MCA,3,1,Tamil Nadu,13.32
STU04725,Female,23,Information Technology,BTech,3,1,Maharashtra,1.08
STU04726,Female,25,Computer Science,MCA,2,2,Maharashtra,1.17
STU04727,Male,23,Computer Science,MCA,2,2,West Bengal,9.33
STU04728,Male,22,Civil,BE,3,2,West Bengal,6.88
STU04729,Male,23,Mechanical,BE,1,3,West Bengal,8.16
STU04730,Male,24,Civil,MCA,3,1,Karnataka,11.67
STU04731,Male,25,Mechanical,MCA,2,3,Delhi,5.34
STU04732,Male,25,Electronics,BE,3,2,Karnataka,1.0
STU04733,Male,22,Electronics,MCA,3,1,Gujarat,3.38
STU04734,Male,25,Civil,BTech,2,3,Uttar Pradesh,11.24
STU04735,Female,22,Mechanical,BTech,2,1,West Bengal,7.77
STU04736,Female,25,AI & DS,BE,3,3,Maharashtra,6.46
STU04737,Female,25,Civil,BE,3,2,Delhi,9.81
STU04738,Female,24,AI & DS,MCA,2,3,Karnataka,8.5
STU04739,Female,24,AI & DS,BTech,3,2,Telangana,13.27
STU04740,Male,20,AI & DS,BTech,3,2,Uttar Pradesh,9.32
STU04741,Male,22,Computer Science,BE,3,2,West Bengal,10.02
STU04742,Female,22,Mechanical,MCA,1,1,Maharashtra,2.69
STU04743,Male,23,Civil,MCA,1,1,Tamil Nadu,5.97
STU04744,Male,23,Information Technology,BE,3,3,Delhi,12.66
STU04745,Female,20,Civil,BE,1,3,Gujarat,2.64
STU04746,Male,23,Computer Science,BE,2,3,Telangana,8.42
STU04747,Female,24,Civil,MCA,3,2,Uttar Pradesh,5.62
STU04748,Female,21,AI & DS,BE,2,2,Telangana,10.58
STU04749,Female,25,AI & DS,BTech,3,2,Delhi,5.17
STU04750,Male,22,Electronics,BE,1,1,Telangana,4.97
STU04751,Female,20,Mechanical,MCA,2,3,Telangana,3.8
STU04752,Female,23,Civil,BE,3,2,Karnataka,1.52
STU04753,Male,22,AI & DS,BE,2,2,Gujarat,11.27
STU04754,Other,22,Civil,MCA,3,3,Telangana,7.68
STU04755,Male,21,Computer Science,BE,2,2,Gujarat,3.37
STU04756,Male,25,Information Technology,BTech,2,2,Karnataka,17.43
STU04757,Male,23,Mechanical,MCA,2,2,Delhi,8.83
STU04758,Male,25,Civil,MCA,2,1,Uttar Pradesh,2.95
STU04759,Male,21,Mechanical,MCA,3,2,West Bengal,12.3
STU04760,Female,22,AI & DS,BE,2,2,Delhi,20.72
STU04761,Other,23,Civil,BE,2,2,Uttar Pradesh,1.0
STU04762,Male,24,Computer Science,BTech,2,1,Gujarat,5.21
STU04763,Female,24,Computer Science,BE,3,2,Maharashtra,2.34
STU04764,Female,25,Mechanical,BTech,2,2,Telangana,8.06
STU04765,Female,21,Civil,BE,3,2,Telangana,9.46
STU04766,Male,24,Civil,MCA,2,2,Tamil Nadu,10.07
STU04767,Female,22,Information Technology,BTech,3,3,West Bengal,10.71
STU04768,Male,21,AI & DS,BTech,2,2,Delhi,1.43
STU04769,Male,24,AI & DS,MCA,3,1,Telangana,13.72
STU04770,Male,22,Information Technology,BE,2,3,Delhi,5.87
STU04771,Male,20,Computer Science,MCA,3,1,Telangana,9.99
STU04772,Male,22,Civil,BE,2,3,Delhi,13.47
STU04773,Male,22,Electronics,BE,3,2,Delhi,7.42
STU04774,Other,20,Mechanical,BTech,2,2,Gujarat,17.34
STU04775,Female,23,Civil,BE,3,2,Telangana,7.01
STU04776,Male,20,Electronics,MCA,1,3,West Bengal,2.85
STU04777,Male,21,Mechanical,BTech,2,2,Karnataka,6.65
STU04778,Male,25,Computer Science,MCA,2,3,Tamil Nadu,2.57
STU04779,Male,23,AI & DS,BE,2,2,Karnataka,6.21
STU04780,Male,24,AI & DS,BE,3,3,Gujarat,12.44
STU04781,Male,24,Civil,BTech,3,3,Gujarat,8.87
STU04782,Male,25,Computer Science,MCA,3,2,Gujarat,3.99
STU04783,Male,21,Electronics,MCA,3,2,Uttar Pradesh,9.76
STU04784,Male,24,Information Technology,BE,2,1,Maharashtra,9.02
STU04785,Male,24,Civil,MCA,3,1,Maharashtra,11.34
STU04786,Female,23,Computer Science,MCA,1,2,Tamil Nadu,8.52
STU04787,Female,20,Mechanical,BTech,2,3,West Bengal,5.09
STU04788,Male,20,Mechanical,BTech,2,1,Uttar Pradesh,7.92
STU04789,Other,21,Information Technology,BE,3,2,Uttar Pradesh,2.22
STU04790,Female,20,Information Technology,BTech,3,3,Maharashtra,1.0
STU04791,Male,25,Computer Science,BTech,3,2,Maharashtra,10.64
STU04792,Male,22,Mechanical,BE,1,3,Delhi,11.31
STU04793,Male,24,Mechanical,MCA,3,3,West Bengal,13.47
STU04794,Female,20,Information Technology,MCA,3,3,Telangana,9.89
STU04795,Male,22,Electronics,BE,2,1,Karnataka,8.49
STU04796,Male,22,Electronics,BTech,1,1,Delhi,14.16
STU04797,Male,21,Mechanical,BE,2,2,Telangana,2.78
STU04798,Male,21,Civil,BE,2,1,Karnataka,8.71
STU04799,Male,21,Information Technology,BTech,3,1,Uttar Pradesh,13.7
STU04800,Male,25,Civil,MCA,3,1,Uttar Pradesh,6.82
STU04801,Male,24,AI & DS,BTech,2,2,Tamil Nadu,5.38
STU04802,Female,20,Computer Science,BE,3,1,Gujarat,4.58
STU04803,Female,25,Civil,BE,2,2,Delhi,11.91
STU04804,Male,22,Electronics,BTech,3,2,Telangana,9.04
STU04805,Female,22,AI & DS,BE,3,3,Gujarat,1.93
STU04806,Male,22,Information Technology,MCA,1,3,Tamil Nadu,12.78
STU04807,Male,25,Electronics,BE,3,2,Maharashtra,3.29
STU04808,Male,24,Electronics,BE,2,1,Gujarat,3.84
STU04809,Male,20,Electronics,MCA,1,3,West Bengal,9.65
STU04810,Male,24,Computer Science,BE,2,2,Karnataka,15.41
STU04811,Female,25,Civil,BE,3,3,West Bengal,3.64
STU04812,Male,23,Electronics,BTech,2,3,Maharashtra,12.52
STU04813,Female,22,Electronics,BTech,2,2,Telangana,8.7
STU04814,Male,21,Mechanical,BTech,2,3,Uttar Pradesh,13.56
STU04815,Female,21,Civil,BTech,1,2,Telangana,1.0
STU04816,Male,20,Information Technology,BTech,3,3,West Bengal,9.74
STU04817,Male,21,Electronics,BTech,2,2,Karnataka,7.78
STU04818,Male,25,Mechanical,MCA,3,2,Uttar Pradesh,8.08
STU04819,Female,23,Computer Science,BE,2,1,Karnataka,6.1
STU04820,Male,20,Computer Science,BTech,1,3,West Bengal,9.65
STU04821,Male,22,Mechanical,BE,3,1,Telangana,2.84
STU04822,Male,25,Mechanical,MCA,2,3,Maharashtra,7.9
STU04823,Male,20,Civil,MCA,3,3,Uttar Pradesh,9.73
STU04824,Female,23,Electronics,BE,3,1,Karnataka,4.4
STU04825,Female,24,Computer Science,BTech,2,2,Uttar Pradesh,12.36
STU04826,Female,21,Civil,BE,3,1,Tamil Nadu,10.37
STU04827,Female,25,AI & DS,BE,2,3,Maharashtra,2.72
STU04828,Male,24,Computer Science,BE,2,1,Karnataka,12.27
STU04829,Male,22,Mechanical,BTech,2,2,Uttar Pradesh,13.91
STU04830,Female,23,Electronics,MCA,2,3,Gujarat,12.34
STU04831,Other,20,Mechanical,BE,2,2,Karnataka,12.39
STU04832,Female,23,Information Technology,BTech,3,1,Tamil Nadu,6.31
STU04833,Female,21,Electronics,BTech,3,3,Maharashtra,12.98
STU04834,Female,25,Computer Science,BE,3,2,Tamil Nadu,7.7
STU04835,Male,25,Computer Science,MCA,3,3,Maharashtra,5.24
STU04836,Female,22,Information Technology,BE,2,3,Karnataka,11.64
STU04837,Female,23,Civil,BTech,2,1,Delhi,9.35
STU04838,Male,21,Electronics,BTech,3,3,Tamil Nadu,14.55
STU04839,Male,24,Information Technology,BTech,2,2,Delhi,17.48
STU04840,Female,22,AI & DS,BE,2,3,Uttar Pradesh,6.71
STU04841,Male,20,Information Technology,MCA,2,3,Gujarat,4.64
STU04842,Male,20,Mechanical,BTech,1,3,West Bengal,10.16
STU04843,Female,21,Mechanical,BTech,3,3,Uttar Pradesh,6.46
STU04844,Male,20,AI & DS,MCA,3,3,Maharashtra,2.49
STU04845,Male,22,AI & DS,MCA,1,2,West Bengal,11.2
STU04846,Female,23,Information Technology,MCA,2,3,Telangana,10.41
STU04847,Male,20,Computer Science,BE,2,3,Uttar Pradesh,10.62
STU04848,Male,25,Electronics,BE,3,1,Uttar Pradesh,1.65
STU04849,Female,22,Electronics,BE,3,2,Karnataka,9.22
STU04850,Female,22,AI & DS,MCA,2,3,Delhi,8.17
STU04851,Male,20,Computer Science,BE,2,3,Gujarat,1.91
STU04852,Female,24,Mechanical,MCA,3,1,Delhi,11.86
STU04853,Male,21,Mechanical,BE,2,3,Gujarat,6.27
STU04854,Male,22,AI & DS,BTech,2,3,Telangana,5.84
STU04855,Female,22,Information Technology,MCA,3,2,Uttar Pradesh,12.74
STU04856,Female,25,Information Technology,BE,2,2,Delhi,16.96
STU04857,Male,25,Electronics,BTech,3,3,Tamil Nadu,11.3
STU04858,Other,20,AI & DS,BE,3,3,Tamil Nadu,10.73
STU04859,Male,21,Information Technology,MCA,2,2,Uttar Pradesh,8.74
STU04860,Female,20,Information Technology,MCA,3,2,Gujarat,5.93
STU04861,Male,24,Civil,MCA,2,3,Telangana,7.09
STU04862,Male,24,Mechanical,BTech,3,1,Maharashtra,1.0
STU04863,Male,21,Civil,MCA,3,1,West Bengal,7.15
STU04864,Male,20,Electronics,BTech,3,3,Karnataka,9.72
STU04865,Male,24,Civil,MCA,2,2,Uttar Pradesh,16.48
STU04866,Female,20,Information Technology,BTech,3,2,Maharashtra,4.2
STU04867,Female,24,Mechanical,BTech,3,3,Tamil Nadu,6.7
STU04868,Male,20,Electronics,MCA,1,2,Karnataka,8.9
STU04869,Female,22,Civil,BTech,3,3,Maharashtra,13.48
STU04870,Male,21,Computer Science,BTech,1,3,Delhi,2.9
STU04871,Male,25,Civil,BE,2,2,Delhi,11.92
STU04872,Female,20,AI & DS,BE,2,3,Telangana,10.45
STU04873,Female,25,Electronics,BE,3,3,Gujarat,1.7
STU04874,Male,24,Mechanical,BTech,2,2,Karnataka,8.47
STU04875,Female,22,Mechanical,MCA,1,2,Delhi,1.0
STU04876,Male,23,Information Technology,MCA,2,3,Karnataka,14.65
STU04877,Male,20,Civil,BE,2,2,Gujarat,3.96
STU04878,Male,21,Mechanical,MCA,2,1,Maharashtra,13.64
STU04879,Male,23,Information Technology,MCA,3,2,Telangana,5.25
STU04880,Male,20,Computer Science,BTech,2,1,Uttar Pradesh,8.2
STU04881,Female,24,AI & DS,BTech,3,1,Uttar Pradesh,11.12
STU04882,Male,21,Computer Science,BTech,2,2,Maharashtra,4.9
STU04883,Male,21,Information Technology,BE,3,1,Gujarat,1.0
STU04884,Male,20,AI & DS,BE,1,2,Delhi,15.51
STU04885,Female,24,Civil,MCA,3,2,Maharashtra,13.11
STU04886,Female,21,Computer Science,BE,2,2,Maharashtra,15.89
STU04887,Female,20,Electronics,MCA,3,2,Karnataka,12.43
STU04888,Male,20,Electronics,MCA,2,3,Maharashtra,4.44
STU04889,Female,22,Electronics,MCA,3,2,Maharashtra,9.12
STU04890,Male,21,Mechanical,BTech,2,3,Uttar Pradesh,10.55
STU04891,Male,21,Civil,MCA,2,3,Karnataka,5.75
STU04892,Male,22,Computer Science,BTech,2,3,Tamil Nadu,7.32
STU04893,Male,20,Information Technology,BTech,1,3,Gujarat,10.23
STU04894,Male,23,Mechanical,BTech,3,3,Karnataka,3.67
STU04895,Female,20,Mechanical,MCA,3,1,Karnataka,13.64
STU04896,Female,22,Computer Science,BTech,2,1,Uttar Pradesh,1.0
STU04897,Male,22,Mechanical,BTech,3,3,Karnataka,9.7
STU04898,Female,25,Civil,MCA,3,1,Karnataka,15.64
STU04899,Male,23,Mechanical,MCA,3,3,Gujarat,3.91
STU04900,Male,24,Electronics,BTech,3,3,Karnataka,17.6
STU04901,Female,21,AI & DS,BE,3,3,West Bengal,9.48
STU04902,Male,25,Civil,BTech,2,3,Karnataka,10.53
STU04903,Male,21,Mechanical,BE,2,3,Telangana,4.34
STU04904,Female,23,Information Technology,MCA,3,2,Karnataka,4.1
STU04905,Female,25,Electronics,MCA,3,2,West Bengal,10.47
STU04906,Male,20,Information Technology,BTech,3,3,Gujarat,7.3
STU04907,Male,24,Electronics,BTech,3,3,Telangana,15.16
STU04908,Male,20,Information Technology,BE,3,3,Telangana,9.6
STU04909,Female,23,AI & DS,BTech,2,1,Uttar Pradesh,11.1
STU04910,Other,22,Electronics,BE,3,3,Gujarat,12.26
STU04911,Female,22,AI & DS,BE,2,1,West Bengal,14.48
STU04912,Male,23,Electronics,BE,3,3,Telangana,15.77
STU04913,Male,23,Civil,MCA,3,3,West Bengal,1.0
STU04914,Female,24,Mechanical,BE,3,3,Telangana,7.29
STU04915,Male,20,Computer Science,BTech,3,1,Delhi,9.97
STU04916,Female,25,Mechanical,BE,3,3,Telangana,12.1
STU04917,Male,25,Electronics,MCA,3,1,Telangana,14.68
STU04918,Male,24,AI & DS,MCA,3,3,West Bengal,8.5
STU04919,Female,23,Mechanical,BTech,3,1,Uttar Pradesh,8.41
STU04920,Other,21,Computer Science,BE,3,3,Telangana,8.55
STU04921,Female,24,AI & DS,BTech,3,2,Maharashtra,4.76
STU04922,Male,22,Computer Science,BTech,2,2,Gujarat,6.81
STU04923,Female,20,Information Technology,BE,2,2,Uttar Pradesh,17.38
STU04924,Male,24,Computer Science,MCA,2,1,Maharashtra,10.91
STU04925,Male,20,AI & DS,BE,2,3,Maharashtra,13.79
