student_id,sleep_hours,screen_time_hours,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency_per_week,motivation_level,physical_activity_hours_sehaj,stress_level_sehaj,lifestyle_risk_flag
STU03803,5.9,10.1,3.6,6.4,80,19,0,43,,,High Risk
STU03804,5.0,5.7,6.4,7.1,56,64,2,93,,,Normal
STU03805,7.8,6.7,3.2,9.6,54,31,1,100,,,Normal
STU03806,6.0,7.2,5.5,7.4,31,26,6,86,,,Normal
STU03807,5.7,5.3,4.1,7.6,80,83,3,79,,,High Risk
STU03808,6.3,6.3,4.8,9.0,40,47,4,52,,,Normal
STU03809,7.9,6.2,4.3,7.6,62,65,3,84,,,Normal
STU03810,5.4,5.6,0.0,6.9,33,26,3,65,,,Normal
STU03811,6.4,6.7,3.6,6.3,71,75,4,95,3.2,High,Normal
STU03812,5.3,8.7,2.7,7.0,82,16,5,77,,,High Risk
STU03813,4.5,5.9,1.1,7.5,9,49,1,78,3.9,Moderate,High Risk
STU03814,3.0,6.9,3.0,7.0,76,61,4,60,,,High Risk
STU03815,6.6,7.5,1.8,7.1,31,47,3,52,,,Normal
STU03816,5.3,5.5,2.9,10.0,54,43,0,74,,,Normal
STU03817,8.2,10.7,4.7,9.0,72,41,6,54,4.4,Moderate,Normal
STU03818,6.7,3.1,2.6,8.9,67,24,0,82,,,Normal
STU03819,7.2,5.4,5.0,7.0,65,17,3,51,7.7,Moderate,Normal
STU03820,5.8,3.4,1.7,6.7,49,36,5,75,,,Normal
STU03821,3.9,5.6,0.2,8.3,83,40,5,80,,,High Risk
STU03822,7.9,7.9,2.2,8.7,32,50,2,57,,,Normal
STU03823,5.7,3.2,6.9,8.1,39,54,4,51,,,Normal
STU03824,6.1,9.4,2.2,8.1,56,48,6,43,,,Normal
STU03825,5.8,6.1,4.1,6.7,32,25,4,75,,,Normal
STU03826,5.7,11.5,2.2,10.7,50,17,6,89,,,Normal
STU03827,5.3,6.2,1.8,9.5,73,9,2,75,,,Normal
STU03828,7.1,9.0,0.6,6.7,43,54,5,72,,,Normal
STU03829,5.3,6.7,2.5,4.8,42,32,2,68,,,Normal
STU03830,7.2,6.6,5.4,7.1,69,42,6,84,,,Normal
STU03831,6.7,6.2,2.2,9.0,80,24,6,61,,,High Risk
STU03832,6.0,4.0,1.9,9.4,100,60,0,42,,,High Risk
STU03833,7.2,6.6,3.3,5.4,62,37,0,53,,,Normal
STU03834,5.7,7.3,3.3,9.1,69,70,6,58,,,Normal
STU03835,6.1,7.3,4.0,8.8,59,61,5,72,,,Normal
STU03836,6.2,10.6,4.5,7.1,55,70,3,74,,,Normal
STU03837,7.2,9.5,4.8,9.2,100,53,6,72,,,High Risk
STU03838,7.0,8.5,0.3,6.7,85,55,6,100,,,High Risk
STU03839,6.9,4.6,2.1,5.0,71,61,5,63,,,Normal
STU03840,4.4,2.4,6.3,8.2,52,95,3,59,7.6,High,High Risk
STU03841,4.4,5.2,3.0,7.5,87,73,2,53,,,High Risk
STU03842,5.9,4.8,0.3,9.8,42,32,1,79,,,Normal
STU03843,6.1,10.2,2.8,4.3,61,38,1,66,,,Normal
STU03844,5.5,8.1,1.2,5.8,71,61,5,80,,,Normal
STU03845,8.1,6.1,1.2,8.0,67,34,3,56,,,Normal
STU03846,6.7,8.2,1.1,6.5,31,47,4,73,,,Normal
STU03847,5.2,9.1,1.4,8.8,36,53,3,70,,,Normal
STU03848,6.2,3.3,1.5,8.5,51,58,6,73,,,Normal
STU03849,7.2,6.5,4.6,9.5,59,61,5,56,,,Normal
STU03850,5.9,6.7,2.3,8.3,47,37,5,63,4.6,Low,Normal
STU03851,5.7,7.1,2.5,7.5,30,50,4,61,,,Normal
STU03852,5.8,3.1,1.8,10.2,61,100,1,85,,,High Risk
STU03853,6.1,6.2,2.8,5.3,35,31,3,88,,,Normal
STU03854,6.7,3.1,2.1,7.7,46,67,0,54,,,Normal
STU03855,5.0,6.4,6.0,7.6,85,63,5,78,,,High Risk
STU03856,6.3,7.4,2.1,7.4,9,39,5,75,,,Normal
STU03857,6.3,9.1,2.4,7.3,58,26,6,90,,,Normal
STU03858,5.8,6.8,0.8,5.0,44,50,6,77,,,Normal
STU03859,6.7,3.3,4.5,8.5,30,22,3,70,,,Normal
STU03860,4.7,8.5,2.1,6.8,47,65,3,69,,,High Risk
STU03861,6.1,5.0,3.2,9.2,50,61,6,60,,,Normal
STU03862,5.8,5.2,6.0,6.0,51,54,3,54,,,Normal
STU03863,8.5,8.6,2.4,9.0,55,18,4,81,,,Normal
STU03864,6.5,6.2,1.6,7.8,100,49,2,64,,,High Risk
STU03865,6.6,6.3,2.5,8.1,61,53,2,63,,,Normal
STU03866,7.1,5.5,4.7,4.2,76,12,0,27,,,High Risk
STU03867,6.1,3.6,4.3,7.7,37,67,5,46,,,Normal
STU03868,4.7,9.0,7.0,7.7,69,65,3,86,,,High Risk
STU03869,6.4,6.9,2.9,8.5,80,24,0,88,,,High Risk
STU03870,6.1,7.5,1.2,8.1,82,58,2,71,,,High Risk
STU03871,8.4,7.8,1.1,7.5,83,19,3,72,2.8,Low,High Risk
STU03872,7.9,6.4,1.2,6.8,50,19,5,39,,,Normal
STU03873,7.7,6.6,3.3,8.3,68,35,4,36,,,Normal
STU03874,4.1,3.2,4.3,4.0,100,61,3,63,,,High Risk
STU03875,5.6,9.0,3.2,6.6,66,37,5,92,,,Normal
STU03876,6.2,7.4,2.9,8.0,24,19,3,72,,,Normal
STU03877,4.9,8.2,4.5,7.7,77,61,3,62,,,High Risk
STU03878,6.1,10.1,3.7,6.0,37,48,5,48,,,Normal
STU03879,6.9,7.1,0.0,8.3,36,22,4,94,,,Normal
STU03880,6.9,10.8,3.4,7.8,56,55,6,93,,,Normal
STU03881,5.2,6.6,0.7,7.4,81,45,0,82,,,High Risk
STU03882,5.9,8.7,4.0,8.8,93,64,4,53,,,High Risk
STU03883,8.0,4.9,1.5,7.3,96,35,5,96,,,High Risk
STU03884,7.6,6.2,3.1,6.3,79,54,2,61,,,High Risk
STU03885,5.3,4.0,4.3,7.7,73,43,3,76,,,Normal
STU03886,5.9,8.4,0.0,6.0,100,52,6,57,,,High Risk
STU03887,6.2,7.3,1.6,10.8,89,29,0,40,,,High Risk
STU03888,5.0,6.1,4.5,5.9,61,53,5,83,4.9,Moderate,Normal
STU03889,6.5,8.4,8.3,7.0,42,38,0,53,,,Normal
STU03890,6.4,10.1,1.7,5.7,28,41,6,61,,,Normal
STU03891,7.5,3.3,1.9,7.3,56,52,0,76,,,Normal
STU03892,6.3,8.9,1.7,9.2,57,29,4,82,,,Normal
STU03893,4.4,8.6,3.5,6.3,52,29,0,48,,,High Risk
STU03894,6.8,7.7,6.3,8.2,35,29,0,47,,,Normal
STU03895,3.3,9.8,2.6,10.7,46,58,2,59,1.8,Moderate,High Risk
STU03896,5.6,7.2,1.5,9.4,78,44,3,78,,,High Risk
STU03897,4.5,9.4,6.4,4.8,76,100,1,62,,,High Risk
STU03898,5.9,10.9,1.7,9.1,65,32,1,62,,,Normal
STU03899,5.5,10.9,4.5,5.0,59,45,1,91,,,Normal
STU03900,5.6,7.6,4.6,10.1,35,95,4,67,,,High Risk
STU03901,5.7,4.7,3.7,10.0,29,65,4,82,,,Normal
STU03902,4.0,8.5,6.1,10.2,43,79,1,94,,,High Risk
STU03903,6.6,9.5,3.8,6.8,78,21,1,53,,,High Risk
STU03904,5.9,11.7,1.8,8.5,62,41,6,87,,,Normal
STU03905,6.9,6.3,2.4,4.2,0,45,6,76,,,Normal
STU03906,4.9,5.3,0.0,9.1,77,51,0,75,,,High Risk
STU03907,7.7,3.1,2.0,8.9,42,37,6,25,,,Normal
STU03908,5.0,7.5,0.0,7.9,15,72,5,66,,,Normal
STU03909,6.3,7.2,3.5,6.8,51,41,5,37,,,Normal
STU03910,7.8,7.5,2.3,6.6,55,43,4,63,,,Normal
STU03911,5.9,10.2,2.7,10.8,59,60,5,76,,,Normal
STU03912,5.0,7.8,0.6,8.2,51,79,4,87,,,High Risk
STU03913,5.8,8.7,4.1,6.7,40,65,2,86,,,Normal
STU03914,5.6,7.4,3.8,7.5,79,38,2,93,,,High Risk
STU03915,5.7,6.6,0.5,9.4,68,44,3,57,,,Normal
STU03916,7.5,6.4,3.4,7.1,29,28,6,59,,,Normal
STU03917,5.2,7.0,2.0,9.8,39,43,6,77,2.8,High,Normal
STU03918,6.1,8.4,2.6,11.1,47,28,1,51,,,Normal
STU03919,4.9,6.6,1.6,8.1,71,45,1,76,,,High Risk
STU03920,5.1,9.0,4.2,9.5,60,51,0,87,,,Normal
STU03921,7.4,8.8,2.1,9.1,64,55,4,98,,,Normal
STU03922,4.9,10.9,2.8,6.1,15,31,5,86,,,High Risk
STU03923,6.2,7.1,5.1,7.4,41,47,6,76,,,Normal
STU03924,7.4,4.4,2.8,8.2,62,56,1,68,,,Normal
STU03925,5.4,7.0,5.5,9.2,45,6,3,70,,,Normal
STU03926,6.0,4.5,2.0,7.0,76,79,3,64,4.0,Moderate,High Risk
STU03927,6.6,5.0,1.9,7.2,49,21,5,92,,,Normal
STU03928,8.8,7.3,1.7,6.6,75,14,4,73,,,Normal
STU03929,5.7,5.0,0.0,6.0,43,68,2,54,,,Normal
STU03930,5.1,7.4,2.4,8.0,83,96,1,51,,,High Risk
STU03931,6.3,2.8,1.2,10.1,67,31,1,64,,,Normal
STU03932,7.0,8.5,4.0,8.3,1,23,1,80,,,Normal
STU03933,5.1,8.2,3.4,7.8,25,47,1,66,,,Normal
STU03934,4.9,6.1,0.0,8.4,44,82,3,61,,,High Risk
STU03935,5.8,2.6,0.4,6.6,74,47,1,75,,,Normal
STU03936,6.4,4.8,2.7,9.3,24,56,6,44,,,Normal
STU03937,6.0,8.7,2.4,4.6,75,54,5,57,,,Normal
STU03938,6.2,6.9,4.6,9.6,30,74,1,59,,,Normal
STU03939,5.7,8.0,2.3,6.9,62,47,3,64,,,Normal
STU03940,8.3,4.2,5.5,6.4,44,43,5,53,,,Normal
STU03941,8.1,6.8,2.3,4.7,41,14,3,80,,,Normal
STU03942,6.1,5.4,0.0,5.5,78,60,5,70,,,High Risk
STU03943,6.9,6.7,5.2,9.8,73,49,6,45,,,Normal
STU03944,5.6,8.0,8.9,8.2,50,24,2,66,,,Normal
STU03945,5.3,4.0,3.9,8.1,45,43,1,67,,,Normal
STU03946,5.1,6.3,2.3,7.4,52,15,3,74,,,Normal
STU03947,5.0,5.8,3.9,8.0,65,58,2,71,,,Normal
STU03948,7.7,7.1,2.6,6.8,89,11,3,87,,,High Risk
STU03949,6.3,4.8,6.5,6.3,87,28,4,71,0.2,High,High Risk
STU03950,5.9,6.8,0.8,6.4,56,26,0,74,,,Normal
STU03951,7.8,6.3,6.4,7.0,52,77,5,73,,,High Risk
STU03952,5.5,6.7,4.5,8.6,54,69,0,39,,,Normal
STU03953,6.7,2.0,4.2,8.7,53,39,4,81,,,Normal
STU03954,7.4,7.9,1.8,9.6,58,12,6,54,,,Normal
STU03955,6.7,7.6,5.2,9.9,54,47,6,72,,,Normal
STU03956,5.0,6.0,6.6,7.8,59,49,3,100,,,Normal
STU03957,5.2,9.0,0.9,8.0,49,22,6,60,,,Normal
STU03958,5.4,8.8,4.6,7.9,53,61,2,92,,,Normal
STU03959,5.2,10.6,2.6,5.7,46,28,5,70,,,Normal
STU03960,6.6,7.4,3.5,7.2,26,35,4,67,,,Normal
STU03961,4.5,4.6,3.2,5.5,57,29,4,36,,,High Risk
STU03962,7.1,6.2,3.9,5.6,71,47,6,65,,,Normal
STU03963,6.1,8.2,1.2,6.5,12,40,2,58,,,Normal
STU03964,5.4,8.9,0.0,8.2,52,69,6,95,,,Normal
STU03965,6.1,5.8,1.5,6.7,61,53,0,70,,,Normal
STU03966,4.6,6.4,3.9,9.5,73,66,6,48,,,High Risk
STU03967,6.0,7.1,3.8,9.8,23,39,6,71,,,Normal
STU03968,4.3,5.0,3.6,5.2,56,40,2,62,,,High Risk
STU03969,6.5,5.6,4.9,9.9,33,77,2,92,,,High Risk
STU03970,6.4,6.8,6.1,11.0,68,9,4,72,,,Normal
STU03971,7.2,4.3,3.7,11.7,73,26,4,46,,,Normal
STU03972,3.0,6.5,2.3,6.0,58,33,5,67,,,High Risk
STU03973,5.5,7.3,5.2,10.9,91,43,1,69,,,High Risk
STU03974,5.0,7.4,2.0,10.0,52,53,2,48,,,Normal
STU03975,6.2,5.7,2.0,6.6,38,43,6,63,,,Normal
STU03976,5.3,7.5,4.2,6.2,54,74,6,82,,,Normal
STU03977,4.4,10.2,1.7,8.1,19,27,6,53,,,High Risk
STU03978,6.0,9.5,0.0,6.1,70,46,0,78,,,Normal
STU03979,5.8,6.2,0.3,7.7,57,47,0,62,,,Normal
STU03980,7.0,6.5,5.8,5.1,92,36,3,69,,,High Risk
STU03981,7.4,2.0,1.1,8.8,35,20,0,57,,,Normal
STU03982,6.8,7.8,4.2,4.9,92,33,6,64,,,High Risk
STU03983,5.5,10.2,4.2,3.5,43,61,1,75,,,Normal
STU03984,6.4,4.8,1.8,9.4,79,25,0,79,,,High Risk
STU03985,6.3,6.7,2.9,6.6,46,89,4,70,,,High Risk
STU03986,6.7,7.6,6.1,8.1,64,37,3,53,,,Normal
STU03987,6.1,5.2,4.4,7.2,58,49,5,99,,,Normal
STU03988,5.7,8.1,1.9,8.2,39,21,4,89,,,Normal
STU03989,3.9,6.4,4.3,7.5,68,85,0,58,,,High Risk
STU03990,5.4,6.8,2.9,6.7,14,16,2,80,,,Normal
STU03991,7.2,6.5,4.9,7.4,69,61,2,92,,,Normal
STU03992,5.8,8.7,3.9,6.0,60,36,2,66,,,Normal
STU03993,6.6,8.1,1.5,8.5,44,69,1,82,,,Normal
STU03994,7.4,7.5,4.0,5.8,78,48,4,100,,,High Risk
STU03995,5.2,7.6,4.5,10.1,67,35,1,68,,,Normal
STU03996,5.8,6.7,3.6,10.8,59,48,5,88,,,Normal
STU03997,4.5,7.1,4.0,6.7,27,64,1,72,,,High Risk
STU03998,5.6,10.1,3.4,8.7,60,38,6,58,,,Normal
STU03999,6.4,7.3,0.0,7.3,85,33,0,75,4.8,High,High Risk
STU04000,6.1,4.1,4.0,9.3,56,34,6,74,,,Normal
STU04001,5.8,3.9,2.4,9.6,48,41,0,69,,,Normal
STU04002,4.8,8.5,2.2,6.5,64,52,6,96,,,High Risk
STU04003,6.7,5.6,2.7,6.6,46,46,5,58,,,Normal
STU04004,6.0,6.6,1.0,7.8,25,30,0,67,,,Normal
STU04005,7.8,4.3,4.2,9.0,87,44,4,45,,,High Risk
STU04006,6.0,7.6,0.4,7.5,44,19,2,78,,,Normal
STU04007,7.7,6.3,1.7,7.7,81,39,1,62,,,High Risk
STU04008,5.3,9.8,2.6,6.3,100,55,2,70,,,High Risk
STU04009,6.4,4.8,3.9,8.5,67,41,1,61,,,Normal
STU04010,6.6,3.9,1.6,9.5,42,23,3,75,,,Normal
STU04011,8.2,6.7,2.0,7.8,64,10,0,67,,,Normal
STU04012,6.2,9.3,4.9,8.5,15,9,2,72,,,Normal
STU04013,6.0,4.8,0.0,9.3,11,67,0,76,,,Normal
STU04014,6.5,4.3,2.3,9.7,49,42,5,75,,,Normal
STU04015,4.3,7.8,2.1,8.0,82,34,5,84,,,High Risk
STU04016,5.5,7.6,0.7,8.8,16,28,3,74,,,Normal
STU04017,7.4,6.8,0.2,6.4,49,20,4,58,3.3,Moderate,Normal
STU04018,6.0,7.8,1.5,9.1,93,46,0,84,,,High Risk
STU04019,6.8,2.7,5.8,8.4,46,37,1,69,,,Normal
STU04020,7.6,11.4,0.1,12.0,65,31,2,43,,,Normal
STU04021,4.1,10.4,4.0,7.8,42,51,3,73,,,High Risk
STU04022,5.1,8.3,5.7,11.1,11,14,6,85,,,Normal
STU04023,5.9,6.5,2.0,8.5,50,65,4,66,,,Normal
STU04024,7.0,6.0,2.1,6.2,85,69,6,71,,,High Risk
STU04025,5.6,2.3,1.4,6.8,48,71,4,93,,,Normal
STU04026,6.3,8.0,3.3,6.5,50,15,3,54,,,Normal
STU04027,5.5,10.0,2.3,6.5,38,52,3,71,,,Normal
STU04028,6.2,4.7,0.0,8.8,52,25,5,78,,,Normal
STU04029,6.4,4.1,5.8,8.6,47,50,3,89,,,Normal
STU04030,6.7,9.5,0.6,5.4,64,30,0,46,,,Normal
STU04031,4.5,4.9,3.3,8.5,44,22,5,71,,,High Risk
STU04032,5.6,7.5,2.8,9.4,89,47,3,77,,,High Risk
STU04033,5.8,6.7,0.0,9.7,62,18,4,30,,,Normal
STU04034,8.0,7.5,3.9,8.2,71,22,3,70,,,Normal
STU04035,4.7,5.3,2.2,8.4,39,69,6,60,,,High Risk
STU04036,7.1,7.4,3.1,8.4,31,38,2,56,,,Normal
STU04037,5.9,8.3,2.1,8.6,26,59,0,92,,,Normal
STU04038,4.9,8.2,3.9,7.4,46,53,0,78,,,High Risk
STU04039,6.0,5.1,5.6,4.9,74,37,6,59,,,Normal
STU04040,7.8,6.6,3.4,6.9,40,25,6,67,,,Normal
STU04041,4.7,9.0,2.0,10.6,66,54,1,91,,,High Risk
STU04042,5.7,5.5,1.4,7.4,61,55,5,70,,,Normal
STU04043,5.2,5.3,0.0,9.6,55,37,4,59,,,Normal
STU04044,6.6,7.7,2.0,5.9,36,23,1,40,,,Normal
STU04045,6.0,7.8,4.9,3.1,50,24,1,78,,,Normal
STU04046,7.5,6.5,1.1,7.6,45,42,1,63,,,Normal
STU04047,6.7,8.4,4.1,6.6,95,39,5,36,,,High Risk
STU04048,6.5,8.2,3.2,5.9,98,69,1,65,2.3,Moderate,High Risk
STU04049,6.8,5.4,3.1,7.6,65,52,2,71,,,Normal
STU04050,7.7,8.6,1.6,7.2,57,53,4,80,,,Normal
STU04051,5.6,7.0,2.6,9.8,44,33,2,50,,,Normal
STU04052,4.6,7.8,3.7,7.4,68,56,2,60,,,High Risk
STU04053,6.8,11.2,5.8,7.7,46,41,3,58,,,Normal
STU04054,6.6,7.2,0.0,8.2,45,42,2,68,,,Normal
STU04055,4.7,5.7,2.2,9.3,50,42,6,66,,,High Risk
STU04056,4.2,8.6,4.1,10.8,77,59,0,65,,,High Risk
STU04057,5.5,5.9,2.6,4.8,50,31,4,90,,,Normal
STU04058,6.2,8.0,4.0,7.6,69,25,6,64,,,Normal
STU04059,4.8,13.4,0.3,8.6,27,75,2,85,,,High Risk
STU04060,7.0,7.5,7.3,6.5,68,16,4,50,,,Normal
STU04061,5.5,6.9,2.9,8.5,50,76,6,36,,,High Risk
STU04062,6.4,3.8,0.8,8.2,56,50,4,78,,,Normal
STU04063,7.8,9.1,0.3,11.4,80,25,6,84,,,High Risk
STU04064,7.2,6.3,3.7,9.8,87,35,6,65,,,High Risk
STU04065,6.8,7.6,1.6,10.0,74,27,1,85,,,Normal
STU04066,4.0,4.0,1.8,6.6,80,39,1,81,,,High Risk
STU04067,6.3,7.7,1.5,6.5,83,48,5,90,,,High Risk
STU04068,7.8,9.6,8.7,7.0,70,39,4,68,,,Normal
STU04069,6.4,5.0,0.6,6.7,25,59,4,83,,,Normal
STU04070,5.2,7.1,1.9,7.0,59,67,3,91,,,Normal
STU04071,6.4,8.1,0.7,7.6,52,28,6,52,3.0,High,Normal
STU04072,5.5,7.2,0.2,7.1,25,25,5,53,,,Normal
STU04073,7.7,6.9,1.8,10.4,53,30,3,81,,,Normal
STU04074,5.7,9.3,6.1,7.2,56,41,3,74,,,Normal
STU04075,4.2,6.5,3.3,5.7,59,37,6,61,,,High Risk
STU04076,8.1,5.6,0.0,6.7,78,19,2,85,,,High Risk
STU04077,5.7,6.1,0.9,7.1,45,57,1,72,,,Normal
STU04078,6.0,11.0,2.5,7.6,65,87,5,82,,,High Risk
STU04079,4.2,5.5,0.0,8.1,72,58,5,73,,,High Risk
STU04080,5.1,10.6,4.3,8.0,41,45,4,70,,,Normal
STU04081,6.0,4.5,3.1,8.3,58,51,5,51,,,Normal
STU04082,7.7,7.6,0.0,6.7,79,53,1,62,2.6,Low,High Risk
STU04083,5.0,7.7,2.6,9.0,57,53,4,63,,,Normal
STU04084,7.1,7.1,3.3,8.7,93,26,3,80,,,High Risk
STU04085,5.0,10.9,1.4,10.1,35,57,5,60,,,Normal
STU04086,7.4,8.9,1.3,8.3,86,69,5,73,,,High Risk
STU04087,8.0,7.6,5.6,8.3,36,0,6,57,,,Normal
STU04088,5.0,8.8,0.5,4.3,47,49,4,60,,,Normal
STU04089,5.5,7.0,0.7,7.5,25,71,4,75,,,Normal
STU04090,5.5,5.6,1.6,8.4,48,37,4,63,1.1,High,Normal
STU04091,5.2,10.4,1.6,8.8,53,47,1,81,,,Normal
STU04092,4.7,7.2,1.4,6.5,71,79,5,39,,,High Risk
STU04093,6.4,10.2,4.8,7.3,37,51,5,58,,,Normal
STU04094,4.8,4.5,0.1,7.8,80,57,0,87,,,High Risk
STU04095,6.1,7.0,3.5,10.3,61,17,3,72,,,Normal
STU04096,6.1,7.8,0.7,8.4,38,23,0,60,,,Normal
STU04097,7.2,7.3,3.5,3.6,55,37,6,73,,,Normal
STU04098,5.2,5.7,1.2,10.7,62,60,3,80,,,Normal
STU04099,6.3,5.3,3.7,5.3,53,42,0,85,,,Normal
STU04100,4.2,4.5,0.0,8.1,38,64,3,49,,,High Risk
STU04101,5.4,2.3,1.4,9.1,64,44,1,97,,,Normal
STU04102,4.5,6.8,0.0,8.6,8,66,5,72,,,High Risk
STU04103,4.1,13.5,2.2,4.7,41,60,3,69,,,High Risk
STU04104,4.6,4.8,4.1,7.7,18,61,3,99,,,High Risk
STU04105,6.4,8.2,3.8,8.0,89,58,0,77,,,High Risk
STU04106,7.3,11.4,2.9,6.5,75,35,4,99,,,Normal
STU04107,7.1,12.0,3.3,8.5,73,41,6,79,,,Normal
STU04108,6.2,7.6,3.8,9.2,33,16,2,85,,,Normal
STU04109,6.6,9.9,3.4,11.0,80,52,6,74,,,High Risk
STU04110,6.6,4.9,2.3,6.3,53,40,1,85,,,Normal
STU04111,5.6,7.5,4.0,9.6,1,38,2,82,,,Normal
STU04112,5.3,8.7,1.7,5.5,34,52,5,63,,,Normal
STU04113,7.2,4.6,2.9,6.6,72,33,2,70,,,Normal
STU04114,6.0,7.5,3.0,11.0,74,50,3,82,,,Normal
STU04115,5.2,7.0,2.8,10.6,79,33,3,60,,,High Risk
STU04116,6.2,9.6,3.9,7.3,53,45,0,66,,,Normal
STU04117,5.8,5.5,1.9,7.2,67,47,3,76,,,Normal
STU04118,6.5,6.2,3.8,7.8,56,42,3,74,,,Normal
STU04119,4.9,7.7,0.6,7.4,71,44,4,61,,,High Risk
STU04120,7.3,4.4,1.7,7.4,21,31,2,82,,,Normal
STU04121,7.0,8.3,3.5,5.5,42,58,2,51,,,Normal
STU04122,6.1,7.5,1.6,9.3,74,26,5,49,,,Normal
STU04123,6.1,4.3,2.2,8.9,70,49,2,65,,,Normal
STU04124,5.6,8.8,4.6,7.8,17,49,6,79,,,Normal
STU04125,5.6,5.6,0.0,4.8,64,24,5,75,,,Normal
STU04126,5.2,7.2,4.8,6.6,80,42,4,79,,,High Risk
STU04127,6.9,7.1,0.6,8.7,32,23,4,85,,,Normal
STU04128,5.7,8.3,0.4,9.4,50,53,6,76,6.8,Moderate,Normal
STU04129,6.4,6.1,1.2,6.1,65,75,2,94,,,Normal
STU04130,4.8,3.5,4.9,10.8,26,86,6,87,,,High Risk
STU04131,6.3,8.0,4.7,9.1,57,48,2,86,1.4,Moderate,Normal
STU04132,6.3,6.5,1.8,7.9,84,53,5,56,,,High Risk
STU04133,6.6,9.5,2.0,9.5,78,72,6,84,,,High Risk
STU04134,7.2,2.9,1.2,5.9,38,55,5,65,,,Normal
STU04135,9.0,10.9,1.4,10.2,51,30,4,66,,,Normal
STU04136,5.7,6.8,1.6,11.3,65,58,2,100,,,Normal
STU04137,6.1,9.7,1.0,6.9,42,14,1,71,,,Normal
STU04138,6.4,6.0,3.2,7.5,50,53,3,68,,,Normal
STU04139,5.4,8.1,0.0,6.1,54,46,5,93,3.4,High,Normal
STU04140,6.7,7.4,0.1,8.9,20,20,0,88,,,Normal
STU04141,3.7,4.9,1.0,7.3,51,88,0,65,,,High Risk
STU04142,5.4,7.2,1.9,7.1,59,18,2,57,,,Normal
STU04143,5.2,7.5,1.0,9.7,19,35,1,65,,,Normal
STU04144,5.2,6.0,7.2,7.2,59,70,5,82,,,Normal
STU04145,3.9,6.3,1.8,6.8,62,75,3,80,,,High Risk
STU04146,4.3,7.6,2.2,8.2,60,65,6,69,,,High Risk
STU04147,6.3,9.2,1.2,9.1,79,58,0,87,,,High Risk
STU04148,6.9,6.2,2.7,9.0,67,37,2,44,,,Normal
STU04149,7.1,8.8,4.1,7.5,94,53,6,86,,,High Risk
STU04150,5.4,7.5,1.7,7.3,63,53,4,43,,,Normal
STU04151,6.5,6.3,2.7,6.5,64,51,6,79,,,Normal
STU04152,5.6,4.1,0.5,6.8,12,66,4,66,,,Normal
STU04153,7.6,6.6,0.8,8.6,46,1,2,55,,,Normal
STU04154,7.7,4.5,1.3,8.3,49,23,5,52,0.9,Low,Normal
STU04155,5.3,5.2,0.7,10.2,73,37,4,91,,,Normal
STU04156,4.7,8.0,1.5,8.3,39,62,3,55,,,High Risk
STU04157,7.6,2.6,3.0,9.6,23,36,0,59,,,Normal
STU04158,5.5,7.3,1.8,4.6,57,34,4,82,,,Normal
STU04159,6.1,4.2,2.4,6.0,67,15,4,52,,,Normal
STU04160,6.0,7.9,4.1,10.6,89,90,2,61,,,High Risk
STU04161,6.2,6.5,3.9,5.4,33,40,0,54,,,Normal
STU04162,6.2,7.3,1.3,5.6,42,52,1,73,,,Normal
STU04163,6.7,8.2,0.0,9.7,80,29,3,94,,,High Risk
STU04164,5.9,5.0,2.0,9.0,47,50,0,63,8.9,Moderate,Normal
STU04165,6.2,7.0,2.0,8.1,0,49,0,80,,,Normal
STU04166,4.2,9.0,2.7,8.6,33,19,4,78,,,High Risk
STU04167,6.1,6.4,4.1,6.4,39,45,3,87,,,Normal
STU04168,3.9,5.7,0.0,7.5,5,100,5,67,,,High Risk
STU04169,4.5,4.7,3.0,9.4,70,71,6,84,,,High Risk
STU04170,4.5,8.7,0.8,6.8,44,53,2,63,,,High Risk
STU04171,5.3,8.2,2.4,10.4,85,48,3,92,,,High Risk
STU04172,3.0,5.6,3.0,8.5,12,62,1,62,,,High Risk
STU04173,5.4,10.6,1.8,5.6,73,57,3,61,,,Normal
STU04174,5.8,4.8,2.5,6.9,41,44,3,60,5.0,Moderate,Normal
STU04175,6.3,5.6,1.7,6.7,50,70,4,75,,,Normal
STU04176,4.6,3.9,3.6,8.3,15,46,3,84,,,High Risk
STU04177,5.6,8.8,2.1,5.2,45,41,4,81,,,Normal
STU04178,4.2,8.6,3.8,5.3,61,37,2,53,4.5,High,High Risk
STU04179,7.2,9.4,2.2,9.9,45,34,5,79,,,Normal
STU04180,6.1,7.4,5.5,8.6,49,29,0,41,4.0,High,Normal
STU04181,6.3,4.5,2.4,7.7,62,43,4,88,,,Normal
STU04182,6.1,9.1,1.9,9.2,30,53,2,74,,,Normal
STU04183,5.7,6.9,4.5,7.8,69,48,2,92,,,Normal
STU04184,6.5,6.5,0.0,7.2,56,27,3,57,,,Normal
STU04185,7.1,5.6,2.1,6.1,51,44,4,70,,,Normal
STU04186,4.6,7.1,6.9,8.2,42,43,1,40,,,High Risk
STU04187,7.5,6.7,2.2,7.2,84,46,0,63,,,High Risk
STU04188,5.9,5.3,0.0,8.6,28,64,1,86,,,Normal
STU04189,4.5,8.5,1.8,5.3,49,31,5,54,,,High Risk
STU04190,7.3,9.6,1.2,8.6,32,45,0,93,,,Normal
STU04191,5.9,4.7,5.2,8.1,40,43,0,51,,,Normal
