student_id,cgpa,backlogs,internships,dsa_problems_solved,github_repos,coding_skills_sakhare,communication_skills,aptitude_score,mock_interview_score,placement_status,company_type,work_mode,salary_lpa,offer_count,layoffs_risk_score
STU05766,7.64,0,3,788,23.0,7.0,98,100,94.0,Placed,MNC,Onsite,20.04,1,8
STU05767,6.48,0,4,557,13.0,,84,100,43.0,Placed,Service-Based,Remote,18.75,1,10
STU05768,5.42,0,7,527,10.0,2.0,81,63,88.0,Placed,Service-Based,Hybrid,15.44,3,34
STU05769,7.69,0,2,808,15.0,,94,98,78.0,Placed,Startup,Hybrid,14.92,3,9
STU05770,6.32,1,1,440,19.0,1.0,99,86,49.0,Not Placed,Not Placed,,0.0,0,49
STU05771,5.72,2,4,709,30.0,,83,82,100.0,Placed,MNC,Onsite,21.25,1,13
STU05772,8.88,0,4,672,31.0,2.0,88,94,97.0,Placed,MNC,Hybrid,29.69,2,34
STU05773,6.83,1,2,677,17.0,10.0,83,73,73.0,Placed,Service-Based,Remote,17.64,2,28
STU05774,6.35,0,5,623,38.0,1.0,94,49,88.0,Placed,Product-Based,Hybrid,21.37,2,46
STU05775,7.85,0,0,697,18.0,6.0,100,72,70.0,Placed,Product-Based,Remote,21.19,1,52
STU05776,7.39,1,2,747,21.0,3.0,74,100,79.0,Placed,Startup,Hybrid,19.57,3,37
STU05777,7.91,1,1,673,18.0,1.0,68,99,80.0,Placed,MNC,Onsite,21.3,1,53
STU05778,8.33,0,0,746,11.0,,97,64,100.0,Placed,Service-Based,Onsite,16.88,1,32
STU05779,8.25,0,4,486,24.0,5.0,90,79,84.0,Placed,MNC,Remote,21.77,1,26
STU05780,7.08,0,3,505,26.0,10.0,78,77,81.0,Placed,MNC,Hybrid,17.22,1,13
STU05781,6.04,0,0,501,18.0,6.0,58,69,58.0,Placed,Product-Based,Onsite,13.93,3,45
STU05782,7.35,0,1,701,4.0,,100,96,79.0,Placed,Product-Based,Hybrid,14.47,2,21
STU05783,7.19,0,5,599,30.0,,99,80,94.0,Placed,Startup,Onsite,24.96,1,36
STU05784,7.57,0,2,603,15.0,6.0,93,84,85.0,Placed,MNC,Remote,17.08,1,29
STU05785,7.25,0,4,730,37.0,3.0,91,61,65.0,Placed,MNC,Remote,24.44,1,49
STU05786,7.22,1,2,599,10.0,10.0,91,82,100.0,Placed,MNC,Onsite,20.64,3,6
STU05787,7.28,0,6,820,16.0,1.0,79,96,100.0,Placed,MNC,Hybrid,21.6,3,28
STU05788,8.88,0,5,788,26.0,,71,100,100.0,Placed,Product-Based,Onsite,28.27,1,22
STU05789,8.28,0,4,651,22.0,,90,97,77.0,Placed,Service-Based,Remote,24.09,2,22
STU05790,7.78,2,3,684,22.0,,97,95,100.0,Placed,Service-Based,Onsite,20.5,2,51
STU05791,7.49,0,2,518,12.0,4.0,85,80,88.0,Placed,Service-Based,Hybrid,15.13,2,47
STU05792,6.59,0,1,769,6.0,2.0,87,55,100.0,Placed,MNC,Remote,13.23,1,20
STU05793,6.96,0,2,631,8.0,9.0,72,56,100.0,Placed,Startup,Remote,19.96,2,29
STU05794,7.92,1,3,594,14.0,,83,95,65.0,Placed,Product-Based,Remote,19.95,2,10
STU05795,7.17,2,1,712,6.0,4.0,89,94,95.0,Placed,Product-Based,Hybrid,16.48,1,16
STU05796,8.51,3,4,677,18.0,6.0,86,81,97.0,Placed,MNC,Onsite,25.19,2,8
STU05797,7.99,0,2,810,17.0,2.0,90,93,100.0,Placed,Product-Based,Onsite,20.72,2,56
STU05798,6.75,0,2,430,4.0,4.0,79,92,100.0,Placed,Service-Based,Hybrid,17.37,3,26
STU05799,8.05,2,4,769,20.0,,92,71,85.0,Placed,Service-Based,Hybrid,20.88,1,51
STU05800,7.06,0,3,576,16.0,3.0,84,72,95.0,Placed,Product-Based,Hybrid,21.25,2,45
STU05801,6.46,1,2,593,17.0,,76,84,87.0,Placed,Service-Based,Hybrid,13.08,1,37
STU05802,7.72,0,7,519,24.0,6.0,79,100,63.0,Placed,Service-Based,Hybrid,23.25,3,30
STU05803,8.5,0,1,446,21.0,10.0,94,83,100.0,Placed,Service-Based,Hybrid,18.62,3,56
STU05804,7.37,0,4,859,20.0,6.0,84,76,100.0,Placed,MNC,Onsite,22.84,2,44
STU05805,6.26,0,5,807,35.0,5.0,78,94,100.0,Placed,MNC,Onsite,23.63,1,44
STU05806,6.48,0,6,409,21.0,,82,80,89.0,Placed,Service-Based,Hybrid,20.15,3,22
STU05807,6.99,0,6,605,30.0,,99,88,60.0,Placed,Product-Based,Hybrid,23.35,3,26
STU05808,6.81,0,1,469,24.0,,97,85,87.0,Placed,MNC,Hybrid,16.22,1,22
STU05809,8.33,3,4,782,21.0,,100,100,97.0,Placed,MNC,Onsite,22.26,2,39
STU05810,6.76,0,2,767,2.0,,93,83,68.0,Placed,Service-Based,Onsite,13.75,1,34
STU05811,9.27,0,5,792,22.0,7.0,96,96,100.0,Placed,MNC,Remote,24.05,3,11
STU05812,7.15,0,2,615,28.0,,84,90,87.0,Placed,Service-Based,Hybrid,21.21,3,52
STU05813,5.39,0,1,631,8.0,,77,69,100.0,Placed,MNC,Hybrid,15.03,1,39
STU05814,7.27,0,1,729,17.0,9.0,100,89,62.0,Placed,MNC,Onsite,14.42,1,60
STU05815,7.78,0,2,703,13.0,4.0,83,70,68.0,Placed,Product-Based,Remote,18.4,3,55
STU05816,7.89,0,3,681,17.0,6.0,68,68,53.0,Placed,MNC,Hybrid,17.77,1,32
STU05817,7.01,0,4,710,18.0,9.0,87,91,75.0,Placed,Startup,Onsite,19.4,2,53
STU05818,7.22,0,2,636,29.0,7.0,85,93,72.0,Placed,MNC,Onsite,18.45,1,34
STU05819,6.71,0,1,477,17.0,1.0,88,63,68.0,Placed,Startup,Onsite,15.27,1,16
STU05820,6.46,1,1,701,1.0,,75,64,89.0,Placed,Product-Based,Onsite,14.95,3,51
STU05821,7.88,0,1,705,9.0,9.0,96,68,91.0,Placed,Product-Based,Hybrid,19.68,1,19
STU05822,7.64,1,2,673,13.0,6.0,98,82,100.0,Placed,Product-Based,Onsite,20.48,2,15
STU05823,6.23,0,2,775,13.0,7.0,72,84,66.0,Placed,Product-Based,Remote,16.83,1,37
STU05824,7.87,0,3,946,5.0,,49,91,51.0,Placed,Service-Based,Onsite,21.17,2,39
STU05825,8.09,0,4,536,16.0,,98,68,100.0,Placed,Startup,Remote,21.42,1,37
STU05826,6.54,0,2,619,19.0,4.0,86,57,73.0,Placed,MNC,Hybrid,20.47,2,47
STU05827,7.57,0,2,558,22.0,,80,55,100.0,Placed,MNC,Remote,19.17,1,38
STU05828,5.65,0,3,424,7.0,6.0,92,59,86.0,Placed,MNC,Hybrid,10.12,2,73
STU05829,6.45,0,2,484,20.0,,86,67,82.0,Placed,MNC,Hybrid,13.49,1,43
STU05830,8.25,0,2,671,23.0,,99,93,99.0,Placed,MNC,Onsite,20.7,2,44
STU05831,6.76,0,2,469,18.0,,100,89,92.0,Placed,Startup,Hybrid,15.77,3,31
STU05832,8.45,3,5,672,15.0,9.0,100,79,100.0,Placed,MNC,Onsite,19.8,2,23
STU05833,5.4,0,1,546,2.0,,64,81,68.0,Placed,Service-Based,Remote,11.42,2,54
STU05834,7.38,0,2,361,15.0,,67,69,78.0,Placed,Service-Based,Hybrid,13.57,1,21
STU05835,7.73,0,2,684,19.0,,96,80,100.0,Placed,Startup,Hybrid,16.25,2,0
STU05836,6.24,0,2,699,11.0,1.0,76,95,89.0,Placed,Product-Based,Remote,14.16,3,40
STU05837,6.94,0,1,602,31.0,,71,35,80.0,Placed,Product-Based,Remote,16.85,1,16
STU05838,7.36,0,4,462,17.0,,100,59,57.0,Placed,MNC,Remote,18.44,3,43
STU05839,7.92,0,3,647,15.0,3.0,69,80,73.0,Placed,Product-Based,Onsite,19.81,1,16
STU05840,6.68,0,3,663,16.0,,75,75,76.0,Placed,Startup,Onsite,15.98,2,40
STU05841,8.65,0,2,859,32.0,8.0,84,79,76.0,Placed,MNC,Hybrid,25.26,2,31
STU05842,7.22,0,3,663,21.0,,85,50,71.0,Placed,MNC,Remote,19.18,2,37
STU05843,7.25,0,1,482,7.0,,78,86,83.0,Placed,Startup,Hybrid,12.19,3,50
STU05844,9.0,0,6,564,19.0,,63,85,58.0,Placed,Startup,Hybrid,25.89,2,27
STU05845,8.05,2,4,800,16.0,,100,72,100.0,Placed,MNC,Hybrid,21.48,1,11
STU05846,7.59,3,2,684,20.0,,74,61,100.0,Placed,MNC,Remote,19.07,3,20
STU05847,7.71,0,3,517,18.0,,96,97,100.0,Placed,MNC,Onsite,16.43,3,44
STU05848,7.13,0,2,864,22.0,5.0,94,68,88.0,Placed,MNC,Hybrid,21.28,3,7
STU05849,8.27,0,7,720,26.0,,83,100,74.0,Placed,MNC,Onsite,20.75,3,34
STU05850,5.51,0,2,783,25.0,10.0,91,80,100.0,Placed,Service-Based,Remote,17.28,2,0
STU05851,8.26,1,4,801,22.0,1.0,95,69,98.0,Placed,Product-Based,Onsite,20.96,2,23
STU05852,6.36,0,2,527,8.0,9.0,100,62,95.0,Placed,MNC,Hybrid,14.49,3,42
STU05853,7.25,0,0,739,12.0,1.0,86,74,78.0,Placed,Product-Based,Remote,17.08,2,46
STU05854,7.53,0,2,556,18.0,3.0,100,56,100.0,Placed,Product-Based,Onsite,17.28,3,46
STU05855,8.0,0,2,859,23.0,,100,100,98.0,Placed,Service-Based,Remote,20.17,3,31
STU05856,7.55,2,4,713,19.0,,100,78,90.0,Placed,Service-Based,Onsite,16.37,3,71
STU05857,8.09,0,1,692,11.0,,75,80,90.0,Placed,Startup,Onsite,18.63,1,24
STU05858,8.33,3,3,758,21.0,5.0,100,100,82.0,Placed,Service-Based,Remote,20.24,2,57
STU05859,6.18,0,0,771,5.0,2.0,85,58,81.0,Placed,MNC,Remote,15.42,3,31
STU05860,6.06,2,3,589,18.0,7.0,69,74,95.0,Placed,Product-Based,Hybrid,14.13,2,38
STU05861,8.82,0,4,477,22.0,,86,86,70.0,Placed,MNC,Hybrid,20.84,2,18
STU05862,7.71,0,4,726,16.0,2.0,86,69,66.0,Placed,MNC,Remote,19.37,1,12
STU05863,7.84,0,2,505,9.0,7.0,100,100,100.0,Placed,Service-Based,Hybrid,18.6,2,21
STU05864,8.97,3,1,779,9.0,,89,100,66.0,Placed,Startup,Hybrid,21.56,2,44
STU05865,8.21,0,2,604,18.0,,68,100,79.0,Placed,MNC,Hybrid,19.3,3,70
STU05866,8.65,0,2,734,9.0,1.0,100,83,82.0,Placed,Product-Based,Onsite,16.31,3,34
STU05867,5.8,0,2,728,2.0,,95,82,100.0,Placed,Service-Based,Onsite,15.34,3,43
STU05868,8.34,0,4,872,21.0,,93,75,87.0,Placed,MNC,Onsite,23.54,1,79
STU05869,7.97,0,4,547,28.0,,100,93,99.0,Placed,MNC,Hybrid,25.22,3,47
STU05870,7.83,0,1,564,10.0,,82,86,77.0,Placed,Product-Based,Remote,15.25,2,38
STU05871,6.5,0,3,463,29.0,,76,77,83.0,Placed,Startup,Remote,19.93,2,11
STU05872,5.71,0,1,503,4.0,3.0,79,75,64.0,Not Placed,Not Placed,,0.0,0,44
STU05873,8.45,2,1,591,14.0,,100,97,73.0,Placed,Product-Based,Remote,18.22,3,29
STU05874,7.3,0,3,638,21.0,,89,87,89.0,Placed,Startup,Remote,17.67,2,50
STU05875,7.51,1,2,641,12.0,3.0,88,77,95.0,Placed,Service-Based,Hybrid,15.79,1,35
STU05876,8.56,0,4,773,36.0,4.0,100,95,75.0,Placed,Startup,Remote,20.44,1,27
STU05877,7.07,1,1,768,24.0,,77,92,96.0,Placed,Product-Based,Onsite,15.15,2,40
STU05878,7.69,1,1,630,8.0,9.0,79,86,73.0,Placed,MNC,Hybrid,17.71,2,55
STU05879,7.83,0,2,627,33.0,1.0,79,88,100.0,Placed,Service-Based,Remote,20.97,1,41
STU05880,6.55,0,3,629,8.0,,83,73,99.0,Placed,Startup,Hybrid,18.45,3,39
STU05881,8.84,0,3,884,6.0,,71,71,97.0,Placed,Product-Based,Onsite,21.68,2,33
STU05882,6.09,3,2,667,13.0,10.0,81,100,98.0,Placed,Product-Based,Remote,16.2,3,39
STU05883,8.34,0,0,718,21.0,4.0,81,100,79.0,Placed,Service-Based,Hybrid,19.94,1,51
STU05884,6.51,0,2,369,16.0,4.0,80,92,76.0,Placed,Startup,Remote,13.68,3,45
STU05885,6.43,0,1,390,33.0,,75,88,83.0,Placed,Startup,Onsite,17.52,2,35
STU05886,6.03,1,3,563,17.0,6.0,64,71,88.0,Placed,Product-Based,Onsite,20.92,2,24
STU05887,6.49,0,1,750,3.0,,78,81,100.0,Placed,Startup,Hybrid,14.79,3,52
STU05888,6.46,0,2,639,20.0,4.0,100,71,85.0,Placed,Product-Based,Hybrid,18.51,3,32
STU05889,6.72,0,2,686,4.0,,88,74,100.0,Placed,Service-Based,Onsite,18.55,2,48
STU05890,7.31,2,0,570,14.0,3.0,74,68,90.0,Placed,Product-Based,Onsite,11.16,3,45
STU05891,8.39,1,3,750,22.0,,86,94,68.0,Placed,Product-Based,Remote,23.08,1,65
STU05892,5.6,0,6,494,25.0,3.0,80,55,85.0,Placed,Startup,Hybrid,19.06,2,41
STU05893,7.86,2,1,751,6.0,,100,86,100.0,Placed,Startup,Onsite,19.12,3,49
STU05894,7.26,1,3,508,12.0,9.0,72,80,69.0,Placed,Service-Based,Hybrid,17.68,3,53
STU05895,7.01,0,1,602,20.0,,95,54,72.0,Placed,Startup,Hybrid,15.97,1,38
STU05896,5.7,0,1,546,16.0,6.0,96,84,77.0,Placed,Product-Based,Hybrid,16.14,3,31
STU05897,7.43,0,1,700,16.0,9.0,90,88,98.0,Placed,MNC,Hybrid,17.85,2,35
STU05898,6.74,0,1,486,15.0,,89,88,100.0,Placed,MNC,Remote,18.97,1,44
STU05899,7.9,1,5,817,32.0,7.0,74,76,100.0,Placed,MNC,Remote,26.57,3,40
STU05900,9.15,0,5,598,19.0,,94,100,58.0,Placed,MNC,Onsite,21.96,1,8
STU05901,7.83,0,3,654,33.0,,99,90,64.0,Placed,Service-Based,Onsite,21.0,1,33
STU05902,6.71,0,4,744,27.0,,88,62,57.0,Placed,MNC,Remote,19.8,3,22
STU05903,7.1,0,6,661,31.0,,79,82,100.0,Placed,Service-Based,Onsite,20.36,1,47
STU05904,6.49,1,3,640,17.0,,78,82,60.0,Placed,Product-Based,Hybrid,19.32,3,39
STU05905,7.34,0,0,865,5.0,,73,95,73.0,Placed,MNC,Remote,16.35,2,14
STU05906,6.69,0,1,578,14.0,7.0,94,60,100.0,Placed,MNC,Hybrid,16.13,1,1
STU05907,5.46,0,2,558,11.0,,73,94,85.0,Placed,Product-Based,Hybrid,11.09,2,15
STU05908,8.15,0,6,738,25.0,3.0,100,74,72.0,Placed,Startup,Remote,23.21,2,40
STU05909,7.18,3,3,841,42.0,2.0,86,95,59.0,Placed,Startup,Remote,26.52,3,58
STU05910,7.08,0,5,481,25.0,,88,83,89.0,Placed,Product-Based,Hybrid,23.72,2,21
STU05911,8.59,0,1,655,16.0,4.0,79,84,100.0,Placed,Startup,Remote,19.57,2,17
STU05912,7.31,0,3,567,17.0,7.0,71,72,60.0,Placed,MNC,Onsite,21.2,1,55
STU05913,7.79,0,1,514,12.0,,86,100,59.0,Placed,Startup,Hybrid,16.72,2,45
STU05914,7.11,0,2,622,9.0,,62,82,75.0,Placed,Service-Based,Remote,15.4,2,38
STU05915,7.93,2,3,702,28.0,,100,89,100.0,Placed,MNC,Onsite,21.14,2,34
STU05916,7.2,0,3,609,11.0,5.0,100,61,100.0,Placed,Startup,Onsite,20.18,1,40
STU05917,8.76,0,1,627,17.0,8.0,91,72,79.0,Placed,MNC,Remote,19.09,3,41
STU05918,7.7,3,4,586,29.0,1.0,79,85,100.0,Placed,Service-Based,Onsite,21.23,2,51
STU05919,5.69,0,2,644,32.0,2.0,74,62,72.0,Placed,Startup,Onsite,17.09,3,34
STU05920,8.43,1,1,555,29.0,10.0,100,68,100.0,Placed,Service-Based,Remote,24.18,1,57
STU05921,6.89,2,1,438,17.0,2.0,100,84,100.0,Placed,Product-Based,Onsite,13.93,2,39
STU05922,7.84,1,1,833,1.0,4.0,67,85,91.0,Placed,Startup,Remote,17.1,1,46
STU05923,8.35,0,3,822,6.0,,90,93,86.0,Placed,MNC,Hybrid,22.8,1,31
STU05924,8.8,0,3,804,22.0,,100,87,81.0,Placed,Service-Based,Onsite,17.8,2,53
STU05925,7.41,0,3,676,14.0,4.0,93,100,100.0,Placed,MNC,Onsite,20.59,2,25
STU05926,8.24,2,5,591,22.0,10.0,100,100,100.0,Placed,Product-Based,Onsite,22.85,1,48
STU05927,7.75,0,2,550,22.0,6.0,86,69,92.0,Placed,MNC,Onsite,18.93,2,53
STU05928,7.41,1,4,591,22.0,,79,93,100.0,Placed,Service-Based,Hybrid,22.41,2,44
STU05929,7.7,0,4,689,17.0,9.0,83,75,88.0,Placed,Product-Based,Remote,17.91,2,36
STU05930,7.13,0,4,686,15.0,5.0,91,90,95.0,Placed,Startup,Remote,21.76,3,18
STU05931,7.2,2,4,646,29.0,,90,89,88.0,Placed,MNC,Onsite,20.52,3,45
STU05932,7.05,1,0,655,9.0,,99,83,65.0,Placed,Service-Based,Onsite,15.45,3,47
STU05933,7.18,0,2,588,14.0,3.0,79,88,74.0,Placed,Product-Based,Onsite,16.76,3,24
STU05934,8.38,1,2,713,11.0,10.0,81,100,82.0,Placed,Service-Based,Hybrid,13.95,3,22
STU05935,6.11,0,6,798,21.0,,100,80,91.0,Placed,Service-Based,Onsite,18.98,1,7
STU05936,7.61,1,3,786,32.0,5.0,64,87,61.0,Placed,MNC,Remote,21.51,2,23
STU05937,9.85,0,3,861,23.0,,100,100,81.0,Placed,Product-Based,Remote,25.46,2,50
STU05938,9.14,0,3,710,22.0,,89,98,100.0,Placed,Startup,Hybrid,22.97,3,30
STU05939,7.04,0,1,453,17.0,2.0,97,60,86.0,Placed,MNC,Remote,18.09,1,25
STU05940,7.47,2,2,638,18.0,,92,95,71.0,Placed,Startup,Remote,19.34,2,23
STU05941,7.16,2,1,610,17.0,,83,82,83.0,Placed,MNC,Hybrid,15.84,1,41
STU05942,7.48,0,2,773,20.0,,84,34,87.0,Placed,Startup,Onsite,23.15,1,32
STU05943,7.57,2,2,559,12.0,7.0,76,95,74.0,Placed,Startup,Onsite,16.73,2,34
STU05944,6.49,1,4,543,22.0,8.0,80,93,67.0,Placed,MNC,Hybrid,16.06,1,38
STU05945,5.53,0,4,605,28.0,3.0,79,83,89.0,Placed,Product-Based,Remote,21.42,2,42
STU05946,7.95,0,2,678,17.0,7.0,85,89,90.0,Placed,Service-Based,Remote,20.97,1,30
STU05947,6.75,1,0,634,18.0,,100,73,84.0,Placed,MNC,Remote,18.67,2,26
STU05948,8.37,0,3,874,20.0,,89,92,100.0,Placed,Startup,Onsite,20.16,2,32
STU05949,5.49,2,3,479,10.0,1.0,78,94,95.0,Not Placed,Not Placed,,0.0,0,36
STU05950,6.87,0,4,756,21.0,10.0,85,55,95.0,Placed,Product-Based,Onsite,18.11,1,35
STU05951,8.67,0,5,702,28.0,1.0,94,69,86.0,Placed,Service-Based,Remote,24.8,2,23
STU05952,7.55,1,4,730,15.0,6.0,71,98,89.0,Placed,Service-Based,Hybrid,21.79,3,47
STU05953,8.19,0,2,772,24.0,,100,76,81.0,Placed,MNC,Remote,24.19,1,14
STU05954,7.21,0,2,594,8.0,,82,90,63.0,Placed,MNC,Onsite,15.36,2,34
STU05955,8.57,1,1,634,11.0,,96,88,100.0,Placed,Startup,Remote,17.42,2,32
STU05956,6.26,2,2,511,7.0,6.0,73,45,77.0,Placed,MNC,Remote,13.89,2,43
STU05957,7.66,0,3,579,14.0,,89,92,93.0,Placed,Startup,Remote,15.93,1,43
STU05958,7.07,0,3,582,20.0,,78,100,56.0,Placed,Startup,Remote,17.56,3,37
STU05959,6.33,0,2,806,0.0,,82,71,86.0,Placed,Startup,Onsite,18.74,2,12
STU05960,5.63,0,0,751,13.0,,100,91,88.0,Placed,Startup,Onsite,14.11,2,38
STU05961,9.03,0,2,683,25.0,,100,100,91.0,Placed,MNC,Onsite,21.19,2,40
STU05962,7.47,2,6,770,31.0,,73,87,62.0,Placed,Startup,Remote,26.65,3,41
STU05963,6.84,0,2,870,22.0,,92,66,95.0,Placed,Product-Based,Onsite,18.35,2,21
STU05964,7.18,0,3,547,18.0,,80,77,100.0,Placed,MNC,Hybrid,21.87,2,24
STU05965,9.09,0,1,800,19.0,,80,89,92.0,Placed,MNC,Hybrid,21.44,1,5
STU05966,6.85,0,2,678,9.0,,95,86,85.0,Placed,Product-Based,Remote,16.92,3,36
STU05967,6.61,0,1,521,11.0,,86,51,100.0,Placed,Service-Based,Onsite,14.99,3,14
STU05968,6.37,0,5,622,30.0,2.0,87,65,79.0,Placed,Service-Based,Onsite,19.28,1,17
STU05969,6.16,0,6,621,30.0,,84,85,87.0,Placed,Startup,Onsite,17.3,1,56
STU05970,8.38,1,4,767,31.0,,79,83,86.0,Placed,MNC,Onsite,22.35,2,54
STU05971,8.5,1,2,680,7.0,,86,78,76.0,Placed,Service-Based,Remote,16.16,2,19
STU05972,7.79,0,1,955,20.0,,81,81,83.0,Placed,Product-Based,Onsite,19.3,3,42
STU05973,9.54,0,4,772,25.0,2.0,77,98,88.0,Placed,Startup,Remote,24.55,3,19
STU05974,8.08,0,1,714,14.0,,85,63,89.0,Placed,Service-Based,Remote,19.88,3,42
STU05975,6.91,0,2,628,10.0,,89,85,76.0,Placed,MNC,Hybrid,17.82,3,60
STU05976,6.56,0,3,463,19.0,,100,67,95.0,Placed,Service-Based,Remote,17.0,1,28
STU05977,7.35,0,3,827,27.0,9.0,98,66,91.0,Placed,Service-Based,Hybrid,25.41,3,31
STU05978,6.16,0,1,534,8.0,,95,67,96.0,Placed,Startup,Onsite,14.31,3,42
STU05979,7.41,0,5,722,21.0,,57,100,70.0,Placed,MNC,Hybrid,26.62,1,40
STU05980,8.24,0,3,783,8.0,5.0,98,75,83.0,Placed,Product-Based,Remote,19.17,1,31
STU05981,7.39,0,2,893,21.0,4.0,79,85,87.0,Placed,Startup,Hybrid,15.82,3,31
STU05982,7.26,0,2,732,12.0,8.0,79,90,92.0,Placed,Service-Based,Onsite,21.72,1,37
STU05983,6.34,0,2,622,10.0,5.0,85,62,100.0,Placed,Service-Based,Onsite,16.06,2,57
STU05984,8.48,0,1,652,0.0,4.0,93,61,68.0,Placed,MNC,Onsite,16.63,3,39
STU05985,8.25,1,2,606,10.0,,76,66,100.0,Placed,Startup,Onsite,18.08,3,15
STU05986,8.58,0,1,521,25.0,,96,69,57.0,Placed,Service-Based,Onsite,18.68,3,18
STU05987,7.3,1,5,582,32.0,3.0,79,79,86.0,Placed,Service-Based,Onsite,23.62,1,20
STU05988,6.63,1,7,450,30.0,,85,80,100.0,Placed,Service-Based,Hybrid,23.93,3,40
STU05989,7.18,0,1,806,5.0,,65,85,77.0,Placed,MNC,Onsite,14.46,1,36
STU05990,7.1,0,3,282,36.0,1.0,77,100,76.0,Placed,Startup,Remote,17.66,3,49
STU05991,8.43,0,1,819,3.0,,94,79,82.0,Placed,Startup,Hybrid,18.63,3,65
STU05992,7.11,0,0,707,20.0,6.0,87,97,96.0,Placed,MNC,Hybrid,15.29,3,8
STU05993,7.09,0,2,508,18.0,,100,88,69.0,Placed,Product-Based,Remote,16.07,1,42
STU05994,5.29,0,1,653,22.0,9.0,70,72,67.0,Placed,Startup,Remote,16.14,1,17
STU05995,5.98,0,0,553,28.0,,80,63,75.0,Placed,Product-Based,Remote,15.51,1,37
STU05996,6.82,2,2,323,20.0,6.0,92,79,65.0,Placed,Product-Based,Hybrid,19.05,3,44
STU05997,8.0,0,4,520,19.0,4.0,80,93,75.0,Placed,Startup,Remote,19.31,3,31
STU05998,8.75,0,1,616,21.0,10.0,100,85,89.0,Placed,MNC,Onsite,18.3,1,11
STU05999,6.93,2,7,637,39.0,,95,75,83.0,Placed,Product-Based,Onsite,24.12,1,10
STU06000,7.07,1,3,811,30.0,,77,95,69.0,Placed,Service-Based,Onsite,18.01,1,67
STU06001,7.65,1,2,602,28.0,1.0,81,100,88.0,Placed,Product-Based,Onsite,22.75,2,40
STU06002,6.25,0,2,757,14.0,,76,59,54.0,Placed,Product-Based,Onsite,17.76,1,30
STU06003,8.8,1,3,688,17.0,,88,100,75.0,Placed,Product-Based,Hybrid,27.92,3,60
STU06004,7.23,0,2,514,12.0,,81,68,84.0,Placed,MNC,Onsite,15.1,1,5
STU06005,8.39,1,3,740,29.0,10.0,100,81,80.0,Placed,Service-Based,Onsite,21.77,1,0
STU06006,7.75,1,3,711,34.0,6.0,82,76,85.0,Placed,Service-Based,Hybrid,18.84,1,24
STU06007,7.39,0,2,687,14.0,,83,87,76.0,Placed,Product-Based,Onsite,22.38,1,29
STU06008,6.8,2,4,633,18.0,3.0,74,100,92.0,Placed,Product-Based,Onsite,16.07,2,43
STU06009,8.16,0,5,660,20.0,,89,95,96.0,Placed,Service-Based,Hybrid,20.87,1,53
STU06010,6.24,0,3,602,19.0,7.0,70,69,31.0,Placed,Product-Based,Remote,15.76,1,38
STU06011,6.68,1,3,545,14.0,,80,92,96.0,Placed,Startup,Onsite,19.23,3,46
STU06012,6.38,1,2,524,22.0,6.0,78,93,76.0,Placed,MNC,Hybrid,14.4,1,47
STU06013,7.37,0,2,692,8.0,,70,76,74.0,Placed,Product-Based,Onsite,20.19,3,27
STU06014,7.24,0,3,727,11.0,,100,68,99.0,Placed,Product-Based,Onsite,18.81,2,0
STU06015,9.29,1,9,812,32.0,,78,87,66.0,Placed,Service-Based,Remote,34.32,3,39
STU06016,7.92,0,1,595,0.0,,97,92,70.0,Placed,Startup,Remote,21.54,2,25
STU06017,6.6,0,1,599,17.0,,83,95,70.0,Placed,Product-Based,Hybrid,15.15,2,45
STU06018,7.18,0,1,870,8.0,4.0,72,85,66.0,Placed,Startup,Hybrid,15.58,1,65
STU06019,7.99,1,6,567,32.0,6.0,55,67,89.0,Placed,Product-Based,Onsite,23.91,2,48
STU06020,6.78,0,2,828,22.0,,86,78,61.0,Placed,Startup,Remote,17.2,3,9
STU06021,7.66,1,0,705,18.0,7.0,79,95,87.0,Placed,Service-Based,Hybrid,17.95,2,66
STU06022,7.66,0,4,699,27.0,,86,100,83.0,Placed,Service-Based,Remote,21.65,3,57
STU06023,9.22,1,4,860,12.0,,79,73,89.0,Placed,Startup,Remote,19.9,3,17
STU06024,8.44,0,3,468,27.0,2.0,93,100,85.0,Placed,Service-Based,Remote,21.77,2,52
STU06025,7.12,1,1,649,14.0,,84,79,89.0,Placed,Service-Based,Remote,18.35,1,48
STU06026,6.56,2,2,670,15.0,5.0,98,99,59.0,Placed,Service-Based,Onsite,14.79,1,24
STU06027,7.24,1,2,701,19.0,,97,64,64.0,Placed,Startup,Hybrid,17.98,2,50
STU06028,8.42,0,1,657,8.0,8.0,94,82,100.0,Placed,Product-Based,Onsite,17.38,2,45
STU06029,6.71,1,4,695,19.0,,80,78,76.0,Placed,Service-Based,Hybrid,23.31,3,35
STU06030,6.34,0,4,573,21.0,,74,59,85.0,Placed,MNC,Remote,18.08,3,67
STU06031,7.23,0,3,655,32.0,4.0,85,83,100.0,Placed,Product-Based,Hybrid,16.15,3,36
STU06032,8.19,3,3,685,21.0,,84,62,99.0,Placed,Service-Based,Hybrid,22.18,3,31
STU06033,6.1,2,3,514,18.0,,63,49,70.0,Placed,Startup,Remote,12.6,1,48
STU06034,6.52,0,4,457,18.0,4.0,68,89,81.0,Placed,Startup,Hybrid,16.29,3,49
STU06035,7.5,1,1,603,12.0,,87,100,62.0,Placed,Product-Based,Onsite,16.52,1,50
