uci_ref_id,subject_id,subject_name,grade_period,marks,max_marks,percentage,source,is_synthetic,master_student_id
UCI_0287,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0287,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0287,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0288,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0288,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0288,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0288,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0288,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0288,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0289,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0289,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0289,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0289,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0289,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0289,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0290,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0290,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0290,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0290,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0290,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0290,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0291,mat,Mathematics,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0291,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0291,mat,Mathematics,G3,19,20,95.0,UCI_Student_Performance,False,
UCI_0291,por,Portuguese,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0291,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0291,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0292,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0292,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0292,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0292,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0292,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0292,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0293,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0293,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0293,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0293,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0293,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0293,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0294,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0294,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0294,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0294,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0294,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0294,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0295,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0295,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0295,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0295,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0295,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0295,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0296,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0296,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0296,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0296,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0296,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0296,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0297,mat,Mathematics,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0297,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0297,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0297,por,Portuguese,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0297,por,Portuguese,G2,19,20,95.0,UCI_Student_Performance,False,
UCI_0297,por,Portuguese,G3,19,20,95.0,UCI_Student_Performance,False,
UCI_0298,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0298,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0298,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0298,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0298,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0298,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0299,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0299,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0299,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0299,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0299,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0299,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0300,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0300,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0300,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0300,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0300,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0300,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0301,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0301,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0301,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0301,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0301,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0301,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0302,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0302,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0302,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0302,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0302,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0302,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0303,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0303,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0303,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0303,por,Portuguese,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0303,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0303,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0304,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0304,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0304,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0304,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0304,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0304,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0305,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0305,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0305,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0305,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0305,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0305,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0306,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0306,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0306,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0306,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0306,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0306,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0307,mat,Mathematics,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0307,mat,Mathematics,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0307,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0307,por,Portuguese,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0307,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0307,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0308,mat,Mathematics,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0308,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0308,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0308,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0308,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0308,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0309,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0309,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0309,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0309,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0309,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0309,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0310,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0310,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0310,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0310,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0310,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0310,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0311,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0311,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0311,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0311,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0311,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0311,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0312,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0312,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0312,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0312,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0312,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0312,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0313,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0313,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0313,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0313,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0313,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0313,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0314,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0314,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0314,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0314,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0314,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0314,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0315,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0315,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0315,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0315,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0315,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0315,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0316,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0316,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0316,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0316,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0316,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0316,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0317,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0317,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0317,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0317,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0317,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0317,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0318,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0318,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0318,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0318,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0318,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0318,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0319,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0319,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0319,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0319,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0319,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0319,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0320,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0320,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0320,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0320,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0320,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0320,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0321,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0321,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0321,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0321,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0321,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0321,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0322,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0322,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0322,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0322,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0322,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0322,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0323,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0323,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0323,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0323,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0323,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0323,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0324,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0324,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0324,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0324,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0324,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0324,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0325,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0325,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0325,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0325,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0325,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0325,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0326,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0326,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0326,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0326,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0326,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0326,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0327,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0327,mat,Mathematics,G2,0,20,0.0,UCI_Student_Performance,False,
UCI_0327,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0327,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0327,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0327,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0328,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0328,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0328,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0328,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0328,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0328,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0329,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0329,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0329,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0329,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0329,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0329,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0330,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0330,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0330,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0330,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0330,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0330,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0331,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0331,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0331,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0331,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0331,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0331,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0332,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0332,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0332,mat,Mathematics,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0332,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0332,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0332,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0333,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0333,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0333,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0333,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0333,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0333,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0334,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0334,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0334,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0334,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0334,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0334,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0335,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0335,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0335,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0335,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0335,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0335,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0336,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0336,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0336,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0336,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0336,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0336,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0337,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0337,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0337,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0337,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0337,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0337,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0338,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0338,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0338,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0338,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0338,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0338,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0339,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0339,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0339,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0339,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0339,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0339,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0340,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0340,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0340,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0340,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0340,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0340,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0341,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0341,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0341,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0341,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0341,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0341,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0342,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0342,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0342,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0342,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0342,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0342,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0343,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0343,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0343,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0343,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0343,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0343,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0344,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0344,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0344,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0344,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0344,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
