master_student_id,coding_skill_score,aptitude_score,pl_communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,internships_count,projects_count,certifications_count,pl_extracurricular_score,pl_leadership_score,volunteer_experience,backlogs,college_tier,placement_status,salary_package_lpa,is_synthetic_placement_match,match_method
MSTU00394,91.13022911113072,64.97148506949742,45.34121397779013,80.2608095884735,4,5,448,62.736047617041315,2,2,1,50.066793794152446,27.212634630423867,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00395,65.29964486514166,58.72468484261986,66.03005261523377,64.52560666587458,3,3,778,70.72357863458478,1,3,0,86.22124139366923,54.54505303769264,No,0,Tier 3,Placed,13.34,True,cgpa_band × branch_group × gender
MSTU00396,87.92260132602846,46.764124430288845,83.95993513194344,76.28664474787826,0,1,621,63.38657965908881,4,1,2,66.01615872775257,56.62286780793073,Yes,0,Tier 2,Placed,17.6,True,cgpa_band × branch_group × gender
MSTU00397,65.4231960591396,57.57409658174941,65.50486674059779,75.74649045227758,1,6,74,67.07500585915194,1,4,2,59.92603577485678,4.923190301128464,Yes,0,Tier 2,Placed,14.66,True,cgpa_band × branch_group × gender
MSTU00398,31.586516102286595,38.34483932893883,76.8567869236801,72.67931987098595,1,4,834,84.85760249649122,4,3,3,59.783035475012575,66.82650264036283,Yes,1,Tier 3,Placed,12.69,True,cgpa_band × branch_group × gender
MSTU00399,79.32751175332893,78.06125298795166,60.35582196708179,59.232599257767255,1,5,953,66.72039122492804,3,5,0,38.087241288572336,44.97285283781973,No,1,Tier 3,Placed,12.45,True,cgpa_band × branch_group × gender
MSTU00400,92.32920957046252,66.14334428509581,85.21957241324984,70.70319461578184,1,1,68,55.990990690442445,1,7,0,82.76146510688571,90.06657948860021,No,0,Tier 2,Placed,13.71,True,cgpa_band × branch_group × gender
MSTU00401,91.0385830086444,38.853248594851195,65.22498682169598,61.09280954015257,1,5,992,41.51670093168436,1,2,1,46.572127583803315,47.319130746360635,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00402,75.16275059373191,54.04716453487262,55.61572618085623,43.46512720400186,0,7,453,85.2711199814959,2,5,4,36.9414296725364,0.0,Yes,0,Tier 2,Placed,10.81,True,cgpa_band × branch_group × gender
MSTU00403,62.80564521424146,61.64252399491583,68.42184910101922,89.04870152198566,1,3,858,60.37580557303561,1,2,2,0.0,40.42170010373052,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00404,67.57299496998633,53.92378880788351,71.21784625748847,55.372446456168774,0,3,824,49.57160970005939,1,5,2,89.78548039920923,30.11505751144518,Yes,0,Tier 3,Placed,12.24,True,cgpa_band × branch_group × gender
MSTU00405,98.38909481594428,63.99491992587565,69.90479902511206,70.90181899732673,3,1,772,76.41659504345179,1,2,2,65.87676099267749,42.38249019186221,No,0,Tier 2,Placed,16.38,True,cgpa_band × branch_group × gender
MSTU00406,71.6489961977308,57.19355123366388,67.4769774788509,89.26580072428291,1,4,471,94.17055085064658,0,5,4,28.896217819656098,42.50179369332387,Yes,0,Tier 2,Placed,15.78,True,cgpa_band × branch_group × gender
MSTU00407,71.96076395118058,67.39491394129308,75.00786563585612,72.78395035750833,0,7,865,60.828544772530506,1,5,0,44.98000672475684,51.725907205070634,Yes,0,Tier 2,Placed,9.01,True,cgpa_band × branch_group × gender
MSTU00408,47.07818071239995,63.602548871443005,77.67041355454853,71.36711798245821,2,3,696,58.41798834129495,0,4,0,42.37680493884708,52.04697293708136,No,0,Tier 3,Placed,10.97,True,cgpa_band × branch_group × gender
MSTU00409,73.77149083705294,52.98637402994226,85.69727175870756,80.92912833035956,1,1,290,74.00452564969252,3,5,1,67.4198414117,62.62333973494002,No,2,Tier 3,Placed,16.19,True,cgpa_band × branch_group × gender
MSTU00410,85.49296090954046,52.29949780239602,49.94654619065416,75.04609814639726,0,1,414,48.69233032674653,0,4,1,59.97057862535251,84.57043502024516,Yes,0,Tier 2,Placed,13.29,True,cgpa_band × branch_group × gender
MSTU00411,66.60206262580421,49.95045603637901,67.42964949222309,62.00943273026647,1,7,364,75.54045261793836,0,1,2,22.212515771046743,39.739786150807426,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00412,47.79671656956629,78.74206463227517,52.34446922623779,71.87063655129609,1,5,137,44.773280547033494,1,2,0,44.00517262707998,15.209507831406604,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00413,71.26747943884821,67.66092488351755,43.3069864393253,75.22330519740848,0,3,388,72.37497080757062,2,3,4,30.989990133150545,46.20682207430756,Yes,1,Tier 2,Placed,14.36,True,cgpa_band × branch_group × gender
MSTU00414,47.4032802136424,58.50741935732178,69.4350509495698,37.77206240313754,0,6,509,51.18251556826914,2,5,3,45.06518937238788,45.69353873372691,Yes,2,Tier 2,Placed,12.43,True,cgpa_band × branch_group × gender
MSTU00415,78.98698012800445,49.588743594521944,58.81021335732703,84.37229190333801,3,6,370,94.56458273258268,0,3,3,30.01970777361231,62.78746767677493,No,1,Tier 1,Placed,13.85,True,cgpa_band × branch_group × gender
MSTU00416,81.48301326488114,72.6599947313157,73.31058509551377,45.74618171448041,0,2,141,69.43123112271059,0,6,0,95.72026018619388,46.4881124335131,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00417,41.45592225218246,68.54902271668699,79.06904984738912,49.89639510034041,1,3,955,73.28182899133053,2,4,3,30.379233701208538,51.72298744680825,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00418,66.8440646579263,62.92989395636938,59.16270241717119,63.4508134521333,0,6,346,84.00053581602825,0,4,6,73.73437518855526,68.465054419494,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00419,52.6999715499552,37.364381778291715,64.2960030265814,70.78764522853434,1,5,143,59.423761228111616,1,3,5,52.8079465085714,86.93987692631309,No,0,Tier 2,Placed,14.39,True,cgpa_band × branch_group × gender
MSTU00420,66.48397881715452,58.689108038644434,61.751512281999325,46.1350813198422,2,7,692,63.02480073255847,3,2,4,60.983600089803424,53.056436072529074,No,1,Tier 3,Placed,12.6,True,cgpa_band × branch_group × gender
MSTU00421,87.97063761251788,45.0458244751553,82.51317615350987,77.0555999507285,1,4,470,72.9407787659518,1,6,0,60.57355520096582,60.10492703821829,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00422,52.33585478293576,70.6321516126892,92.20205058071964,76.4576691609388,2,5,649,74.46679226519817,2,5,3,83.008738129672,75.47636441799678,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00423,76.08855189980768,59.42406377753597,70.8121097115786,91.16920722276998,0,0,400,91.94599929181564,2,3,1,81.17977465050166,84.63260690754942,No,0,Tier 3,Placed,15.42,True,cgpa_band × branch_group × gender
MSTU00424,65.02355561573167,65.83523303686988,62.407377000850474,64.09621571054886,0,4,340,55.91193096233914,0,6,3,78.75082758360001,87.7856842713201,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00425,84.49357345094836,93.19991066325466,57.09441288442376,74.48262843421023,0,3,183,69.71729762470318,0,2,5,64.49872975433942,26.310238052497475,No,0,Tier 1,Placed,14.55,True,cgpa_band × branch_group × gender
MSTU00426,100.0,71.05099580794008,45.26842351737336,51.386502654262415,2,1,191,63.465944778963866,3,1,4,33.351537732444775,93.29191092454012,No,0,Tier 1,Placed,16.3,True,cgpa_band × branch_group × gender
MSTU00427,71.84303935539864,83.04636496115896,67.4687017395588,56.11970015052027,2,3,920,74.41656721563481,0,3,2,62.00212055840836,58.3979104947621,Yes,0,Tier 2,Placed,10.72,True,cgpa_band × branch_group × gender
MSTU00428,98.214514183797,66.00707966449582,61.77951420196408,69.07006462747307,1,10,705,67.87513844182853,3,3,2,52.064558508298035,60.88767088043815,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00429,47.686413651135226,75.87092658312355,71.64085887667946,53.19233233905076,0,4,751,81.32511225542885,2,5,1,85.20446143077177,64.91163525798343,No,1,Tier 2,Placed,15.16,True,cgpa_band × branch_group × gender
MSTU00430,60.31770208472714,42.267519561129646,60.30752775893912,64.43190739115171,0,2,305,100.0,2,6,2,66.87924087168065,51.54890357191277,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00431,58.16619172030125,67.03528733846548,62.36196483353259,69.41432636818635,0,3,798,71.14397561645256,3,2,1,83.08849344015333,58.33742198143484,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00432,70.80808423114722,55.262631536315965,65.29280925824928,56.78784190228073,0,6,925,98.81502081236655,1,5,0,92.91570306240428,29.51364108186289,Yes,1,Tier 1,Placed,12.84,True,cgpa_band × branch_group × gender
MSTU00433,100.0,44.296427323179905,81.34364854664467,69.97964729691367,1,3,443,54.2551935607291,1,1,2,71.24844851142419,69.19629408771688,No,1,Tier 1,Placed,16.3,True,cgpa_band × branch_group × gender
MSTU00434,74.37411976889067,56.89051653229522,78.9244757948477,78.60840257774785,0,4,638,81.35287671065097,0,2,2,72.95635374657346,30.916356932123993,Yes,1,Tier 1,Placed,12.22,True,cgpa_band × branch_group × gender
MSTU00435,60.39192109005255,71.53558817673456,76.502269566091,94.93685301379708,1,6,325,74.14817744754272,6,4,2,84.66778606174991,86.9916625994604,Yes,0,Tier 1,Placed,14.42,True,cgpa_band × branch_group × gender
MSTU00436,87.45890679877849,89.48122851510266,62.94459098458851,63.78808098791994,1,7,168,69.08343903563903,1,5,1,34.524463291482135,61.255554922873955,Yes,0,Tier 2,Placed,14.42,True,cgpa_band × branch_group × gender
MSTU00437,50.03479347280618,95.3463069721986,58.28718825016409,74.86499193662301,1,2,797,81.29009853293783,1,2,4,60.98821750931339,69.63011447567297,No,0,Tier 1,Placed,11.07,True,cgpa_band × branch_group × gender
MSTU00438,79.47375250890278,66.5142078840217,80.82281626133872,100.0,0,4,588,50.924769460813565,3,2,0,65.46802254427935,87.79710329477227,Yes,0,Tier 3,Placed,14.53,True,cgpa_band × branch_group × gender
MSTU00439,58.43921396362704,67.700043892467,60.539242652401555,40.802630784901105,1,2,223,64.46191841181512,3,3,4,53.908381905533034,50.627863777433184,No,0,Tier 2,Placed,13.47,True,cgpa_band × branch_group × gender
MSTU00440,100.0,77.80807567494888,56.75691391082458,63.24437693015399,4,3,321,74.51692292494117,1,1,2,69.47800374099096,36.586420530035866,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00441,66.73411389040383,58.07754919290707,69.74442909681407,86.00421899046842,1,7,304,80.91450555316784,1,2,0,73.03667667608143,39.90223506797564,Yes,0,Tier 1,Placed,14.72,True,cgpa_band × branch_group × gender
MSTU00442,41.1987395169296,76.91059321153236,49.51787577688596,74.1056666307301,0,2,706,77.39534187760283,2,6,1,45.222401824827784,100.0,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00443,70.44846461696623,74.10408598617512,66.2246438081014,50.66032105454773,1,4,626,59.502503736593326,0,1,3,93.546254762099,52.78671368560099,No,1,Tier 3,Placed,12.35,True,cgpa_band × branch_group × gender
MSTU00444,70.9400381377527,76.39337842934033,82.20483938834936,42.04700347966502,0,3,909,84.0783719071519,0,4,2,81.52162819317681,80.75439302371171,Yes,2,Tier 2,Placed,14.88,True,cgpa_band × branch_group × gender
MSTU00445,100.0,56.551401966597766,70.43637506430892,52.3261100821469,0,6,858,56.447999228374144,1,5,2,80.414997887368,76.1579288045568,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00446,75.97160489597943,61.917789766063486,61.51930096700658,68.42020270271037,0,2,604,66.63415819691093,2,2,0,20.992678340798648,56.83216014772777,Yes,0,Tier 2,Placed,14.75,True,cgpa_band × branch_group × gender
MSTU00447,71.68971703203063,61.31612905294129,81.90436098722765,72.83608745484366,0,5,667,43.4683500231484,0,2,3,45.55803079020059,75.01501076801723,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00448,67.93368018351889,72.81634709927656,61.543983124816926,52.70590001045032,0,7,774,66.59142341296804,4,3,0,64.75672771881857,59.118929601898,No,0,Tier 1,Placed,15.41,True,cgpa_band × branch_group × gender
MSTU00449,70.48029813628203,82.61847523993664,72.99544209163138,51.55024371265165,1,4,237,61.49137981282811,2,2,4,17.542542857331746,32.835324922153106,No,2,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00450,78.26016566361851,47.45272984783888,63.661271238994,63.18689272129125,0,4,128,78.2280581930216,1,3,2,58.918666653695496,45.90883709085196,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00451,68.80173718187547,99.28611785487908,74.14879621904406,87.4934804740666,0,5,704,59.422752147261704,2,1,3,69.5680101170422,41.40718323600222,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00452,79.95684955784846,63.55790279544597,62.64037743462322,71.33158885679418,0,2,966,60.66649857184473,1,2,4,73.35564225145845,54.86735451899315,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00453,60.95501673360421,62.74157135257637,78.8894011083701,94.70927702268078,1,6,640,60.18100829787681,5,2,2,55.92902680669884,44.64440658757457,Yes,0,Tier 3,Placed,14.26,True,cgpa_band × branch_group × gender
MSTU00454,73.23634638066237,54.022405399652605,61.36793255682132,88.26173655597808,2,5,458,49.23500493414687,3,3,1,31.77359093626881,25.275767081230494,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00455,89.02597220350965,80.73940587691503,78.15561269604208,61.39851270244712,0,4,236,51.9404332073787,0,0,2,87.06845276635148,45.79475468521608,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00456,54.56446233705398,70.65251847938453,69.76042238908079,61.902399985732565,3,4,357,61.25484715660292,1,4,3,79.69362503694146,45.05951883909487,Yes,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00457,73.37273944226294,63.43339112445771,67.05161698776608,61.06169185283928,3,5,610,65.2383796435591,1,3,1,23.728833862816224,22.206851389172485,Yes,1,Tier 1,Placed,12.06,True,cgpa_band × branch_group × gender
MSTU00458,100.0,72.19694971096636,95.20033765425826,47.914430244536945,1,2,635,87.3129422497745,1,3,1,59.98609405625758,27.867215449666332,No,0,Tier 2,Placed,15.86,True,cgpa_band × branch_group × gender
MSTU00459,74.24140488337284,74.9550615050295,88.25601371782022,71.43342214320853,1,4,931,73.83337495931467,6,3,2,66.79709129728955,31.228497465666493,No,0,Tier 3,Placed,16.0,True,cgpa_band × branch_group × gender
MSTU00460,59.8769427724336,49.73970392735558,70.90214316791719,61.76375902828994,0,2,397,72.21404218528887,2,3,1,51.636765227897406,43.13831841932564,Yes,0,Tier 1,Placed,12.73,True,cgpa_band × branch_group × gender
MSTU00461,84.12247275198114,100.0,70.44035198100651,52.077401999217855,0,4,506,72.90739759422218,3,7,4,27.058912992771265,49.218853521921275,Yes,0,Tier 2,Placed,15.64,True,cgpa_band × branch_group × gender
MSTU00462,74.11643547648501,55.07170648512675,59.523591560694726,50.77378039156781,0,7,100,72.00437838239749,4,3,0,63.039020674257145,56.436976639679266,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00463,72.41634665681559,62.87883727411015,92.25592788367908,68.66926621272164,0,3,373,71.08725735949668,1,3,4,65.74834851845885,97.11605247637024,Yes,1,Tier 2,Placed,14.49,True,cgpa_band × branch_group × gender
MSTU00464,58.25035160156099,63.39732186809609,61.924091587491375,78.60436036969898,0,0,104,64.5983884280998,3,3,2,55.44506255668346,67.42123646630417,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00465,73.33782652241179,39.45895487983167,71.20212523635134,78.42357662844724,1,5,830,62.77653916673823,2,2,4,75.58554513814437,51.505383009613965,Yes,0,Tier 3,Placed,16.29,True,cgpa_band × branch_group × gender
MSTU00466,54.89583108426163,51.09460969627431,79.95490699373335,81.91666975793386,0,5,96,87.19769372837548,4,3,2,48.945488330993285,87.15708697151535,Yes,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00467,95.68850380746773,57.71693168103071,71.17046293823286,92.16257261366138,1,5,738,62.76727543134984,2,1,3,70.86285788586915,48.485076415784235,No,0,Tier 2,Placed,14.96,True,cgpa_band × branch_group × gender
MSTU00468,44.123389231533295,87.67726240088997,77.70595806891833,70.46732531766077,3,5,948,77.88460283111993,1,2,1,62.00437465747574,40.50214567462678,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00469,79.67125740877752,97.32622398744726,50.56437133465887,42.05574387839602,3,3,887,74.19905074099772,1,5,3,69.91168707107931,19.884212855353027,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00470,59.563669706847016,46.82860814952242,74.02721452429952,69.59249143338172,0,3,786,69.11771184250746,2,3,3,57.62991093704004,40.358973041308595,No,0,Tier 2,Placed,13.77,True,cgpa_band × branch_group × gender
MSTU00471,80.49509881965055,84.1282578686324,48.25219659868384,60.12845517582004,2,3,517,53.55154355396247,1,2,1,67.23447765621042,74.2608754143926,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00472,80.38929320960517,59.50181846007011,73.77105098731622,46.74101635168141,0,2,495,100.0,1,9,3,41.42145251152627,55.77700667862098,Yes,1,Tier 3,Placed,13.32,True,cgpa_band × branch_group × gender
MSTU00473,65.79567385266242,68.83451361611385,50.847527404709425,75.47044670729109,0,1,571,79.38436431108794,3,9,3,64.97471331334059,54.90406747292437,No,1,Tier 2,Placed,13.94,True,cgpa_band × branch_group × gender
MSTU00474,64.47999931193961,64.51464420383408,67.37337491342694,98.47880769732224,1,7,158,100.0,0,2,4,39.4087944924523,59.430586645576525,Yes,0,Tier 2,Placed,13.22,True,cgpa_band × branch_group × gender
MSTU00475,64.29155520089519,57.51862321170693,93.62306609579193,53.62663770910656,0,2,92,83.46237419004446,1,2,5,53.8119343868648,61.64303215893056,No,1,Tier 2,Placed,12.64,True,cgpa_band × branch_group × gender
MSTU00476,43.84656751349044,73.25011124672292,63.04468021832996,55.96516780507833,2,4,944,82.06711471752978,1,3,1,22.643883238869023,40.40877474812743,No,1,Tier 1,Placed,12.59,True,cgpa_band × branch_group × gender
MSTU00477,71.11579426155454,76.88289677275773,67.95900836674994,55.57895392359553,0,3,421,83.50989429264158,2,3,1,63.15845589778776,71.15364587516999,No,0,Tier 3,Placed,12.25,True,cgpa_band × branch_group × gender
MSTU00478,37.09550601620451,54.84793940849582,59.28302514180983,81.96496413174324,1,2,642,63.20157733667103,0,4,4,39.44676435362558,94.73567629912912,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
